,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E801_724,,,,0.90602
E774_650,,,0.81328,
E1529_4,0.0037600000000000003,,,
E1384_330,,,0.41228000000000004,
E1520_82,0.1015,,,
E1174_792,,,0.9912299999999999,
E1558_266,0.33208000000000004,,,
E799_553,,,0.6917300000000001,
E1914_671,,,0.8396,
E573_694,,0.8684200000000001,,
E877_411,0.51378,,,
E670_612,,,0.76566,
E1015_162,0.20175,,,
E1150_15,0.01754,,,
E1848_51,,0.06266000000000001,,
E754_670,0.83835,,,
E756_488,0.61028,,,
E430_87,0.10777,,,
E1057_462,0.5776899999999999,,,
E1152_373,,,,0.46617
E1430_715,0.89474,,,
E1947_692,,,0.8659100000000001,
E1386_87,0.10777,,,
E476_16,,,0.0188,
E169_751,,,0.93985,
E1314_654,0.8183,,,
E644_207,,,0.25815,
E1142_451,0.56391,,,
E1537_562,0.70301,,,
E1510_650,0.81328,,,
E1475_82,,,0.1015,
E1080_309,,,,0.38595999999999997
E426_714,,,0.8934799999999999,
E694_96,,0.11905,,
E366_570,,,0.71303,
E837_393,,,0.49123,
E1196_375,,,0.46867,
E1946_781,,,,0.97744
E1300_729,,,,0.91228
E1968_328,,,0.40976999999999997,
E588_195,,,0.24311,
E278_724,,,0.90602,
E1824_391,0.48872,,,
E1784_204,,,0.25439,
E331_349,0.43609,,,
E596_664,,,0.83083,
E513_277,,0.34586,,
E903_94,0.11654,,,
E1052_587,0.73434,,,
E1829_685,,,0.85714,
E364_590,,,0.7381,
E849_767,,0.9599,,
E786_735,,,,0.9198
E1635_541,,,0.67669,
E206_446,,,0.5576399999999999,
E595_362,0.45238,,,
E215_323,,,0.40351,
E57_364,0.45488999999999996,,,
E491_744,0.9310799999999999,,,
E1605_429,,,0.5363399999999999,
E605_48,,,0.0589,
E1284_218,,0.27193,,
E1908_770,,,,0.9636600000000001
E1303_50,,,0.0614,
E1703_484,0.60526,,,
E1294_450,0.56266,,,
E36_41,,,,0.05013
E129_483,0.60401,,,
E1020_157,,0.19549,,
E1244_757,,,0.94737,
E917_444,0.55514,,,
E269_233,,,,0.29073000000000004
E717_475,,,0.5939800000000001,
E1971_728,0.9110299999999999,,,
E1194_799,,,1.0,
E803_245,,0.30576,,
E177_22,,,0.02632,
E1393_152,0.18922,,,
E1099_185,,,0.23058,
E599_732,,,,0.91604
E1190_250,,,0.31203000000000003,
E1176_222,,,0.27694,
E582_107,0.13283,,,
E1086_219,0.27318000000000003,,,
E704_607,,0.7594,,
E1326_587,0.73434,,,
E1588_363,0.45363000000000003,,,
E1956_600,,0.75063,,
E1453_506,,,0.63283,
E478_565,0.70677,,,
E376_719,,,0.89975,
E360_316,0.39474000000000004,,,
E622_372,,,0.46491000000000005,
E762_207,,,0.25815,
E281_243,0.30326,,,
E1686_552,,,0.69048,
E1577_133,,0.16541,,
E777_728,0.9110299999999999,,,
E1260_546,0.68296,,,
E1539_664,,,0.83083,
E986_523,0.6541399999999999,,,
E1366_738,,,0.92356,
E348_508,0.63534,,,
E516_204,,,0.25439,
E1895_527,,,,0.65915
E263_503,0.62907,,,
E184_667,,,0.8345899999999999,
E1166_206,,,0.25689,
E1676_132,,,0.16416,
E154_529,0.66165,,,
E546_689,0.86216,,,
E983_442,0.5526300000000001,,,
E1657_341,,,0.42607,
E1923_433,0.54135,,,
E103_196,,0.24436,,
E190_538,,,0.67293,
E671_670,0.83835,,,
E563_482,,,0.6027600000000001,
E1432_118,0.14662,,,
E1474_106,,,,0.13158
E1869_390,0.48746999999999996,,,
E1027_109,,0.13534000000000002,,
E1519_63,,,0.07769,
E1872_796,,,0.99624,
E1808_535,,0.6691699999999999,,
E22_210,,,0.2619,
E764_637,,,,0.79699
E823_601,,0.75188,,
E608_376,,,0.46992,
E673_141,,0.17544,,
E1014_658,,,,0.82331
E1527_382,,,,0.47744
E1548_94,0.11654,,,
E606_294,,,0.36717,
E921_723,0.90476,,,
E165_151,0.18797,,,
E1611_790,,,0.98872,
E1105_282,,,,0.35213
E792_737,,0.9223100000000001,,
E1162_15,0.01754,,,
E1251_220,,,,0.27444
E1201_86,,,0.10652,
E805_234,0.29198,,,
E486_92,0.11404,,,
E1814_655,,,0.81955,
E854_592,0.7406,,,
E1907_340,,,0.42481,
E1898_185,0.23058,,,
E1724_590,,,0.7381,
E1279_516,,0.64536,,
E409_220,0.27444,,,
E1697_731,,0.91479,,
E969_28,,,,0.03383
E838_615,0.76942,,,
E1506_663,0.82957,,,
E324_181,0.22555999999999998,,,
E540_282,,,0.35213,
E1652_52,,,,0.06391000000000001
E1892_401,,0.50125,,
E970_330,0.41228000000000004,,,
E104_617,,,0.77193,
E1389_139,0.17293,,,
E237_347,,,0.43358,
E428_108,0.13409000000000001,,,
E1919_295,0.36841999999999997,,,
E230_238,0.29699000000000003,,,
E1423_102,,,0.12657000000000002,
E1379_105,,,,0.13033
E1135_279,,,,0.34836999999999996
E1012_380,0.47494,,,
E913_282,0.35213,,,
E702_618,,,0.77318,
E1002_694,,0.8684200000000001,,
E217_711,0.8897200000000001,,,
E1747_623,,,0.77945,
E1502_669,0.83709,,,
E743_105,,0.13033,,
E779_528,,0.6604,,
E209_289,,,0.3609,
E473_37,,,0.045110000000000004,
E1689_340,,,0.42481,
E831_670,0.83835,,,
E1046_652,0.81579,,,
E262_502,0.6278199999999999,,,
E1981_632,,,0.79073,
E1929_753,,,0.9423600000000001,
E297_213,,,,0.26566
E1800_83,,,0.10275999999999999,
E490_730,,,0.91353,
E270_415,,,0.5188,
E1639_102,0.12657000000000002,,,
E1503_616,,,0.77068,
E625_311,,,0.38847,
E1700_565,0.70677,,,
E1883_131,,0.16291,,
E489_451,0.56391,,,
E395_794,,,0.9937299999999999,
E1584_480,0.60025,,,
E1755_391,,,0.48872,
E1179_688,,,0.8609,
E1856_587,0.73434,,,
E160_629,0.78697,,,
E1356_40,,,0.04887,
E1448_513,0.6416,,,
E980_745,,,0.9323299999999999,
E182_505,0.63158,,,
E1253_350,,0.43733999999999995,,
E679_373,,,0.46617,
E1151_118,0.14662,,,
E989_724,0.90602,,,
E1427_199,,,,0.24811999999999998
E110_499,0.6240600000000001,,,
E1471_252,,,0.31454,
E1931_612,,0.76566,,
E1525_234,,,0.29198,
E1111_317,,,0.39599,
E901_615,,,0.76942,
E843_285,0.35589,,,
E972_670,,0.83835,,
E1017_467,0.58396,,,
E52_776,,0.9711799999999999,,
E1887_686,0.8584,,,
E1942_668,,,0.8358399999999999,
E474_304,,,,0.3797
E1381_268,,,,0.33459
E214_307,0.38345999999999997,,,
E655_524,,,0.6553899999999999,
E1281_765,0.95739,,,
E943_598,,,,0.74812
E966_90,0.11152999999999999,,,
E1651_279,0.34836999999999996,,,
E419_382,0.47744,,,
E720_306,,,0.38221,
E1258_5,,,0.0050100000000000006,
E1482_684,0.8558899999999999,,,
E1625_148,,,0.18420999999999998,
E1089_725,,,0.90727,
E1648_536,,,0.67043,
E553_493,0.61654,,,
E1205_769,0.96241,,,
E545_362,,,,0.45238
E116_257,0.3208,,,
E1965_687,,,0.85965,
E804_166,,,,0.20676999999999998
E346_530,,,0.66291,
E578_537,0.67168,,,
E1170_732,0.91604,,,
E758_317,0.39599,,,
E1286_279,0.34836999999999996,,,
E887_554,0.69298,,,
E1609_737,,,0.9223100000000001,
E423_571,,,0.71429,
E106_596,0.74561,,,
E638_497,,0.62155,,
E1984_9,0.010029999999999999,,,
E1033_149,0.18545999999999999,,,
E1406_344,0.42982,,,
E1667_94,0.11654,,,
E1391_358,0.44737,,,
E479_734,,0.91855,,
E168_32,,0.03885,,
E1237_177,,,0.22055,
E1763_489,0.61153,,,
E350_762,,,0.95363,
E191_650,0.81328,,,
E1827_351,,0.4386,,
E19_563,,,0.70426,
E1458_340,,,0.42481,
E1352_141,0.17544,,,
E316_604,,,0.75564,
E1117_32,0.03885,,,
E1108_110,0.13659000000000002,,,
E183_212,,,0.26441,
E1664_763,,,0.95489,
E62_533,0.66667,,,
E1855_48,0.0589,,,
E1560_631,,,,0.78947
E11_96,0.11905,,,
E1187_526,,,0.65789,
E1934_529,0.66165,,,
E749_375,,,0.46867,
E1011_728,0.9110299999999999,,,
E402_741,,,0.92732,
E1110_684,0.8558899999999999,,,
E361_365,0.45614,,,
E411_440,,,,0.55013
E626_334,0.41728999999999994,,,
E1779_425,,0.53133,,
E460_636,0.79574,,,
E1240_364,,,,0.45488999999999996
E1463_335,0.41855,,,
E53_176,,,0.2193,
E992_413,,,0.5162899999999999,
E1928_599,,,0.74937,
E1659_214,,,0.26692,
E1830_111,,0.13784000000000002,,
E937_27,,0.03258,,
E1621_179,0.22305999999999998,,,
E1698_450,0.56266,,,
E664_640,,,0.80075,
E1241_389,,,0.48622,
E787_357,,,0.44611999999999996,
E1363_294,,,0.36717,
E1782_771,0.96491,,,
E559_155,,,,0.19297999999999998
E236_486,0.60777,,,
E558_588,0.73559,,,
E89_412,,,0.5150399999999999,
E461_169,,,,0.21053000000000002
E685_172,0.21429,,,
E1980_117,,,0.14536,
E975_274,,,0.34210999999999997,
E1059_332,,,,0.41478999999999994
E708_469,0.5864699999999999,,,
E603_246,,,0.30701999999999996,
E1809_187,0.23308,,,
E783_320,,,0.39975,
E1925_443,,,,0.55388
E1071_473,,,0.59148,
E1103_310,0.38722,,,
E1460_293,0.36591,,,
E788_503,,0.62907,,
E1768_55,,,0.06767000000000001,
E1410_544,0.68045,,,
E1457_428,0.53509,,,
E1140_345,0.43108,,,
E1489_612,0.76566,,,
E1207_302,0.37719,,,
E1615_256,,,,0.31955
E542_370,,,,0.46241000000000004
E911_561,0.70175,,,
E567_602,0.75313,,,
E1257_28,0.03383,,,
E415_190,0.23684000000000002,,,
E649_293,,,,0.36591
E1623_172,,,0.21429,
E682_503,0.62907,,,
E949_552,0.69048,,,
E850_26,0.031330000000000004,,,
E464_24,,,,0.02882
E377_690,,,,0.86341
E341_147,,,,0.18295999999999998
E862_433,,,,0.54135
E159_394,,,0.49248000000000003,
E1472_46,,,,0.056389999999999996
E922_481,,,,0.6015
E1461_682,,,,0.8533799999999999
E1526_110,,0.13659000000000002,,
E105_623,0.77945,,,
E1600_62,,0.07644,,
E1886_575,,,0.7193,
E529_140,0.17419,,,
E1875_651,,,0.8145399999999999,
E229_297,0.37093000000000004,,,
E1696_493,0.61654,,,
E1436_74,,0.09147999999999999,,
E1930_203,,0.25313,,
E1513_617,0.77193,,,
E1992_166,,,0.20676999999999998,
E570_751,0.93985,,,
E467_556,,,0.6954899999999999,
E624_222,,,,0.27694
E729_217,0.27068000000000003,,,
E1137_464,,0.5802,,
E1143_41,,,0.05013,
E1813_571,,,0.71429,
E210_713,0.89223,,,
E403_723,0.90476,,,
E1181_215,,0.26816999999999996,,
E1913_91,0.11277999999999999,,,
E1909_242,,,,0.30201
E1815_576,,,0.72055,
E380_700,0.8759399999999999,,,
E1370_469,,,0.5864699999999999,
E1200_478,0.5977399999999999,,,
E1035_320,,,,0.39975
E1193_584,,,,0.73058
E1009_210,,,0.2619,
E734_561,,,0.70175,
E1781_313,,0.39098,,
E990_580,,,0.72556,
E144_606,,,0.75815,
E955_222,,,,0.27694
E548_239,0.29825,,,
E1222_196,,,0.24436,
E1918_388,0.48496000000000006,,,
E798_59,,,0.07268,
E1614_71,,0.08772,,
E914_669,,,0.83709,
E1866_226,0.28195,,,
E372_22,0.02632,,,
E1223_630,0.78822,,,
E336_14,,,0.01629,
E1846_366,,,0.45738999999999996,
E1315_362,0.45238,,,
E1873_591,0.73935,,,
E692_518,,,0.64787,
E1416_259,0.32331,,,
E1643_271,0.33835,,,
E647_11,0.01253,,,
E1958_120,,,,0.14912
E1695_685,0.85714,,,
E541_291,0.36341,,,
E1167_790,0.98872,,,
E674_284,0.35464,,,
E527_382,0.47744,,,
E213_443,,,0.55388,
E393_34,0.04135,,,
E1773_503,0.62907,,,
E1788_13,,0.015040000000000001,,
E1982_685,,,0.85714,
E172_388,0.48496000000000006,,,
E1250_539,,,0.67419,
E1569_792,0.9912299999999999,,,
E1723_662,0.8283200000000001,,,
E1884_453,,,,0.56642
E1446_79,0.09774,,,
E1147_156,,,,0.19424
E642_100,0.12405999999999999,,,
E888_127,0.15789,,,
E1732_568,0.71053,,,
E1184_569,,,0.71178,
E597_597,0.74687,,,
E705_149,,0.18545999999999999,,
E723_202,0.25188,,,
E382_205,0.25564000000000003,,,
E410_33,0.0401,,,
E1572_782,0.9787,,,
E1758_511,0.6391,,,
E1045_495,,0.61905,,
E1144_140,,,0.17419,
E1607_306,,,,0.38221
E436_673,,0.84211,,
E1327_108,,,0.13409000000000001,
E328_641,,,0.80201,
E1617_533,,,0.66667,
E148_644,0.80576,,,
E431_763,0.95489,,,
E1798_234,,,0.29198,
E141_566,0.70802,,,
E652_86,,,,0.10652
E64_679,0.84962,,,
E1245_796,0.99624,,,
E835_165,,,0.20551,
E1443_137,0.17043,,,
E1047_490,0.61278,,,
E1661_62,,,0.07644,
E443_725,0.90727,,,
E95_514,,,0.64286,
E1298_723,,,0.90476,
E651_407,0.50877,,,
E1757_428,,,0.53509,
E808_8,,0.00877,,
E1480_791,,,0.9899700000000001,
E1323_130,0.16165,,,
E1062_385,0.4812,,,
E1844_236,,,0.29449000000000003,
E509_204,0.25439,,,
E889_272,0.3396,,,
E1114_91,,0.11277999999999999,,
E1130_353,0.4411,,,
E908_563,,,,0.70426
E836_98,,,0.12155,
E1850_25,0.030080000000000003,,,
E1804_124,,,,0.15414
E1487_750,0.9386,,,
E1994_649,0.81203,,,
E1203_741,,,,0.92732
E867_743,,,0.9298200000000001,
E295_179,,,,0.22305999999999998
E1516_44,0.05388,,,
E446_124,0.15414,,,
E1065_414,0.51754,,,
E1759_761,,,0.9523799999999999,
E267_153,,0.19047999999999998,,
E1367_159,,,,0.19799
E1271_328,,,,0.40976999999999997
E751_110,0.13659000000000002,,,
E158_730,,,,0.91353
E866_103,0.12782000000000002,,,
E892_116,,0.14411,,
E1749_687,,,,0.85965
E1641_3,,,0.00251,
E1610_36,,0.04386,,
E1297_76,,,,0.09398
E342_175,,0.21805,,
E1524_461,,,0.57644,
E627_165,,0.20551,,
E1325_542,,,0.67794,
E488_416,0.52005,,,
E1229_189,0.23559000000000002,,,
E1490_754,0.9436100000000001,,,
E1304_108,0.13409000000000001,,,
E686_190,0.23684000000000002,,,
E384_257,,0.3208,,
E1963_782,0.9787,,,
E249_509,0.63659,,,
E304_311,0.38847,,,
E1332_627,,,0.78446,
E583_442,,,0.5526300000000001,
E1021_586,,,0.7330800000000001,
E845_77,0.09523999999999999,,,
E1101_426,,,0.53258,
E1445_272,0.3396,,,
E1022_80,,,0.099,
E1500_284,,,0.35464,
E1056_154,0.19172999999999998,,,
E312_58,,,0.07143,
E1412_176,0.2193,,,
E1400_752,0.9411,,,
E1488_533,0.66667,,,
E1145_35,,0.04261,,
E1512_198,0.24686999999999998,,,
E1766_675,0.8446100000000001,,,
E1299_245,0.30576,,,
E851_140,,,0.17419,
E505_766,0.95865,,,
E1402_460,,,0.57519,
E357_122,0.15163,,,
E34_247,0.30827,,,
E938_395,0.49373,,,
E1522_22,0.02632,,,
E1725_644,0.80576,,,
E337_346,0.43233,,,
E258_421,,,0.52632,
E1955_330,,,,0.41228000000000004
E561_743,,0.9298200000000001,,
E1598_405,,,0.50627,
E1118_510,,,0.63784,
E45_470,,0.58772,,
E790_642,0.8032600000000001,,,
E1064_563,0.70426,,,
E400_717,0.8972399999999999,,,
E93_540,,,0.6754399999999999,
E714_270,,,0.33709,
E1267_42,0.051379999999999995,,,
E1775_295,0.36841999999999997,,,
E1171_635,,,0.7944899999999999,
E848_796,,0.99624,,
E1149_355,,,,0.44361000000000006
E238_775,,,,0.9699200000000001
E194_540,,,0.6754399999999999,
E113_250,,,0.31203000000000003,
E1760_207,,,0.25815,
E997_223,0.2782,,,
E592_510,,,0.63784,
E1007_608,,,0.76065,
E885_360,,0.44987,,
E1067_109,0.13534000000000002,,,
E1852_405,,,0.50627,
E1081_362,,,,0.45238
E814_573,,,0.7167899999999999,
E1433_69,,,,0.08521000000000001
E1109_460,,,,0.57519
E1385_441,0.55138,,,
E1403_504,0.6303300000000001,,,
E1774_233,,,0.29073000000000004,
E610_450,,0.56266,,
E1731_44,,,,0.05388
E1277_177,,0.22055,,
E1515_700,,,0.8759399999999999,
E1359_424,,,0.53008,
E1644_238,,,0.29699000000000003,
E1195_773,0.9674200000000001,,,
E38_263,,,,0.32832
E72_729,,0.91228,,
E1701_244,,,0.30451,
E1127_369,0.46115,,,
E738_550,0.68797,,,
E1214_377,0.47118000000000004,,,
E1467_604,,,,0.75564
E1802_106,0.13158,,,
E1549_585,0.73183,,,
E1310_433,,,0.54135,
E1756_105,0.13033,,,
E7_115,0.14286,,,
E511_795,,,0.9949899999999999,
E1274_301,,0.37594,,
E66_146,0.1817,,,
E1405_615,0.76942,,,
E876_360,0.44987,,,
E454_694,,0.8684200000000001,,
E1976_497,0.62155,,,
E261_694,,,0.8684200000000001,
E1917_5,0.0050100000000000006,,,
E201_33,,,0.0401,
E1418_151,0.18797,,,
E1796_592,,0.7406,,
E441_375,,,0.46867,
E49_31,,,,0.03759
E176_574,,,0.71805,
E902_756,0.9461200000000001,,,
E1206_403,,,0.50376,
E1415_189,0.23559000000000002,,,
E1567_503,0.62907,,,
E1263_554,,0.69298,,
E1523_330,,,0.41228000000000004,
E123_28,,,0.03383,
E1178_339,0.42356000000000005,,,
E205_308,,,0.38471,
E242_297,,,0.37093000000000004,
E362_676,0.8458600000000001,,,
E1952_95,0.11779,,,
E187_370,,,0.46241000000000004,
E1532_184,,,0.22931999999999997,
E43_129,,,,0.1604
E1678_771,,,0.96491,
E444_499,0.6240600000000001,,,
E1692_260,,,0.32456,
E731_218,0.27193,,,
E1905_393,0.49123,,,
E152_656,,,,0.8208
E80_745,0.9323299999999999,,,
E1546_387,0.48371000000000003,,,
E124_287,,,0.3584,
E412_587,0.73434,,,
E507_388,,,0.48496000000000006,
E1505_262,0.32706999999999997,,,
E1769_347,0.43358,,,
E309_526,0.65789,,,
E1442_724,,0.90602,,
E178_531,0.6641600000000001,,,
E522_513,,,0.6416,
E951_319,,,0.3985,
E1185_612,,,,0.76566
E1632_489,0.61153,,,
E140_654,0.8183,,,
E1995_30,,,,0.03634
E1680_687,,,0.85965,
E800_61,,,0.07518999999999999,
E1708_582,0.72807,,,
E1450_84,,,,0.10400999999999999
E947_223,,,0.2782,
E1599_326,0.40726999999999997,,,
E5_478,,,0.5977399999999999,
E1441_283,,,0.35338,
E98_502,,,0.6278199999999999,
E709_371,0.46366,,,
E789_579,,,0.72431,
E266_255,0.3183,,,
E192_307,,0.38345999999999997,,
E1342_748,,0.93609,,
E971_572,0.71554,,,
E1630_767,,,,0.9599
E1669_541,0.67669,,,
E420_738,0.92356,,,
E1261_756,,,0.9461200000000001,
E1034_185,0.23058,,,
E483_224,0.27945,,,
E274_332,,0.41478999999999994,,
E1394_354,,,0.44236000000000003,
E894_679,,,0.84962,
E1552_111,,,,0.13784000000000002
E1124_310,,,0.38722,
E1417_96,0.11905,,,
E763_699,0.87469,,,
E1554_682,0.8533799999999999,,,
E118_557,,,0.6967399999999999,
E537_554,0.69298,,,
E231_676,,,,0.8458600000000001
E1793_547,0.68421,,,
E369_718,,,0.8985,
E1897_601,,,0.75188,
E1620_45,0.055139999999999995,,,
E796_550,,,0.68797,
E1744_152,,0.18922,,
E1561_229,,0.28570999999999996,,
E613_387,0.48371000000000003,,,
E576_389,,0.48622,,
E67_616,,,0.77068,
E697_541,,0.67669,,
E416_714,0.8934799999999999,,,
E807_375,,,0.46867,
E1024_358,,,0.44737,
E1578_767,0.9599,,,
E1702_214,,,0.26692,
E1440_705,0.88221,,,
E389_102,0.12657000000000002,,,
E365_793,0.9924799999999999,,,
E1906_578,,,0.72306,
E224_580,,,0.72556,
E594_229,0.28570999999999996,,,
E378_225,,,0.2807,
E1924_429,,,0.5363399999999999,
E672_357,,,0.44611999999999996,
E149_367,,,0.45865,
E1321_302,,,,0.37719
E926_545,0.6817,,,
E351_54,,,0.06642,
E1088_196,,,0.24436,
E1016_60,,0.07393,,
E755_778,,,0.9736799999999999,
E1134_502,,,0.6278199999999999,
E1390_576,,0.72055,,
E924_30,,,0.03634,
E1197_372,0.46491000000000005,,,
E42_349,,,,0.43609
E1248_82,0.1015,,,
E1842_403,,,0.50376,
E222_290,,,0.36216,
E1792_592,,0.7406,,
E1801_542,,,,0.67794
E534_469,,,0.5864699999999999,
E1343_110,0.13659000000000002,,,
E1518_275,0.34336,,,
E1507_32,0.03885,,,
E721_697,,,,0.87218
E102_449,0.5614,,,
E1008_687,,0.85965,,
E447_616,,0.77068,,
E1296_766,,0.95865,,
E977_709,,,0.8872200000000001,
E126_288,0.35965,,,
E1707_131,0.16291,,,
E1545_294,0.36717,,,
E928_495,,,0.61905,
E484_549,0.68672,,,
E1227_667,0.8345899999999999,,,
E387_428,,,,0.53509
E1055_129,,,0.1604,
E810_714,,0.8934799999999999,,
E1927_435,,,0.54386,
E1238_663,,,0.82957,
E1473_216,,,0.26942,
E1587_484,,,0.60526,
E1468_105,,,,0.13033
E41_758,,0.94862,,
E470_99,0.12280999999999999,,,
E1454_620,,,0.77569,
E371_348,0.43483999999999995,,,
E1347_628,,,0.78571,
E1337_159,,0.19799,,
E1770_133,,0.16541,,
E1650_593,0.74185,,,
E323_73,0.09022999999999999,,,
E329_390,,,0.48746999999999996,
E1464_351,,,0.4386,
E732_511,0.6391,,,
E795_600,,,0.75063,
E1964_530,0.66291,,,
E171_724,,,0.90602,
E1202_28,,,,0.03383
E1019_156,,,,0.19424
E1940_201,0.25063,,,
E1306_179,,,,0.22305999999999998
E1812_788,,,,0.9862200000000001
E359_63,,,0.07769,
E1499_571,,,0.71429,
E771_442,,,0.5526300000000001,
E811_88,,,,0.10902
E385_784,,,0.9812,
E825_101,,,0.12531,
E925_297,,0.37093000000000004,,
E466_410,,0.51253,,
E1871_579,0.72431,,,
E1073_516,0.64536,,,
E58_206,,,0.25689,
E544_456,0.57018,,,
E566_461,,0.57644,,
E1438_269,0.33584,,,
E564_596,,,,0.74561
E944_102,,,0.12657000000000002,
E1828_348,,0.43483999999999995,,
E737_227,0.28321,,,
E1066_767,0.9599,,,
E1858_389,,,0.48622,
E1839_159,,,,0.19799
E1498_493,,0.61654,,
E114_258,,0.32206,,
E1211_178,,,0.2218,
E334_215,,,0.26816999999999996,
E1655_356,,,0.44486000000000003,
E276_584,,,0.73058,
E379_493,,,,0.61654
E1040_474,,0.59273,,
E1070_670,0.83835,,,
E291_136,0.16917000000000001,,,
E1853_262,,,,0.32706999999999997
E1265_388,0.48496000000000006,,,
E1778_726,0.9085200000000001,,,
E550_149,,,,0.18545999999999999
E1794_531,0.6641600000000001,,,
E1172_245,0.30576,,,
E1409_617,0.77193,,,
E139_139,,,0.17293,
E536_386,,0.48246000000000006,,
E1349_622,0.7782,,,
E181_240,,0.2995,,
E107_108,,,0.13409000000000001,
E1378_656,0.8208,,,
E1191_158,0.19674,,,
E759_646,0.8082699999999999,,,
E399_359,,,0.44861999999999996,
E1492_231,0.28822,,,
E773_352,0.43985,,,
E568_395,,,0.49373,
E143_461,0.57644,,,
E767_38,0.04637,,,
E290_183,,,0.22807,
E1754_421,0.52632,,,
E753_450,,0.56266,,
E1161_132,0.16416,,,
E1999_245,,,0.30576,
E29_511,,,,0.6391
E46_49,0.06015,,,
E1283_81,,,,0.10025
E995_789,,,,0.9874700000000001
E1128_739,,0.92481,,
E1228_40,0.04887,,,
E1780_188,0.23434000000000002,,,
E77_492,,,0.61529,
E1857_613,,0.7669199999999999,,
E840_303,,,0.37845,
E1694_66,,0.08145,,
E1216_224,,,0.27945,
E695_653,,0.81704,,
E712_152,,,,0.18922
E1997_45,0.055139999999999995,,,
E439_761,0.9523799999999999,,,
E407_694,,,0.8684200000000001,
E1158_14,,,,0.01629
E386_236,,,0.29449000000000003,
E82_767,,,,0.9599
E1255_152,,,,0.18922
E571_59,,,0.07268,
E1862_179,,,,0.22305999999999998
E1236_271,0.33835,,,
E931_556,,0.6954899999999999,,
E17_253,,,0.31579,
E1714_439,,,0.54887,
E699_700,0.8759399999999999,,,
E1751_475,0.5939800000000001,,,
E250_499,,,0.6240600000000001,
E1335_489,,,0.61153,
E942_287,,,0.3584,
E1050_563,0.70426,,,
E456_687,,,0.85965,
E438_366,0.45738999999999996,,,
E61_725,0.90727,,,
E1668_313,,,0.39098,
E462_85,,,0.10525999999999999,
E1595_609,0.7619,,,
E240_98,,0.12155,,
E162_213,0.26566,,,
E1592_82,,,0.1015,
E1653_122,,,0.15163,
E1053_198,0.24686999999999998,,,
E167_25,0.030080000000000003,,,
E1013_123,0.15288,,,
E302_635,,,,0.7944899999999999
E1748_149,,0.18545999999999999,,
E1585_722,,,0.90351,
E830_581,,0.72682,,
E1894_214,,,0.26692,
E1126_305,0.38095,,,
E272_227,0.28321,,,
E1408_657,,,0.82206,
E1938_34,0.04135,,,
E961_18,,0.0213,,
E515_140,,,0.17419,
E1341_290,,,0.36216,
E121_34,,0.04135,,
E1987_774,,0.96867,,
E343_437,0.54637,,,
E1278_449,,,0.5614,
E1737_741,0.92732,,,
E1789_17,,,0.02005,
E930_74,,,0.09147999999999999,
E1357_616,0.77068,,,
E301_370,0.46241000000000004,,,
E1129_282,,,,0.35213
E55_629,,,0.78697,
E1764_489,,,,0.61153
E517_368,0.4599,,,
E305_281,,,,0.35088
E1647_463,0.57895,,,
E299_267,0.33333,,,
E1945_323,0.40351,,,
E1831_646,0.8082699999999999,,,
E344_797,,,0.99749,
E878_24,,,0.02882,
E498_794,,0.9937299999999999,,
E1043_140,,,,0.17419
E847_625,0.78195,,,
E1985_477,0.59649,,,
E226_10,0.01128,,,
E150_306,0.38221,,,
E1431_624,0.7807,,,
E1836_789,0.9874700000000001,,,
E322_568,,,,0.71053
E180_440,0.55013,,,
E383_434,,,0.54261,
E228_347,0.43358,,,
E1087_356,,,0.44486000000000003,
E298_178,,0.2218,,
E417_498,0.6228100000000001,,,
E339_332,,,,0.41478999999999994
E388_246,,,0.30701999999999996,
E71_742,,,0.9285700000000001,
E1243_748,,,0.93609,
E1029_744,,,,0.9310799999999999
E1580_461,,0.57644,,
E998_581,,,0.72682,
E1419_748,0.93609,,,
E775_143,0.17794000000000001,,,
E1563_309,,,0.38595999999999997,
E421_107,0.13283,,,
E760_376,,,0.46992,
E1148_669,0.83709,,,
E1571_281,,,0.35088,
E1581_190,0.23684000000000002,,,
E367_372,,,,0.46491000000000005
E619_389,,,0.48622,
E587_501,,,0.62657,
E1726_174,,,0.21679,
E1160_408,0.51003,,,
E48_103,,,,0.12782000000000002
E520_84,,,,0.10400999999999999
E1032_80,,,0.099,
E211_473,,,0.59148,
E1256_294,,,,0.36717
E518_574,0.71805,,,
E321_720,0.9009999999999999,,,
E632_115,0.14286,,,
E560_481,,,0.6015,
E472_571,,,,0.71429
E526_286,,,0.35714,
E260_685,0.85714,,,
E1232_173,0.21554,,,
E750_86,,0.10652,,
E1553_493,,,,0.61654
E1382_182,0.22682,,,
E834_214,0.26692,,,
E442_155,,,,0.19297999999999998
E856_786,,0.9837100000000001,,
E1837_210,,,0.2619,
E1397_144,,0.1792,,
E868_416,,,0.52005,
E601_42,0.051379999999999995,,,
E556_441,,,0.55138,
E780_557,0.6967399999999999,,,
E577_252,,0.31454,,
E286_508,0.63534,,,
E130_128,0.15915,,,
E288_466,,,0.5827100000000001,
E31_407,0.50877,,,
E584_529,0.66165,,,
E547_281,,,0.35088,
E56_42,0.051379999999999995,,,
E654_299,0.37343000000000004,,,
E1654_368,0.4599,,,
E648_7,,,0.007520000000000001,
E999_235,,,0.29323,
