,PseudoTime1,PseudoTime2
E743_138,0.2751,
E983_475,0.95181,
E1595_224,0.44778999999999997,
E1368_284,0.5682699999999999,
E802_344,0.68876,
E1153_272,0.54418,
E402_103,0.20481999999999997,
E892_395,0.7911600000000001,
E1406_155,0.30924,
E164_294,0.58835,
E1949_111,0.22088000000000002,
E725_352,,0.70482
E1398_34,0.06627000000000001,
E1031_12,0.022090000000000002,
E322_222,,0.44378
E1674_289,,0.57831
E445_76,0.1506,
E1414_439,0.8795200000000001,
E1589_84,0.16667,
E1850_29,0.056220000000000006,
E873_367,,0.7349399999999999
E746_466,,0.93373
E1901_251,0.5020100000000001,
E1176_313,0.62651,
E376_345,0.69076,
E936_19,0.03614,
E162_408,0.8172699999999999,
E1038_330,0.66064,
E1799_241,0.48193,
E1823_119,0.23695,
E1167_193,0.38554,
E1854_283,0.5662699999999999,
E83_208,0.41566000000000003,
E5_191,0.38153000000000004,
E1734_174,0.34739000000000003,
E786_300,,0.6004
E1833_287,0.5743,
E924_159,0.31727,
E332_119,,0.23695
E1375_99,,0.19679000000000002
E1567_114,0.22691,
E750_64,,0.12650999999999998
E330_469,,0.93976
E1184_115,,0.22891999999999998
E225_271,0.5421699999999999,
E833_231,,0.46185
E1372_156,0.31124,
E721_107,,0.21285
E409_81,,0.16064
E1958_118,0.23494,
E618_194,0.38755,
E1128_154,0.30723,
E1508_64,0.12650999999999998,
E304_173,0.34538,
E1092_187,0.37349,
E423_31,,0.060239999999999995
E86_221,0.44177,
E781_145,0.28916,
E941_92,0.18273,
E1928_292,0.58434,
E881_331,0.66265,
E1397_284,,0.5682699999999999
E989_370,0.7409600000000001,
E1215_485,0.9718899999999999,
E741_205,0.40963999999999995,
E507_358,0.71687,
E688_463,0.92771,
E1064_371,0.74297,
E1514_138,0.2751,
E71_120,,0.23895999999999998
E719_410,0.82129,
E1242_259,0.51807,
E1070_238,,0.4759
E244_286,0.57229,
E147_351,0.70281,
E691_145,0.28916,
E90_440,0.8815299999999999,
E1052_173,,0.34538
E400_205,0.40963999999999995,
E1040_352,0.70482,
E629_118,,0.23494
E1666_474,0.9498,
E176_448,0.89759,
E1421_336,,0.67269
E1346_425,0.85141,
E278_442,0.88554,
E1897_127,,0.25301
E1274_228,0.45582,
E491_296,0.59237,
E6_205,0.40963999999999995,
E1930_405,0.81124,
E1123_322,0.64458,
E150_236,0.47189,
E1835_237,0.4739,
E891_426,0.85341,
E123_163,0.3253,
E1963_295,0.59036,
E1762_243,0.48594,
E191_304,0.60843,
E1061_13,,0.0241
E451_62,0.12249000000000002,
E1186_113,0.2249,
E1871_165,0.32932,
E268_16,0.030119999999999997,
E257_137,0.27309,
E1637_83,0.16466,
E91_171,0.34137,
E514_388,0.7771100000000001,
E1108_288,,0.57631
E1177_148,,0.29518
E542_430,0.86145,
E1369_249,,0.49799
E1115_387,0.7751,
E777_342,0.68474,
E681_84,0.16667,
E1979_52,0.10240999999999999,
E312_277,0.5542199999999999,
E1032_93,0.18474000000000002,
E1631_160,0.31928,
E20_362,,0.7249
E652_374,0.7490000000000001,
E143_382,0.7650600000000001,
E703_337,0.6747,
E1294_398,0.79719,
E1030_75,,0.14859
E1106_242,0.48394,
E1440_372,0.74498,
E1451_24,0.04618,
E947_8,0.01406,
E649_344,0.68876,
E1001_204,0.40763,
E1731_487,0.9759,
E1134_384,0.76908,
E194_249,0.49799,
E1943_265,,0.53012
E357_171,0.34137,
E900_87,0.17269,
E523_28,0.054220000000000004,
E1991_330,,0.66064
E157_256,0.51205,
E155_152,0.30321,
E1334_229,0.45783,
E788_214,0.42771000000000003,
E952_446,0.8935700000000001,
E1520_106,,0.21084
E1832_444,0.88956,
E1023_74,0.14659,
E1374_394,0.7891600000000001,
E207_303,0.60643,
E1499_68,0.13454000000000002,
E1379_91,,0.18072
E1393_230,,0.45983999999999997
E1531_332,0.66466,
E690_137,0.27309,
E1848_467,0.93574,
E789_137,0.27309,
E277_482,0.96586,
E272_299,0.59839,
E313_86,0.17068,
E603_311,0.62249,
E641_58,0.11445999999999999,
E574_450,0.90161,
E100_128,0.25501999999999997,
E1709_466,,0.93373
E354_352,0.70482,
E1989_397,0.79518,
E1819_411,,0.82329
E796_433,0.8674700000000001,
E587_310,0.62048,
E410_304,,0.60843
E1942_223,0.44578,
E61_93,0.18474000000000002,
E456_31,0.060239999999999995,
E426_41,,0.08032
E1462_364,0.72892,
E976_15,,0.028110000000000003
E1592_440,0.8815299999999999,
E841_358,,0.71687
E1705_420,,0.8413700000000001
E757_91,0.18072,
E1136_278,0.5562199999999999,
E1323_248,0.49598000000000003,
E1402_215,0.42972,
E964_461,,0.92369
E1074_401,0.8032100000000001,
E1687_190,0.37951999999999997,
E1725_151,0.3012,
E1335_137,0.27309,
E1165_26,0.0502,
E111_57,0.11245,
E2_349,,0.6988
E391_448,0.89759,
E1609_233,,0.46586000000000005
E1251_428,0.8574299999999999,
E1607_265,0.53012,
E102_347,0.6947800000000001,
E468_379,,0.7590399999999999
E1653_485,0.9718899999999999,
E206_341,0.6827300000000001,
E518_442,0.88554,
E1130_73,0.14458,
E1658_167,,0.33333
E140_43,0.08434,
E1555_189,0.37751,
E32_439,0.8795200000000001,
E1458_438,0.87751,
E1328_196,0.39157,
E1302_89,0.17670999999999998,
E81_118,,0.23494
E1990_60,,0.11847
E1364_397,0.79518,
E245_42,0.08233,
E1455_316,0.63253,
E1381_399,,0.7992
E1650_466,0.93373,
E87_221,,0.44177
E1395_473,0.9477899999999999,
E1824_256,0.51205,
E479_243,0.48594,
E1605_418,0.83735,
E1788_419,0.83936,
E1915_79,0.15663,
E219_104,0.20683,
E119_207,0.41365,
E189_285,0.57028,
E1972_265,,0.53012
E1103_188,,0.3755
E995_66,0.13052,
E617_138,0.2751,
E321_496,,0.99398
E1144_155,,0.30924
E1137_213,,0.4257
E1324_493,0.98795,
E3_70,0.13855,
E670_226,0.45181000000000004,
E686_156,,0.31124
E1914_297,0.59438,
E1202_439,0.8795200000000001,
E1846_71,0.14056,
E329_108,,0.21486
E1564_288,0.57631,
E1093_107,0.21285,
E1534_155,0.30924,
E1195_179,0.35743,
E687_371,,0.74297
E1779_55,0.10843,
E627_86,,0.17068
E1733_366,0.73293,
E170_496,0.99398,
E637_51,,0.1004
E805_368,0.73695,
E1351_247,0.49398000000000003,
E912_92,,0.18273
E361_67,0.13253,
E1981_438,0.87751,
E1724_180,,0.35944
E184_205,0.40963999999999995,
E1014_451,0.90361,
E650_379,0.7590399999999999,
E998_382,0.7650600000000001,
E74_464,,0.9297200000000001
E1851_83,0.16466,
E867_88,0.1747,
E1904_225,0.4498,
E897_186,,0.37149
E636_412,0.8253,
E85_324,0.64859,
E377_251,,0.5020100000000001
E1523_438,0.87751,
E1076_74,0.14659,
E856_68,0.13454000000000002,
E647_197,0.39357,
E1698_223,0.44578,
E736_195,0.38956,
E1394_346,0.69277,
E502_40,0.07831,
E1763_162,0.32329,
E1473_445,0.8915700000000001,
E1428_316,0.63253,
E290_266,0.53213,
E1852_206,0.41165,
E1645_66,0.13052,
E1700_124,0.24699000000000002,
E619_209,0.41767,
E697_272,0.54418,
E899_306,0.61245,
E1099_486,0.9739,
E303_338,0.67671,
E1172_274,0.54819,
E1507_238,0.4759,
E403_380,0.7610399999999999,
E857_390,,0.78112
E787_335,0.67068,
E56_130,0.25904,
E1632_63,0.1245,
E1051_102,0.20281,
E161_242,0.48394,
E1680_337,,0.6747
E195_495,,0.99197
E1707_223,0.44578,
E767_42,0.08233,
E1293_429,0.85944,
E1056_20,0.03815,
E1231_498,0.9979899999999999,
E1708_127,0.25301,
E302_172,,0.34337
E493_326,,0.65261
E1985_78,0.15462,
E1080_396,0.7931699999999999,
E778_21,0.04016,
E794_357,0.71486,
E1449_66,0.13052,
E1864_211,0.42168999999999995,
E668_218,0.43573999999999996,
E431_446,0.8935700000000001,
E599_234,0.46787,
E47_187,0.37349,
E454_382,,0.7650600000000001
E1008_203,0.40562,
E1546_71,0.14056,
E1634_431,0.86345,
E530_451,0.90361,
E139_293,0.58635,
E229_138,0.2751,
E939_353,0.7068300000000001,
E1193_211,,0.42168999999999995
E1993_254,,0.50803
E1512_320,0.64056,
E795_26,,0.0502
E1838_275,0.5502,
E1579_166,,0.33133
E1097_99,0.19679000000000002,
E441_435,0.87149,
E480_399,0.7992,
E104_424,,0.8494
E1610_28,,0.054220000000000004
E1044_352,0.70482,
E275_45,0.08835,
E578_398,0.79719,
E1211_214,0.42771000000000003,
E447_333,0.66667,
E112_483,,0.9678700000000001
E450_319,0.63855,
E1569_15,,0.028110000000000003
E1295_486,,0.9739
E527_194,0.38755,
E452_448,,0.89759
E1151_187,,0.37349
E1024_443,0.88755,
E482_485,0.9718899999999999,
E172_93,0.18474000000000002,
E1726_258,0.5160600000000001,
E826_71,,0.14056
E1224_208,0.41566000000000003,
E831_489,0.9799200000000001,
E1654_249,,0.49799
E124_418,0.83735,
E576_52,0.10240999999999999,
E921_463,,0.92771
E1682_102,0.20281,
E1921_353,0.7068300000000001,
E385_348,0.6967899999999999,
E1554_169,0.33735,
E915_449,0.8996,
E1506_85,0.16867000000000001,
E1296_144,,0.28715
E159_329,0.65863,
E730_432,,0.86546
E1188_223,0.44578,
E577_434,0.8694799999999999,
E1245_388,0.7771100000000001,
E878_366,,0.73293
E1671_80,0.15863,
E896_315,0.63052,
E966_47,,0.09237000000000001
E1380_482,,0.96586
E420_458,0.9176700000000001,
E1218_64,0.12650999999999998,
E754_232,0.46386000000000005,
E1220_403,0.80723,
E1269_294,,0.58835
E250_332,0.66466,
E742_18,0.03414,
E724_271,0.5421699999999999,
E1761_457,,0.91566
E1060_241,0.48193,
E341_256,,0.51205
E395_473,0.9477899999999999,
E1948_258,,0.5160600000000001
E1430_338,0.67671,
E1677_99,0.19679000000000002,
E1939_335,0.67068,
E1079_176,0.35141,
E1562_18,0.03414,
E1388_460,0.92169,
E793_97,0.19277,
E674_265,0.53012,
E1113_87,,0.17269
E412_465,0.93173,
E463_310,0.62048,
E1950_71,0.14056,
E279_250,0.5,
E994_231,0.46185,
E476_159,,0.31727
E1760_46,0.09036,
E1919_438,0.87751,
E1166_303,0.60643,
E1828_332,0.66466,
E624_79,0.15663,
E1035_150,0.2992,
E570_126,0.251,
E1050_161,0.32129,
E1625_378,0.75703,
E1757_221,0.44177,
E656_155,0.30924,
E1841_164,,0.32731
E816_349,,0.6988
E1118_168,0.33534,
E1400_153,0.30522,
E765_484,0.96988,
E1686_250,0.5,
E1934_389,,0.77912
E165_243,0.48594,
E1548_293,0.58635,
E1077_97,,0.19277
E50_316,0.63253,
E192_77,0.15261,
E1737_133,0.26506,
E1285_336,0.67269,
E838_205,0.40963999999999995,
E661_230,0.45983999999999997,
E1489_66,0.13052,
E1676_201,0.40160999999999997,
E95_126,0.251,
E1860_470,0.9417700000000001,
E1407_204,0.40763,
E876_473,,0.9477899999999999
E1054_302,0.60442,
E877_486,0.9739,
E240_426,0.85341,
E1633_38,0.0743,
E469_342,,0.68474
E1180_450,0.90161,
E1735_6,0.01004,
E1976_157,0.31325,
E1621_155,,0.30924
E520_161,,0.32129
E1082_47,,0.09237000000000001
E369_133,0.26506,
E537_375,0.7509999999999999,
E1117_442,0.88554,
E1279_443,,0.88755
E1062_100,,0.1988
E1764_97,0.19277,
E432_24,0.04618,
E1577_269,0.53815,
E1818_279,0.55823,
E842_143,0.28514,
E1416_198,0.39558000000000004,
E160_434,0.8694799999999999,
E1997_217,0.43373,
E521_451,0.90361,
E1086_171,,0.34137
E684_108,,0.21486
E1952_101,0.2008,
E705_457,,0.91566
E1584_397,,0.79518
E1703_104,0.20683,
E315_359,0.71888,
E1007_59,0.11647,
E779_460,0.92169,
E968_402,0.8052199999999999,
E326_161,0.32129,
E1260_141,,0.28112
E1071_379,0.7590399999999999,
E386_278,,0.5562199999999999
E1905_274,0.54819,
E351_126,0.251,
E1175_145,0.28916,
E1304_38,,0.0743
E1363_322,0.64458,
E580_177,0.35341,
E1765_65,0.12850999999999999,
E181_436,0.87349,
E664_420,0.8413700000000001,
E392_382,0.7650600000000001,
E364_3,0.00402,
E1382_458,0.9176700000000001,
E1122_469,0.93976,
E1853_358,0.71687,
E600_292,0.58434,
E1660_390,,0.78112
E49_12,0.022090000000000002,
E1230_47,0.09237000000000001,
E1780_258,0.5160600000000001,
E1918_65,0.12850999999999999,
E1481_488,0.9779100000000001,
E1284_273,0.54618,
E764_297,0.59438,
E1812_208,0.41566000000000003,
E1362_162,0.32329,
E1367_60,0.11847,
E1601_56,0.11044000000000001,
E1657_290,0.58032,
E1415_249,,0.49799
E1174_362,,0.7249
E299_222,0.44378,
E813_445,,0.8915700000000001
E837_132,0.26305,
E972_244,0.48795,
E1629_476,0.9538200000000001,
E1672_202,0.40360999999999997,
E1207_407,0.81526,
E586_407,,0.81526
E0_388,0.7771100000000001,
E1951_290,0.58032,
E117_404,,0.80924
E776_40,0.07831,
E106_256,,0.51205
E926_190,0.37951999999999997,
E1222_91,0.18072,
E1526_12,0.022090000000000002,
E536_308,,0.61647
E1163_252,,0.50402
E10_373,0.7469899999999999,
E611_198,,0.39558000000000004
E932_461,0.92369,
E1059_160,0.31928,
E1425_45,,0.08835
E1547_33,0.06426,
E379_150,0.2992,
E1927_13,,0.0241
E888_277,0.5542199999999999,
E1863_333,0.66667,
E1298_318,0.63655,
E1867_211,0.42168999999999995,
E1354_331,0.66265,
E566_194,0.38755,
E1149_142,0.28313,
E847_369,0.7389600000000001,
E1437_327,0.65462,
E1004_67,0.13253,
E1603_311,0.62249,
E503_128,0.25501999999999997,
E1435_471,0.94378,
E1408_36,,0.07028
E585_304,0.60843,
E1306_379,0.7590399999999999,
E1801_262,0.5241,
E320_416,,0.8333299999999999
E1361_26,,0.0502
E1377_48,0.09437999999999999,
E1487_104,,0.20683
E509_147,0.29317,
E362_275,0.5502,
E524_64,0.12650999999999998,
E1480_321,0.64257,
E951_262,0.5241,
E1131_111,0.22088000000000002,
E1647_86,0.17068,
E799_480,0.96185,
E1702_201,0.40160999999999997,
E59_414,0.8293200000000001,
E593_180,0.35944,
E1900_305,0.61044,
E167_236,0.47189,
E999_245,,0.48996000000000006
E1322_275,0.5502,
E824_61,0.12047999999999999,
E352_79,0.15663,
E1383_60,0.11847,
E1971_287,0.5743,
E9_22,0.04217,
E1781_67,0.13253,
E153_273,0.54618,
E971_405,,0.81124
E1669_158,,0.31526
E471_67,,0.13253
E810_486,0.9739,
E708_133,,0.26506
E1992_211,0.42168999999999995,
E732_225,0.4498,
E1995_189,0.37751,
E281_294,0.58835,
E1412_440,0.8815299999999999,
E372_216,0.43173,
E1936_318,0.63655,
E427_204,,0.40763
E127_42,0.08233,
E660_385,0.77108,
E68_289,0.57831,
E408_426,0.85341,
E1065_475,0.95181,
E222_271,0.5421699999999999,
E1456_328,,0.65663
E1856_415,0.8313299999999999,
E1651_219,0.43775,
E715_94,0.18675,
E1253_185,0.36948000000000003,
E297_293,0.58635,
E539_483,0.9678700000000001,
E948_477,,0.9558200000000001
E1355_264,0.5281100000000001,
E1300_459,0.9196799999999999,
E129_352,0.70482,
E689_416,0.8333299999999999,
E1599_352,0.70482,
E1246_74,,0.14659
E545_495,0.99197,
E75_310,0.62048,
E1712_237,0.4739,
E1255_304,,0.60843
E348_153,0.30522,
E1229_176,0.35141,
E814_480,0.96185,
E709_38,0.0743,
E706_401,0.8032100000000001,
E1827_442,0.88554,
E230_103,0.20481999999999997,
E558_23,0.044180000000000004,
E262_458,0.9176700000000001,
E251_121,,0.24095999999999998
E1968_406,0.81325,
E1596_432,0.86546,
E154_479,0.9598399999999999,
E733_100,0.1988,
E210_167,,0.33333
E1767_238,0.4759,
E417_469,0.93976,
E1723_220,0.43976000000000004,
E19_418,0.83735,
E1574_243,0.48594,
E255_174,,0.34739000000000003
E1438_470,,0.9417700000000001
E1370_304,0.60843,
E612_224,0.44778999999999997,
E1745_383,,0.76707
E1890_219,0.43775,
E868_377,,0.75502
E488_38,0.0743,
E1454_89,0.17670999999999998,
E634_457,0.91566,
E1257_399,0.7992,
E1385_206,0.41165,
E344_450,0.90161,
E1244_469,0.93976,
E1962_312,0.6245,
E714_422,,0.8453799999999999
E1310_289,,0.57831
E455_39,0.07631,
E1307_317,0.63454,
E1409_56,0.11044000000000001,
E959_170,0.33936,
E227_105,0.20884,
E28_326,0.65261,
E1157_290,,0.58032
E1219_205,0.40963999999999995,
E1889_457,0.91566,
E1983_485,0.9718899999999999,
E370_491,0.9839399999999999,
E726_126,0.251,
E440_16,0.030119999999999997,
E187_153,0.30522,
E513_434,0.8694799999999999,
E1318_104,,0.20683
E1568_57,0.11245,
E1804_377,0.75502,
E39_307,0.61446,
E1227_146,0.29116,
E666_329,,0.65863
E1204_373,0.7469899999999999,
E1429_472,,0.94578
E252_232,0.46386000000000005,
E1797_68,0.13454000000000002,
E990_271,0.5421699999999999,
E1675_347,0.6947800000000001,
E1814_26,0.0502,
E430_179,,0.35743
E1138_54,,0.10643
E1558_358,0.71687,
E25_119,0.23695,
E105_252,,0.50402
E472_179,0.35743,
E318_366,,0.73293
E659_216,,0.43173
E875_239,0.47791000000000006,
E1297_373,,0.7469899999999999
E1504_334,0.66867,
E301_377,0.75502,
E1916_99,0.19679000000000002,
E120_416,0.8333299999999999,
E1273_205,,0.40963999999999995
E1882_175,,0.3494
E1472_18,0.03414,
E871_480,0.96185,
E1857_6,0.01004,
E428_451,0.90361,
E149_22,,0.04217
E1917_320,0.64056,
E1120_316,0.63253,
E1519_96,0.19075999999999999,
E1256_267,0.53414,
E963_72,0.14257,
E1886_431,0.86345,
E855_295,0.59036,
E211_456,0.91365,
E193_160,0.31928,
E923_298,0.59639,
E1199_338,0.67671,
E1104_348,0.6967899999999999,
E1021_10,0.01807,
E854_400,0.8012,
E499_368,,0.73695
E1649_353,0.7068300000000001,
E113_499,1.0,
E639_38,0.0743,
E134_174,0.34739000000000003,
E356_305,,0.61044
E565_225,0.4498,
E1162_287,0.5743,
E168_312,0.6245,
E339_290,0.58032,
E309_176,0.35141,
E594_431,0.86345,
E416_8,0.01406,
E693_64,0.12650999999999998,
E1876_255,0.5100399999999999,
E178_393,0.78715,
E1721_6,0.01004,
E822_337,0.6747,
E1552_308,,0.61647
E1343_478,0.95783,
E135_120,0.23895999999999998,
E1461_30,0.05823,
E1933_376,0.7530100000000001,
E489_176,0.35141,
E840_386,0.7730899999999999,
E1756_128,,0.25501999999999997
E152_295,0.59036,
E911_351,0.70281,
E415_153,0.30522,
E635_402,0.8052199999999999,
E1282_165,,0.32932
E1591_489,,0.9799200000000001
E564_94,0.18675,
E1783_344,,0.68876
E77_381,0.76305,
E780_154,0.30723,
E1470_100,0.1988,
E177_328,0.65663,
E96_175,0.3494,
E492_402,0.8052199999999999,
E1877_24,0.04618,
E1560_108,0.21486,
E144_153,0.30522,
E84_384,,0.76908
E141_178,,0.35541999999999996
E62_134,0.26707,
E528_491,0.9839399999999999,
E289_484,0.96988,
E1259_335,0.67068,
E1697_484,,0.96988
E749_465,0.93173,
E501_27,0.05221,
E231_389,0.77912,
E783_129,,0.25703000000000004
E1869_397,0.79518,
E209_129,0.25703000000000004,
E1743_191,0.38153000000000004,
E259_343,0.68675,
E148_257,0.5140600000000001,
E815_440,0.8815299999999999,
E366_422,0.8453799999999999,
E662_477,,0.9558200000000001
E821_307,0.61446,
E1431_333,0.66667,
E559_211,0.42168999999999995,
E980_142,0.28313,
E418_389,,0.77912
E1501_400,0.8012,
E567_34,0.06627000000000001,
E146_471,,0.94378
E1594_487,,0.9759
E425_259,0.51807,
E1442_235,0.46988,
E300_385,0.77108,
E270_133,0.26506,
E1471_60,0.11847,
E582_135,0.26908000000000004,
E663_16,0.030119999999999997,
E1970_273,0.54618,
E694_484,0.96988,
E1119_151,0.3012,
E1741_243,0.48594,
E1444_173,0.34538,
E913_201,0.40160999999999997,
E1087_274,0.54819,
E1795_332,0.66466,
E1386_148,0.29518,
E1954_387,0.7751,
E1909_289,0.57831,
E1419_445,0.8915700000000001,
E1037_435,0.87149,
E1620_67,0.13253,
E553_417,,0.83534
E1142_468,,0.93775
E459_304,0.60843,
E114_375,0.7509999999999999,
E784_39,0.07631,
E949_8,0.01406,
E933_33,,0.06426
E863_235,0.46988,
E44_299,,0.59839
E1315_213,0.4257,
E393_93,,0.18474000000000002
E953_486,,0.9739
E829_403,0.80723,
E544_471,0.94378,
E1975_160,0.31928,
E934_323,,0.64659
E589_484,0.96988,
E1772_366,0.73293,
E475_185,0.36948000000000003,
E1112_412,0.8253,
E27_429,0.85944,
E1127_253,0.50602,
E1516_499,1.0,
E93_249,0.49799,
E1644_283,0.5662699999999999,
E1141_76,0.1506,
E755_160,0.31928,
E744_160,,0.31928
E1345_68,0.13454000000000002,
E1744_360,0.72088,
E1559_445,0.8915700000000001,
E1789_475,,0.95181
E1619_386,,0.7730899999999999
E1013_448,0.89759,
E1158_83,,0.16466
E249_255,,0.5100399999999999
E260_467,0.93574,
E621_34,0.06627000000000001,
E1017_120,,0.23895999999999998
E945_447,0.8955799999999999,
E1925_22,0.04217,
E1752_115,,0.22891999999999998
E1825_468,0.93775,
E355_439,0.8795200000000001,
E1089_97,0.19277,
E904_416,0.8333299999999999,
E898_138,0.2751,
E738_428,0.8574299999999999,
E893_265,0.53012,
E1549_394,0.7891600000000001,
E758_282,0.56426,
E371_92,0.18273,
E606_486,,0.9739
E1566_146,,0.29116
E1576_73,0.14458,
E602_75,0.14859,
E1185_418,,0.83735
E1578_313,0.62651,
E772_317,0.63454,
E1924_423,0.84739,
E367_299,,0.59839
E466_446,0.8935700000000001,
E1811_438,0.87751,
E462_222,0.44378,
E1742_154,0.30723,
E1392_424,0.8494,
E508_71,0.14056,
E58_55,0.10843,
E1582_459,0.9196799999999999,
E1957_144,0.28715,
E1047_320,,0.64056
E142_380,0.7610399999999999,
E1643_194,0.38755,
E798_286,0.57229,
E422_469,0.93976,
E1932_418,,0.83735
E1457_51,0.1004,
E1183_393,0.78715,
E1333_156,0.31124,
E692_202,0.40360999999999997,
E1583_57,,0.11245
E1715_338,0.67671,
E1049_263,,0.5261
E625_51,0.1004,
E458_357,0.71486,
E1015_71,0.14056,
E1326_418,0.83735,
E752_271,,0.5421699999999999
E1953_426,0.85341,
E768_322,0.64458,
E1839_275,0.5502,
E261_109,0.21686999999999998,
E1661_372,0.74498,
E727_66,0.13052,
E1806_1,,0.0
E174_252,0.50402,
E1075_77,,0.15261
