Gene1,Gene2
KDM6A,E2F4
KDM6A,ACAA2
KDM6A,CLIC4
KDM6A,WDHD1
KDM6A,NDUFB9
KDM6A,FBXO5
KDM6A,MCM7
KDM6A,NCAPG2
KDM6A,HARS
KDM6A,STAT3
KDM6A,NCAPD2
KDM6A,GM2A
KDM6A,UROD
KDM6A,MRPL37
KDM6A,KDM6A
KDM6A,NUDT9
KDM6A,PKM
KDM6A,PPM1G
KDM6A,TK1
KDM6A,DNAJC11
KDM6A,DNAJC9
KDM6A,UQCR11
KDM6A,COX6A1
KDM6A,PITRM1
KDM6A,SCRN3
KDM6A,HMGB2
KDM6A,CENPA
KDM6A,PFAS
KDM6A,SHCBP1
KDM6A,ATP7B
KDM6A,NR4A1
KDM6A,STOM
KDM6A,NAA50
KDM6A,CCNF
KDM6A,AP1B1
KDM6A,BLVRB
KDM6A,UBAC1
KDM6A,PTCD3
KDM6A,CKS2
KDM6A,UHRF1
KDM6A,CBFB
KDM6A,MCM5
KDM6A,TPX2
KDM6A,RPA1
KDM6A,SLC41A3
KDM6A,CENPF
KDM6A,TMEM14C
KDM6A,BSG
KDM6A,ELL2
KDM6A,TMSB4X
KDM6A,CBX7
KDM6A,USP46
KDM6A,SLC16A1
KDM6A,MCM10
KDM6A,ANLN
MEIS1,MEIS1
MEIS1,STARD10
MEIS1,ATP7B
MEIS1,SCRN3
MEIS1,ANGPT1
MEIS1,UQCR11
MEIS1,UBAC1
MEIS1,EGR2
MEIS1,PHF5A
MEIS1,EMB
MEIS1,UROD
MEIS1,PKM
MEIS1,HARS
MEIS1,SHCBP1
MEIS1,ETS1
MEIS1,PFAS
MEIS1,PRELID3B
MEIS1,MCM2
MEIS1,MCM7
MEIS1,IFRD2
MEIS1,STAT2
MEIS1,GCNT2
MEIS1,CKS2
MEIS1,STAT3
MEIS1,KIF22
MEIS1,NDUFB9
MEIS1,COX6A1
MEIS1,CDCA5
MEIS1,PITRM1
MEIS1,LONP1
MEIS1,EEF1E1
MEIS1,ACAA2
MEIS1,STEAP3
MEIS1,RANGAP1
MEIS1,MRPL20
MEIS1,LYRM4
MEIS1,GFM1
MEIS1,BLVRB
MEIS1,RAD51
MEIS1,CTLA2B
MEIS1,PRIM2
MEIS1,CDCA8
MEIS1,ELF1
MEIS1,RPA1
MEIS1,CCNE1
MEIS1,HMGB2
MEIS1,LEPROT
MEIS1,AP1B1
MEIS1,GPSM2
MEIS1,PLA2G12A
MEIS1,CASP3
MEIS1,TMEM14C
MEIS1,ELL2
MEIS1,STOM
MEIS1,NR4A1
MEIS1,WDHD1
MEIS1,SPC25
MEIS1,NAA50
MEIS1,KDM6A
MEIS1,CELA1
MEIS1,CENPA
MEIS1,CBFB
MEIS1,RPL41
MEIS1,PPM1G
MEIS1,NCAPD2
MEIS1,CBX7
MEIS1,JUN
MEIS1,PHB2
MEIS1,SLC16A10
MEIS1,NCAPG2
MEIS1,COX4I1
MEIS1,CANX
MEIS1,UBASH3A
MEIS1,CAR2
MEIS1,RAN
MEIS1,EBF1
MEIS1,KNL1
MEIS1,CLIC4
MEIS1,TPX2
MEIS1,SPHK1
MEIS1,SLC16A1
MEIS1,DLST
MEIS1,RAD21
MEIS1,BTNL10
MEIS1,NASP
MEIS1,GM2A
MEIS1,POLE3
MEIS1,E2F4
MEIS1,ODC1
MEIS1,HNRNPLL
MEIS1,CACYBP
MEIS1,ATAD2
MEIS1,MCM3
MEIS1,TIPIN
MEIS1,GLRX5
MEIS1,COX7A2
MEIS1,MRPL37
MEIS1,CCNF
MEIS1,FBXO5
MEIS1,CCNB1
MEIS1,SNRPB
MEIS1,FIGNL1
MEIS1,BMI1
MEIS1,DNAJC11
MEIS1,TMSB4X
MEIS1,UGCG
MEIS1,SLC41A3
MEIS1,CCT6A
MEIS1,BSG
MEIS1,SPTB
MEIS1,NUDT9
MEIS1,PSMD7
MEIS1,MYC
MEIS1,MCM5
MEIS1,BUB1B
MEIS1,ASNS
MEIS1,TANGO2
MEIS1,PIK3R2
MEIS1,PTDSS2
MEIS1,MFNG
MEIS1,SATB1
MEIS1,MT1
MEIS1,NDC1
MEIS1,REXO2
MEIS1,DNAJC9
MEIS1,PTCD3
MEIS1,SPPL2B
MEIS1,HSPD1
MEIS1,UHRF1
MEIS1,GATM
MEIS1,CCT2
MEIS1,RBPMS
MEIS1,SNCA
MEIS1,CCNB2
MEIS1,ABCB4
MEIS1,FTSJ1
MYC,EEF1E1
MYC,IFRD2
MYC,CCT2
MYC,AURKA
MYC,MCM7
MYC,YBX3
MYC,NUDT9
MYC,STAT3
MYC,CCT6A
MYC,RAN
MYC,PFAS
MYC,HSPD1
MYC,PKM
MYC,ODC1
MYC,REXO2
MYC,ASNS
MYC,UBE2C
MYC,PTCD3
MYC,SPPL2B
MYC,RANGAP1
MYC,CANX
MYC,ATAD2
MYC,PITRM1
MYC,SNRPB
MYC,NCAPD2
MYC,ATP7B
MYC,BUB1B
MYC,LONP1
MYC,FKBP1A
MYC,PTDSS2
MYC,NASP
MYC,GLRX5
MYC,PHB2
MYC,MRPL20
MYC,RPL41
MYC,CKS2
MYC,TIMM50
MYC,PIK3R2
MYC,PSMD7
MYC,PPM1G
MYC,BSG
MYC,LYRM4
MYC,PLA2G12A
MYC,SLC16A1
MYC,CACYBP
MYC,FIGNL1
MYC,CCNB1
MYC,POLE3
MYC,FBXO5
MYC,PHF5A
MYC,HARS
MYC,RPA1
MYC,WDHD1
MYC,DUT
MYC,NDUFB9
MYC,CLIC4
MYC,NDC1
MYC,DNAJC11
MYC,UHRF1
MYC,COX7A2
MYC,DLST
MYC,MCM3
MYC,NAA50
MYC,TPX2
MYC,ANLN
MYC,GFM1
MYC,ACAA2
MYC,KNL1
MYC,GPX1
MYC,BHLHE40
MYC,UQCR11
MYC,MT1
MYC,MRPL37
MYC,CDCA8
MYC,GM2A
MYC,TIPIN
MYC,PRELID3B
MYC,NCAPG2
MYC,CCNF
MYC,STEAP3
MYC,CDCA5
MYC,TMEM14C
MYC,ELF1
MYC,AP1B1
MYC,CENPF
MYC,E2F4
MYC,HNRNPLL
MYC,BLVRB
MYC,ETS1
MYC,CCNB2
MYC,TMEM56
MYC,CCNE1
MYC,SCRN3
MYC,MCM2
MYC,RAD51
MYC,CELA1
MYC,COX4I1
MYC,MEIS1
MYC,CBX7
MYC,CENPA
MYC,SPC25
MYC,PLK1
MYC,UBAC1
MYC,TK1
MYC,MNS1
MYC,HMGB2
MYC,PRIM2
MYC,STOM
MYC,SLC16A10
MYC,IRF1
MYC,CBFB
MYC,USP46
MYC,NR4A1
MYC,TMEM176B
MYC,TMEM176A
MYC,MCM10
MYC,CAR2
MYC,FTSJ1
MYC,COX6A1
MYC,UGCG
MYC,2210016F16RIK
MYC,MCM5
MYC,RAD21
MYC,LDHB
MYC,GCNT2
MYC,IL1RL1
MYC,LEPROT
MYC,CASP3
MYC,DNAJC9
MYC,ANGPT1
MYC,GPSM2
MYC,MFNG
MYC,EPDR1
MYC,KDM6A
MYC,EMB
MYC,SH2D4A
MYC,SSX2IP
MYC,CES2G
MYC,EGR2
MYC,MKI67
MYC,ABCB4
MYC,UROD
MYC,NR1H3
MYC,SPHK1
MYC,ST3GAL5
MYC,EBF1
MYC,BMI1
MYC,PLCG2
MYC,CENPE
MYC,TANGO2
MYC,STAT2
MYC,MBOAT2
MYC,SLC41A3
MYC,JUN
MYC,GATM
MYC,KIF22
MYC,C1QTNF12
MYC,CNN2
MYC,SHCBP1
MYC,VIM
MYC,GOLM1
MYC,AQP1
MYC,SDSL
MYC,UBASH3A
MYC,SPTB
MYC,RBPMS
MYC,MYC
MYC,ELL2
MYC,SNCA
MYC,GATA2
MYC,COL5A1
MYC,PROCR
MYC,HBA-A1
MYC,EMILIN2
MYC,KLF1
MYC,SATB1
MYC,PGLYRP2
MYC,SLC14A1
MYC,BTNL10
MYC,CTLA2B
MYC,TRIM10
MYC,TMSB4X
MYC,ZBTB20
MYC,GYPA
MYC,STARD10
MYC,HEMGN
MYC,CAR1
MYC,RAG1
MYC,GPR171
MYC,PRTN3
MYC,TSPAN8
MYC,ABCG4
MYC,GATA1
NLRC5,RANGAP1
NLRC5,NDC1
NLRC5,BUB1B
NLRC5,IFRD2
NR1H3,PTCD3
NR1H3,CENPE
NR1H3,DLST
NR1H3,DUT
NR1H3,MEIS1
NR1H3,GCNT2
NR1H3,NR4A1
NR1H3,RANGAP1
NR1H3,CENPA
NR1H3,MT1
NR1H3,IFRD2
NR1H3,TIMM50
NR1H3,PROCR
NR1H3,BLVRB
NR1H3,HMGB2
NR1H3,ABCB4
NR1H3,SDSL
NR1H3,PRELID3B
NR1H3,IRF1
NR1H3,STOM
NR1H3,STEAP3
NR1H3,NUDT9
NR1H3,RBPMS
NR1H3,PHF5A
NR1H3,ACAA2
NR1H3,RAD21
NR1H3,PHB2
NR1H3,HSPD1
NR1H3,LDHB
NR1H3,GFM1
NR1H3,RPL41
NR1H3,STAT2
NR1H3,MKI67
NR1H3,CKS2
NR1H3,MYC
NR1H3,RPA1
NR1H3,TMEM14C
NR1H3,ELL2
NR1H3,SCRN3
NR1H3,LONP1
NR1H3,PITRM1
NR1H3,AQP1
NR4A1,STARD10
NR4A1,RBPMS
NR4A1,UBAC1
NR4A1,HSPD1
NR4A1,CENPA
NR4A1,PKM
NR4A1,DNAJC11
NR4A1,CBX7
NR4A1,TPX2
NR4A1,PHB2
NR4A1,EGR2
NR4A1,ABCB4
NR4A1,ACAA2
NR4A1,KNL1
NR4A1,PTDSS2
NR4A1,TMSB4X
NR4A1,CDCA5
NR4A1,PHF5A
NR4A1,AP1B1
NR4A1,NUDT9
NR4A1,COX4I1
NR4A1,GM2A
NR4A1,LONP1
NR4A1,CACYBP
NR4A1,EPDR1
NR4A1,BSG
NR4A1,UBE2C
NR4A1,SLC41A3
NR4A1,GLRX5
NR4A1,MRPL20
NR4A1,STAT3
NR4A1,CELA1
NR4A1,MMRN1
NR4A1,ATP7B
NR4A1,BLVRB
NR4A1,RPL41
NR4A1,VIM
NR4A1,RANGAP1
NR4A1,PLA2G12A
NR4A1,CBFB
NR4A1,EBF1
NR4A1,EEF1E1
NR4A1,GOLM1
NR4A1,PROCR
NR4A1,UROD
NR4A1,DUT
NR4A1,PRELID3B
NR4A1,COX7A2
NR4A1,IFRD2
NR4A1,CLIC4
NR4A1,LYRM4
NR4A1,NCAPG2
NR4A1,PIK3R2
NR4A1,CENPE
NR4A1,IRF1
NR4A1,ELF1
NR4A1,CASP3
NR4A1,CKS2
NR4A1,SNRPB
NR4A1,MT1
NR4A1,ELL2
NR4A1,SCRN3
NR4A1,RAN
NR4A1,POLE3
NR4A1,MKI67
NR4A1,ATAD2
NR4A1,AURKA
NR4A1,CCT2
NR4A1,NDC1
NR4A1,RAD51
NR4A1,EMILIN2
NR4A1,FIGNL1
NR4A1,GFM1
NR4A1,GATM
NR4A1,CCT6A
NR4A1,WDHD1
RAD21,MCM5
RAD21,NR1H3
RAD21,GYPA
RAD21,TK1
RAD21,SPHK1
RAD21,COX6A1
RAD21,BHLHE40
RAD21,JUN
RAD21,CAR2
RAD21,SLC14A1
RAD21,CACYBP
RAD21,KLF1
RAD21,UQCR11
RAD21,ETS1
RAD21,ABCB4
RAD21,EMILIN2
RAD21,DNAJC11
RAD21,ELL2
RAD21,TMEM176A
RAD21,NAA50
RAD21,CCNB1
RAD21,MYC
RAD21,GFM1
RAD21,SATB1
RAD21,ST3GAL5
RAD21,SH2D4A
RAD21,AP1B1
RAD21,SHCBP1
RAD21,ODC1
RAD21,EEF1E1
RAD21,EPDR1
RAD21,MNS1
RAD21,WDHD1
RAD21,IRF1
RAD21,LYRM4
RAD21,ELF1
RAD21,STEAP3
RAD21,COL5A1
RAD21,SLC16A10
RAD21,BTNL10
RAD21,CLIC4
RAD21,PKM
RAD21,GPSM2
RAD21,SPC25
RAD21,NCAPG2
RAD21,AURKA
RAD21,ACAA2
RAD21,PLCG2
RAD21,FKBP1A
RAD21,HARS
RAD21,GM2A
RAD21,VIM
RAD21,GPX1
RAD21,COX7A2
RAD21,NUDT9
RAD21,TMEM14C
RAD21,HSPD1
RAD21,CCNF
RAD21,ATAD2
RAD21,ANGPT1
RAD21,UGCG
RAD21,BMI1
RAD21,RPA1
RAD21,PPM1G
RAD21,PHF5A
RAD21,BUB1B
RAD21,BSG
RAD21,PLA2G12A
RAD21,MRPL20
RAD21,SCRN3
RAD21,MRPL37
RAD21,TANGO2
RAD21,PRELID3B
RAD21,STOM
RAD21,MBOAT2
RAD21,ANLN
RAD21,PTDSS2
RAD21,STAT3
RAD21,SNRPB
RAD21,HNRNPLL
RAD21,CASP3
RAD21,USP46
RAD21,CBFB
RAD21,IFRD2
RAD21,CANX
RAD21,CENPA
RAD21,SLC16A1
RAD21,KIF22
RAD21,NR4A1
RAD21,SPTB
RAD21,PITRM1
RAD21,KDM6A
RAD21,KNL1
RAD21,CDCA5
RAD21,REXO2
RAD21,RAN
RAD21,NCAPD2
RAD21,EGR2
RAD21,POLE3
RAD21,MT1
RAD21,ATP1B2
RAD21,MCM7
RAD21,YBX3
RAD21,FIGNL1
RAD21,STARD10
RAD21,PHB2
RAD21,SSX2IP
RAD21,CCT2
RAD21,DLST
RAD21,ATP7B
RAD21,DNAJC9
RAD21,GOLM1
RAD21,CKS2
RAD21,MKI67
RAD21,CENPE
RAD21,CCNE1
RAD21,UHRF1
RAD21,GCNT2
RAD21,MCM3
RAD21,NASP
RAD21,LONP1
RAD21,PIK3R2
RAD21,SPPL2B
RAD21,DUT
RAD21,STAT2
RAD21,TIMM50
RAD21,E2F4
RAD21,NDC1
RAD21,2210016F16RIK
RAD21,MFNG
RAD21,ASNS
RAD21,PLK1
RAD21,NDUFB9
RAD21,TMEM176B
RAD21,UBE2C
RAD21,GPR171
RAD21,BLVRB
RAD21,GLRX5
RAD21,HMGB2
RAD21,RAD51
RAD21,TMEM56
RAD21,CCNB2
RAD21,SNCA
RAD21,LEPROT
RAD21,PSMD7
RAD21,ZBTB20
RAD21,RANGAP1
RAD21,EBF1
RAD21,RPL41
RAD21,RAD21
RAD21,COX4I1
RAD21,RBPMS
RAD21,PFAS
RAD21,GATA2
RAD21,CCT6A
RAD21,MEIS1
RAD21,UBAC1
RAD21,GATM
RAD21,TPX2
RAD21,IFITM1
RAD21,PTCD3
RAD21,TMSB4X
RAD21,MCM10
RAD21,TIPIN
RAD21,FBXO5
RAD21,CBX7
RAD21,CES2G
RAD21,CTLA2B
RAD21,HEMGN
RAD21,CDCA8
RAD21,CENPF
RAD21,PGLYRP2
RAD21,CELA1
RAD21,TRIM10
RAD21,EMB
RAD21,SLC41A3
RAD21,UROD
RAD21,C1QTNF12
RAD21,PRIM2
RAD21,MCM2
RAD21,LDHB
RAD21,HBA-A1
RAD21,ABCG4
RAD21,TSPAN8
RAD21,AQP1
RAD21,PROCR
RAD21,GATA1
RAD21,CAR1
RAD21,NXPE2
RAD51,DUT
RAD51,CCT6A
RAD51,CACYBP
RAD51,DLST
RAG1,RAG1
RAG1,ETS1
RAG1,ELF1
RAG1,TMSB4X
RAG1,STAT2
RAG1,SATB1
RAG1,HNRNPLL
RAG1,ATAD2
RAG1,RAD21
RAG1,SLC16A1
RAG1,LDHB
RAG1,PHB2
RAG1,CBFB
RAG1,CACYBP
RAG1,UGCG
RAG1,KDM6A
RAG1,DUT
RAG1,WDHD1
RAG1,GPR171
RAG1,BMI1
RAG1,UBASH3A
RAG1,STAT3
RAG1,COX7A2
RAG1,MRPL20
RAG1,IRF1
RAG1,AURKA
RAG1,MCM7
RAG1,PGLYRP2
RAG1,EBF1
RAG1,EMB
RAG1,SCRN3
RAG1,FKBP1A
RAG1,SNRPB
RAG1,ANGPT1
RAG1,HMGB2
RAG1,NAA50
RAG1,GPX1
RAG1,HSPD1
RAG1,DLST
RAG1,NUDT9
RAG1,LEPROT
RAG1,ACAA2
RAG1,GM2A
RAG1,KNL1
RAG1,BSG
RAG1,HARS
RAG1,GPSM2
RAG1,CLIC4
RAG1,USP46
RAG1,CENPA
RAG1,2210016F16RIK
RAG1,PSMD7
RAG1,NDUFB9
RAG1,ZBTB20
RAG1,GFM1
RAG1,IFRD2
RAG1,ANLN
RAG1,CANX
RAG1,UROD
RAG1,NCAPD2
RAG1,CCT6A
RAG1,MYL10
RAG1,ABCB4
RAG1,JUN
RAG1,CKS2
RAG1,COX4I1
RAG1,PRELID3B
RAG1,CENPE
RAG1,PPM1G
RAG1,KIF22
RAG1,LYRM4
RAG1,PLK1
RAG1,CASP3
RAG1,GLRX5
RAG1,DNAJC11
RAG1,ELL2
RAG1,NDC1
RAG1,STOM
RAG1,UBAC1
RAG1,ODC1
RAG1,PHF5A
RAG1,NASP
RAG1,RAD51
RAG1,ATP7B
RAG1,EGR2
RAG1,SLC14A1
RAG1,CCT2
RAG1,TIPIN
RAG1,CDCA5
RAG1,CAR2
RAG1,E2F4
RAG1,PTCD3
RAG1,RAN
RAG1,MCM3
RAG1,CCNF
RAG1,SPC25
RAG1,POLE3
RAG1,TMEM14C
RAG1,MKI67
RAG1,UBE2C
RAG1,PTDSS2
RAG1,PRIM2
RAG1,ASNS
RAG1,AP1B1
RAG1,PLA2G12A
RAG1,CCNB1
RAG1,TIMM50
RAG1,CCNB2
RAG1,SSX2IP
RAG1,VIM
RAG1,PKM
RAG1,SPPL2B
RAG1,UQCR11
RAG1,GYPA
RAG1,STEAP3
RAG1,RANGAP1
RAG1,PIK3R2
RAG1,COX6A1
RAG1,EEF1E1
RAG1,CDCA8
RAG1,NCAPG2
RAG1,BUB1B
RAG1,EPDR1
RAG1,LONP1
RAG1,MCM5
RAG1,MRPL37
RAG1,SLC16A10
RAG1,STARD10
RAG1,CCNE1
RAG1,PITRM1
RPA1,HEMGN
RPA1,EBF1
RPA1,PRIM2
SATB1,RPL41
SATB1,EGR2
SATB1,STAT3
SATB1,KNL1
SATB1,HEMGN
SATB1,SHCBP1
SATB1,RANGAP1
SATB1,SNRPB
SATB1,CENPA
SATB1,PGLYRP2
SATB1,COX7A2
SATB1,NUDT9
SATB1,UROD
SATB1,PKM
SATB1,NAA50
SATB1,MCM7
SATB1,DNAJC11
SATB1,PHF5A
SATB1,CACYBP
SATB1,CKS2
SATB1,GM2A
SATB1,FKBP1A
SATB1,CCT6A
SATB1,ATP7B
SATB1,ATAD2
SATB1,MRPL20
SATB1,RAD21
SATB1,PSMD7
SATB1,IFRD2
SATB1,E2F4
SATB1,HSPD1
SATB1,PIK3R2
SATB1,SLC14A1
SATB1,ZBTB20
SATB1,HARS
SATB1,TPX2
SATB1,GFM1
SATB1,SCRN3
SATB1,FIGNL1
SATB1,POLE3
SATB1,GPR171
SATB1,CCT2
SATB1,BLVRB
SATB1,MYC
SATB1,PHB2
SATB1,PFAS
SATB1,EEF1E1
SATB1,DUT
SATB1,PITRM1
SATB1,AURKA
SATB1,MKI67
SATB1,NCAPG2
SATB1,TIPIN
SATB1,MCM3
SATB1,CBFB
SATB1,SATB1
SATB1,CDCA5
SATB1,UBASH3A
SATB1,FTSJ1
SATB1,CENPE
SATB1,ELF1
SATB1,STAT2
SATB1,PRELID3B
SATB1,NDUFB9
SATB1,HMGB2
SATB1,GYPA
SATB1,FBXO5
SATB1,TMSB4X
SATB1,LEPROT
SATB1,MFNG
SATB1,GPX1
SATB1,DNAJC9
SATB1,BUB1B
SATB1,PLA2G12A
SATB1,JUN
SATB1,TIMM50
SATB1,UHRF1
SATB1,CBX7
SATB1,KIF22
SATB1,NCAPD2
SATB1,NDC1
SATB1,BSG
SATB1,CENPF
SATB1,MCM5
SATB1,IRF1
SATB1,SLC16A10
SATB1,RAG1
SATB1,STEAP3
SATB1,PTCD3
SATB1,LDHB
SATB1,LYRM4
SATB1,COX6A1
SATB1,ACAA2
SATB1,UBE2C
SATB1,CANX
SATB1,CLIC4
SATB1,ABCB4
SATB1,ANGPT1
SATB1,ETS1
SATB1,PRIM2
SATB1,COX4I1
SATB1,LONP1
SATB1,SLC16A1
SATB1,PLK1
SATB1,CASP3
SATB1,RAN
SATB1,PTDSS2
SATB1,WDHD1
SATB1,TMEM14C
SATB1,MYL10
SATB1,GLRX5
SATB1,UBAC1
SATB1,NR4A1
SATB1,GCNT2
SATB1,RAD51
SATB1,SPC25
SATB1,STOM
SATB1,MCM10
SATB1,GPSM2
SATB1,RPA1
SATB1,UQCR11
SATB1,CCNF
SATB1,BMI1
SATB1,TK1
SATB1,KDM6A
STAT2,STAT2
STAT2,CDCA5
STAT2,LONP1
STAT2,SNRPB
STAT2,SCRN3
STAT2,PHB2
STAT2,PFAS
STAT2,IRF1
STAT2,HSPD1
STAT2,MRPL20
STAT2,COX7A2
STAT2,PHF5A
STAT2,CENPE
STAT2,DLST
STAT2,NDUFB9
STAT2,ELF1
STAT2,FKBP1A
STAT2,ODC1
STAT2,WDHD1
STAT2,CACYBP
STAT2,CDCA8
STAT2,JUN
STAT2,RPL41
STAT2,MCM10
STAT2,PSMD7
STAT2,TMSB4X
STAT2,COX6A1
STAT2,HARS
STAT2,SLC16A1
STAT2,UBAC1
STAT2,2210016F16RIK
STAT2,AP1B1
STAT2,ATAD2
STAT2,DNAJC9
STAT2,BSG
STAT2,PPM1G
STAT2,GPX1
STAT2,TIPIN
STAT2,ETS1
STAT2,CCT6A
STAT2,DUT
STAT2,CCT2
STAT2,NUDT9
STAT2,RAN
STAT2,CKS2
STAT2,E2F4
STAT2,COX4I1
STAT2,MYC
STAT2,GFM1
STAT2,DNAJC11
STAT2,BHLHE40
STAT2,AURKA
STAT2,PKM
STAT2,FIGNL1
STAT2,NCAPD2
STAT2,MCM3
STAT2,NASP
STAT2,GM2A
STAT2,STAT3
STAT2,NR4A1
STAT2,NCAPG2
STAT2,CANX
STAT2,MCM5
STAT2,CASP3
STAT2,HNRNPLL
STAT2,CLIC4
STAT2,KIF22
STAT2,ANLN
STAT2,HMGB2
STAT2,ATP7B
STAT2,IFRD2
STAT2,RAD51
STAT2,PTCD3
STAT2,CCNB1
STAT2,BLVRB
STAT2,TMEM14C
STAT2,ACAA2
STAT2,LYRM4
STAT2,EMB
STAT2,REXO2
STAT2,EEF1E1
STAT2,RANGAP1
STAT2,TIMM50
STAT2,GPR171
STAT2,CENPF
STAT2,NAA50
STAT2,RPA1
STAT2,MCM7
STAT2,GLRX5
STAT2,GCNT2
STAT2,ANGPT1
STAT2,SPPL2B
STAT2,PRELID3B
STAT2,FBXO5
STAT2,RAD21
STAT2,ZBTB20
STAT2,KDM6A
STAT2,SPC25
STAT2,PIK3R2
STAT2,CCNE1
STAT2,NDC1
STAT2,TPX2
STAT2,MCM2
STAT2,BUB1B
STAT2,MNS1
STAT2,LEPROT
STAT2,KNL1
STAT2,SLC16A10
STAT2,PRIM2
STAT2,CBFB
STAT2,ASNS
STAT2,MKI67
STAT2,UHRF1
STAT2,UBE2C
STAT2,TK1
STAT2,PITRM1
STAT2,POLE3
STAT2,CCNB2
STAT2,SATB1
STAT2,MRPL37
STAT2,SLC14A1
STAT2,ELL2
STAT2,CCNF
STAT2,LDHB
STAT2,GOLM1
STAT2,PTDSS2
STAT2,PLA2G12A
STAT2,CENPA
STAT2,UQCR11
STAT2,SHCBP1
STAT2,EGR2
STAT2,GPSM2
STAT2,PLK1
STAT2,STOM
STAT2,MBOAT2
STAT2,UROD
STAT2,CBX7
STAT2,SSX2IP
STAT2,C1QTNF12
STAT2,FTSJ1
STAT2,MFNG
STAT2,VIM
STAT2,TANGO2
STAT3,STAT3
STAT3,IRF1
STAT3,COX7A2
STAT3,STAT2
STAT3,BHLHE40
STAT3,KIF22
STAT3,TMEM176B
STAT3,TMEM176A
STAT3,MT1
STAT3,NCAPD2
STAT3,JUN
STAT3,NUDT9
STAT3,RPL41
STAT3,CELA1
STAT3,MYC
STAT3,CDCA8
STAT3,ASNS
STAT3,HSPD1
STAT3,CLIC4
STAT3,PGLYRP2
STAT3,ATAD2
STAT3,SATB1
STAT3,SLC16A1
STAT3,EGR2
STAT3,HMGB2
STAT3,ACAA2
STAT3,ODC1
STAT3,ELL2
STAT3,MRPL20
STAT3,CDCA5
STAT3,SPHK1
STAT3,RAN
STAT3,GPX1
STAT3,SPPL2B
STAT3,EEF1E1
STAT3,TANGO2
STAT3,ZBTB20
STAT3,CTLA2B
STAT3,FKBP1A
STAT3,GLRX5
STAT3,SLC14A1
STAT3,HARS
STAT3,ELF1
STAT3,KDM6A
STAT3,FBXO5
STAT3,CENPE
STAT3,SCRN3
STAT3,TMSB4X
STAT3,GFM1
STAT3,USP46
STAT3,NASP
STAT3,TMEM14C
STAT3,BSG
STAT3,PSMD7
STAT3,DNAJC11
STAT3,CASP3
STAT3,MCM10
STAT3,PKM
STAT3,NCAPG2
STAT3,LYRM4
STAT3,PITRM1
STAT3,REXO2
STAT3,SLC41A3
STAT3,CACYBP
STAT3,GPR171
STAT3,DUT
STAT3,GM2A
STAT3,CCT6A
STAT3,MRPL37
STAT3,GATM
STAT3,AURKA
STAT3,CENPA
STAT3,PIK3R2
STAT3,NAA50
STAT3,SNRPB
STAT3,WDHD1
STAT3,DNAJC9
STAT3,DLST
STAT3,ANLN
STAT3,CBFB
STAT3,MYL10
STAT3,KNL1
STAT3,UROD
STAT3,HNRNPLL
STAT3,LDHB
STAT3,MKI67
STAT3,MCM2
STAT3,NDUFB9
STAT3,UBAC1
STAT3,SLC16A10
STAT3,EBF1
STAT3,SHCBP1
STAT3,CCNE1
STAT3,TMEM56
STAT3,FIGNL1
STAT3,ETS1
STAT3,NR4A1
STAT3,PHF5A
STAT3,PHB2
STAT3,TK1
STAT3,LEPROT
STAT3,RANGAP1
STAT3,CANX
STAT3,LONP1
STAT3,VIM
STAT3,CCNB1
STAT3,MEIS1
STAT3,TIMM50
STAT3,ATP7B
STAT3,AP1B1
STAT3,TPX2
STAT3,CAR2
STAT3,RAD21
STAT3,CCNB2
STAT3,MCM7
STAT3,MCM3
STAT3,STOM
STAT3,CCT2
STAT3,CKS2
STAT3,GPSM2
STAT3,IFRD2
STAT3,BLVRB
STAT3,UQCR11
STAT3,PPM1G
STAT3,STEAP3
STAT3,PFAS
STAT3,MCM5
STAT3,RPA1
STAT3,NR1H3
STAT3,COX4I1
STAT3,TIPIN
STAT3,AQP1
STAT3,ANGPT1
STAT3,HBA-A1
STAT3,MFNG
STAT3,E2F4
STAT3,RAD51
STAT3,GCNT2
STAT3,MNS1
STAT3,NDC1
STAT3,CENPF
STAT3,PRIM2
STAT3,FTSJ1
STAT3,BUB1B
STAT3,PTCD3
STAT3,HEMGN
STAT3,SSX2IP
STAT3,CBX7
STAT3,COX6A1
STAT3,SPC25
STAT3,MBOAT2
STAT3,2210016F16RIK
STAT3,UBE2C
STAT3,UHRF1
STAT3,SH2D4A
STAT3,SPTB
STAT3,PLA2G12A
STAT3,CCNF
STAT3,STARD10
STAT3,YBX3
STAT3,PTDSS2
STAT3,POLE3
STAT3,GOLM1
STAT3,PRELID3B
STAT3,ATP1B2
STAT3,C1QTNF12
STAT3,BMI1
STAT3,EMB
STAT3,BTNL10
STAT3,GYPA
