Gene1,Gene2
MED12,SMARCA4
MED12,ME1
MED12,RBBP5
MED12,NPM1
MED12,B4GALT1
MED12,CDC16
MED12,XRCC5
MED12,SMARCAD1
MED12,TMEM214
MED12,RAD23B
MED12,NACC1
MED12,SLC16A1
MED12,PDCD6IP
MED12,APEX1
MED12,FKBP5
MED12,RPN1
MED12,BRD4
MED12,CDK7
MED12,WDR5
MED12,CBX1
MED12,FKBP9
MED12,RRAS2
MED12,HDAC1
MED12,SIRT6
MED12,LMF2
MED12,WDR11
MED12,MED26
MED12,E4F1
MED12,DR1
MED12,LPAR2
MED12,ZFP281
MED12,SLC39A1
MED12,RAP1GDS1
MED12,SALL4
MED12,POFUT2
MED12,ZYX
MED12,DERL1
MED12,METTL3
MED12,CKAP4
MED12,ELL2
MED12,SAP18
MED12,TMEM30A
MED12,NFYA
MED12,GOT1
MED12,COPG1
MED12,MAX
MED12,ARPC5
MED12,ARID3A
MED12,TAX1BP3
MED12,SARAF
MED12,CPD
MED12,OSTC
MED12,P4HB
MED12,UBTF
MED12,RAB2A
MED12,TM9SF3
MED12,ZFP42
MED12,BMPR2
MED12,CHD1
MED12,TDH
MED12,GNAI3
MED12,ATRX
MED12,FN1
MED12,CTSD
MED12,IGFBP2
MED12,TPD52
MED12,ETV5
MED12,BSG
MED12,GLDC
MED12,FZD5
MED12,DICER1
MED12,TMBIM6
MED12,SLC39A7
MED12,PLOD2
MED12,APP
MED12,GXYLT1
MED12,BNC2
MED12,JARID2
MED12,ARPC2
MED12,EIF2S2
MED12,TGOLN1
MED12,LRPAP1
MED12,GLI2
MED12,ALPL
MED12,RARA
MED12,MED12
MED12,DCTPP1
MED12,NFXL1
MED12,N4BP3
MED12,SOAT1
MED12,GHR
MED12,CHD7
MED12,RAB11A
MED12,SEC24D
MED12,KDM4A
MED12,CBX7
MED12,DROSHA
MED12,NR0B1
MED12,DAXX
MED12,MYC
MED12,DAP
MED12,TGFBR3
MED12,MYH9
MED12,SNURF
MED12,AGPAT4
MED12,LAMA1
MED12,LY75
MED12,DKC1
MED12,COBL
MED12,TTC39B
MED12,SSR4
MED12,TRH
MED12,ANK
MED12,CHCHD10
MED12,GNAS
MED12,GCNT1
MED12,CTSZ
MED12,PARVA
MED12,PITPNC1
MED12,EHMT2
MED12,MYCN
MED12,TALDO1
MED12,HAP1
MED12,SFRP1
MED12,ANO10
MED12,HS3ST1
MED12,SLC9A6
MED12,CRTC3
MED12,NOTUM
MED12,NIPBL
MED12,APOBEC3
MED12,MVB12B
MED12,ZFP979
MED12,GSN
MED12,DPF2
MED12,PFKP
MED12,CEMIP
MED12,EFEMP2
MED12,PDGFRA
MED12,NUCB1
MED12,PCOLCE
MED12,COL4A1
MED12,SEPT1
MED12,KDELR1
MED12,KHDC3
MED12,EPOP
MED12,ILDR1
MED12,LTBP4
MED12,OOEP
MED26,RAF1
MED26,KAT8
MED26,COPG1
MED26,SMC3
MED26,SS18
MED26,EED
MED26,RPN1
MED26,KDM5A
MED26,METTL3
MED26,XRCC5
MED26,SSR4
MED26,RBBP5
MED26,PTP4A1
MED26,SMARCA4
MED26,TGOLN1
MED26,DERL1
MED26,RAD23B
MED26,TMBIM6
MED26,TAX1BP3
MED26,WDR5
MED26,HDLBP
MED26,EIF2S2
MED26,SAP18
MED26,LMF2
MED26,SLC39A7
MED26,OSTC
MED26,BSG
MED26,NPM1
MED26,DR1
MED26,SUZ12
MED26,MED26
MED26,SLC16A1
MED26,CDC16
MED26,E2F1
MED26,P4HB
MED26,LRPAP1
MED26,CBX1
MED26,GORASP2
MED26,SMARCAD1
MED26,FKBP5
MED26,EZH2
MED26,ETV5
MED26,WDR11
MED26,DDOST
MED26,TRAM1
MED26,BMPR2
MED26,TMEM30A
MED26,ZBTB2
MED26,DKC1
MED26,E4F1
MED26,GNAI3
MED26,TPD52
MED26,BRD4
MED26,PDIA3
MED26,CDK7
MED26,GOT1
MED26,ZC3H11A
MED26,B4GALT1
MED26,AGPAT4
MED26,NACC1
MED26,CHD1
MED26,APEX1
MED26,DCTPP1
MED26,EP400
MED26,ARF4
MED26,POFUT2
MED26,TCF3
MED26,ARPC5
MED26,ZFP281
MED26,CTSD
MED26,ATRX
MED26,COBL
MED26,NFYA
MED26,PSEN1
MED26,ZFP42
MED26,DROSHA
MED26,TMEM214
MED26,PKNOX1
MED26,KDM4A
MED26,MED23
MED26,TM9SF3
MED26,SARAF
MED26,RRAS2
MED26,ELL2
MED26,NIPBL
MED26,NR0B1
MED26,RAB2A
MED26,MYH9
MED26,NUCB1
MED26,CTSZ
MED26,ME1
MED26,SEC24D
MED26,PDCD6IP
MED26,PLOD2
MED26,EPOP
MED26,NFXL1
MED26,BNC2
MED26,CKAP4
MED26,FKBP9
MED26,FN1
MED26,SIRT6
MED26,CLN6
MED26,ZFP979
MED26,HDAC1
MED26,HAP1
MED26,TDH
MED26,ARPC2
MED26,RAB11A
MED26,CBX7
MED26,IGFBP2
MED26,GXYLT1
MED26,HSF2BP
MED26,FZD5
MED26,ETV1
MED26,DPF2
MED26,MYMX
MED26,GNB2
MED26,GCNT1
MED26,RAP1GDS1
MED26,GNAS
MED26,DAXX
MED26,MAX
MED26,SOAT1
MED26,LAMA1
MED26,SNURF
MED26,SLC39A1
MED26,SALL4
MED26,CHD7
MED26,DICER1
MED26,LY75
MED26,ZYX
MED26,SPP1
MED26,ANO10
MED26,TTC39B
MED26,MYCN
MED26,ARID3A
MED26,PITPNC1
MED26,MED12
MED26,KDELR1
MED26,JARID2
MED26,EHMT2
MED26,GLDC
MED26,ALPL
MED26,SFRP1
MED26,DAP
MED26,N4BP3
MED26,LPAR2
MED26,RARA
MED26,CPD
MED26,UBTF
MED26,ANK
MED26,APOBEC3
MED26,ANXA4
MED26,GLI2
MED26,SLC9A6
MED26,MYC
MED26,APP
MED26,TALDO1
MED26,MVB12B
MED26,PFKP
MED26,2200002D01RIK
MED26,PML
MED26,KDELR3
MED26,CRTC3
MED26,VAMP8
MED26,MCAM
MED26,DPPA2
MED26,CHCHD10
MED26,TRH
MED26,PARVA
MED26,GHR
METTL3,MED23
METTL3,EIF2S2
METTL3,ARF4
METTL3,APEX1
METTL3,E4F1
METTL3,SUZ12
METTL3,COPG1
METTL3,RAD23B
METTL3,PSEN1
METTL3,FN1
METTL3,EP400
METTL3,SARAF
METTL3,NPM1
METTL3,ZFP281
METTL3,MED26
METTL3,CDK7
METTL3,RPN1
METTL3,CPD
METTL3,NFXL1
METTL3,ZBTB2
METTL3,HDLBP
METTL3,P4HB
METTL3,ARPC2
METTL3,SEC24D
METTL3,EZH2
METTL3,DERL1
METTL3,PTP4A1
METTL3,KAT8
METTL3,MAX
METTL3,KDM5A
METTL3,DROSHA
METTL3,TALDO1
METTL3,FKBP9
METTL3,ZC3H11A
METTL3,TM9SF3
METTL3,AGPAT4
METTL3,EED
METTL3,GSN
METTL3,SNURF
METTL3,RAF1
METTL3,ZYX
METTL3,RBBP5
METTL3,ANO10
METTL3,TGOLN1
METTL3,ARPC5
METTL3,NUCB1
METTL3,SAP18
METTL3,TTC39B
METTL3,RAB11A
METTL3,ANXA4
METTL3,SLC16A1
METTL3,NMNAT2
METTL3,GORASP2
METTL3,BMPR2
METTL3,CDC16
METTL3,ELL2
METTL3,PARVA
METTL3,NFYA
METTL3,GNAI3
METTL3,POFUT2
METTL3,B4GALT1
METTL3,SIRT6
METTL3,TGFBR3
METTL3,GNAS
METTL3,RAP1GDS1
METTL3,KDM4A
METTL3,TMBIM6
METTL3,DAP
METTL3,CBX7
METTL3,CKAP4
METTL3,EFEMP2
METTL3,FKBP5
METTL3,TAX1BP3
METTL3,DR1
METTL3,CBX1
METTL3,TRAM1
METTL3,HS3ST1
METTL3,NACC1
METTL3,FAM114A1
METTL3,LPAR2
METTL3,HAP1
METTL3,RAB2A
METTL3,GHR
METTL3,TMEM30A
METTL3,SOAT1
METTL3,ILDR1
METTL3,PLOD2
METTL3,LRPAP1
METTL3,PDIA3
METTL3,COBL
METTL3,GLI2
METTL3,SS18
METTL3,PDE4DIP
METTL3,DICER1
METTL3,KDELR1
METTL3,METTL3
METTL3,LY75
METTL3,GOT1
METTL3,SMARCA4
METTL3,JARID2
METTL3,CEMIP
METTL3,WDR5
METTL3,ME1
METTL3,UBTF
METTL3,VAMP8
METTL3,WDR11
METTL3,SLC39A1
METTL3,EPOP
METTL3,PDGFRA
METTL3,ETV5
METTL3,GLDC
METTL3,SFRP1
METTL3,CHD7
METTL3,BNC2
METTL3,SHTN1
METTL3,PFKP
METTL3,ZFP979
METTL3,MYH9
METTL3,KHDC3
METTL3,SSR4
METTL3,GCNT1
METTL3,GATA6
METTL3,PDCD6IP
METTL3,SPP1
METTL3,DDOST
METTL3,PTH1R
METTL3,RRAS2
METTL3,CHD1
METTL3,NIPBL
METTL3,DCTPP1
METTL3,SMARCAD1
METTL3,RARA
METTL3,CTSD
METTL3,HDAC1
METTL3,ZFP42
METTL3,OSTC
METTL3,TPD52
METTL3,BRD4
METTL3,BSG
METTL3,PKNOX1
METTL3,XRCC5
METTL3,OOEP
METTL3,MED12
METTL3,GXYLT1
METTL3,COL4A1
METTL3,SMC3
METTL3,MVB12B
METTL3,EHMT2
METTL3,APP
METTL3,2200002D01RIK
METTL3,TDH
METTL3,LAMA1
METTL3,PITPNC1
METTL3,IGFBP2
METTL3,FGF3
METTL3,DPF2
METTL3,TMEM214
NFYA,GOT1
NFYA,TMBIM6
NFYA,MYH9
NFYA,P4HB
NFYA,DDOST
NFYA,DROSHA
NFYA,KDM4A
NFYA,ETV5
NFYA,EZH2
NFYA,FKBP5
NFYA,TCF3
NFYA,DCTPP1
NFYA,NFYA
NFYA,SARAF
NFYA,APEX1
NFYA,TAX1BP3
NFYA,DICER1
NFYA,SLC39A1
NFYA,OSTC
NFYA,ELL2
NFYA,DAXX
NFYA,NUCB1
NFYA,HDAC1
NFYA,MSX2
NFYA,HDLBP
NFYA,SALL4
NFYA,SSR4
NFYA,LTBP4
NFYA,CTSD
NFYA,GNB2
NFYA,SMC3
NIPBL,APOBEC3
NIPBL,KDM5A
NIPBL,SS18
NIPBL,GNB2
NIPBL,SMC3
NIPBL,SIRT6
NIPBL,EP400
NIPBL,DDOST
NIPBL,EED
NIPBL,POFUT2
NIPBL,CDK7
NIPBL,MED23
NIPBL,GORASP2
NIPBL,ARPC2
NIPBL,HDLBP
NIPBL,LMF2
NIPBL,APEX1
NIPBL,PDIA3
NIPBL,ARF4
NIPBL,TCF3
NIPBL,RBBP5
NIPBL,METTL3
NIPBL,PDCD6IP
NIPBL,PSEN1
NIPBL,MED26
NIPBL,TGOLN1
NIPBL,DR1
NIPBL,TMEM214
NIPBL,DROSHA
NIPBL,TMEM30A
NIPBL,TAX1BP3
NIPBL,WDR11
NIPBL,ARPC5
NIPBL,KAT8
NIPBL,SMARCAD1
NIPBL,P4HB
NIPBL,WDR5
NIPBL,RPN1
NIPBL,GNAI3
NIPBL,CTSD
NIPBL,DERL1
NIPBL,TALDO1
NIPBL,RAF1
NIPBL,ARID3A
NIPBL,CDC16
NIPBL,PTP4A1
NIPBL,XRCC5
NIPBL,EZH2
NIPBL,NPM1
NIPBL,SLC16A1
NIPBL,SUZ12
NIPBL,TRAM1
NIPBL,E4F1
NIPBL,RAD23B
NIPBL,EIF2S2
NIPBL,MAX
NIPBL,COPG1
NIPBL,RAB11A
NIPBL,CHD1
NIPBL,DCTPP1
NIPBL,B4GALT1
NIPBL,OSTC
NIPBL,SARAF
NIPBL,RAP1GDS1
NIPBL,HDAC1
NIPBL,BSG
NIPBL,TMBIM6
NIPBL,CLN6
NIPBL,SAP18
NIPBL,NUCB1
NIPBL,TPD52
NIPBL,GNAS
NIPBL,RRAS2
NIPBL,PKNOX1
NIPBL,DPF2
NIPBL,RARA
NIPBL,DAP
NIPBL,LRPAP1
NIPBL,LY75
NIPBL,EPOP
NIPBL,SPP1
NIPBL,GOT1
NIPBL,MYMX
NIPBL,MED12
NIPBL,TDH
NIPBL,ETV1
NIPBL,PCOLCE
NIPBL,CHD7
NIPBL,OTX2
NIPBL,ZFP979
NIPBL,DPPA2
NIPBL,PLOD2
NIPBL,EFEMP2
NIPBL,SFRP1
NIPBL,ANXA4
NIPBL,GHR
NIPBL,PDGFRA
NIPBL,HSF2BP
NR0B1,SPP1
NR0B1,DPPA2
NR0B1,ZFP42
NR0B1,MYMX
NR0B1,IGFBP2
NR0B1,PCOLCE
NR0B1,OTX2
NR0B1,SFRP1
NR0B1,TDH
NR0B1,SEPT1
NR0B1,RARA
NR0B1,TAX1BP3
OTX2,ALPL
OTX2,SNURF
OTX2,LRPAP1
OTX2,DROSHA
OTX2,SMARCA4
OTX2,MYMX
OTX2,TPD52
OTX2,LMF2
OTX2,ELL2
OTX2,DAXX
OTX2,SPP1
OTX2,ZC3H11A
OTX2,MED23
OTX2,ETV1
OTX2,EZH2
OTX2,KDM4A
OTX2,RAD23B
OTX2,MED12
OTX2,ETV5
OTX2,VAMP8
OTX2,METTL3
OTX2,ARF4
OTX2,HDLBP
OTX2,NUCB1
OTX2,B4GALT1
OTX2,ZBTB2
OTX2,ZFP42
OTX2,TGFBR3
OTX2,IGFBP2
OTX2,LPAR2
OTX2,TCF3
OTX2,SOAT1
OTX2,SALL4
OTX2,JARID2
OTX2,PCOLCE
OTX2,SEPT1
OTX2,RARA
OTX2,UBTF
OTX2,GORASP2
OTX2,PDIA3
OTX2,OTX2
OTX2,KAT8
OTX2,PDGFRA
OTX2,CBX7
OTX2,SLC39A1
OTX2,PKNOX1
OTX2,PSEN1
OTX2,RAF1
OTX2,AGPAT4
OTX2,SUZ12
OTX2,SLC16A1
OTX2,E2F1
OTX2,MAX
OTX2,XRCC5
OTX2,HDAC1
OTX2,CHD1
OTX2,CEMIP
OTX2,CKAP4
OTX2,GNAS
OTX2,CBX1
OTX2,GLI2
OTX2,CDK7
OTX2,APOBEC3
OTX2,TMEM30A
OTX2,GOT1
OTX2,DICER1
OTX2,E4F1
OTX2,SSR4
OTX2,NPM1
OTX2,CPD
OTX2,PML
OTX2,SLC39A7
OTX2,CTSD
OTX2,SMC3
OTX2,GXYLT1
OTX2,COPG1
OTX2,P4HB
OTX2,NACC1
OTX2,GNAI3
OTX2,POFUT2
OTX2,EP400
OTX2,GNB2
OTX2,BNC2
OTX2,EED
OTX2,ME1
OTX2,SAP18
OTX2,KDM5A
OTX2,RBBP5
OTX2,DDOST
OTX2,DR1
OTX2,FN1
OTX2,TRAM1
OTX2,DCTPP1
OTX2,RAP1GDS1
OTX2,LTBP4
OTX2,TM9SF3
OTX2,RAB11A
OTX2,SFRP1
OTX2,PLOD2
OTX2,ARID3A
OTX2,ZYX
OTX2,MYCN
OTX2,ATRX
OTX2,RPN1
OTX2,NIPBL
OTX2,FKBP9
OTX2,TMEM214
OTX2,PTH1R
OTX2,SIRT6
OTX2,TGOLN1
OTX2,NOTUM
OTX2,MCAM
OTX2,SEC24D
OTX2,PITPNC1
OTX2,ZFP281
OTX2,APP
OTX2,GSN
OTX2,TMBIM6
OTX2,BMPR2
OTX2,APEX1
OTX2,LAMA1
OTX2,KDELR1
OTX2,FAM25C
OTX2,KHDC3
OTX2,GATA6
OTX2,ANK
OTX2,ARPC2
OTX2,WDR11
OTX2,ZFP979
OTX2,ANO10
OTX2,FGF3
OTX2,SS18
OTX2,TDH
OTX2,MED26
OTX2,N4BP3
OTX2,DAP
OTX2,PARVA
OTX2,TAX1BP3
OTX2,PTP4A1
OTX2,ARPC5
OTX2,RRAS2
OTX2,CHCHD10
OTX2,BRD4
PKNOX1,PKNOX1
PKNOX1,TMBIM6
PKNOX1,DROSHA
PKNOX1,MYH9
PKNOX1,FKBP5
PKNOX1,E4F1
PKNOX1,ETV5
PKNOX1,SLC39A1
PKNOX1,ZFP281
PKNOX1,KDM4A
PKNOX1,JARID2
PKNOX1,GOT1
PKNOX1,SSR4
PKNOX1,ETV1
PKNOX1,TCF3
PKNOX1,BRD4
PKNOX1,ANO10
PKNOX1,SUZ12
PKNOX1,FN1
PKNOX1,SFRP1
RAD23B,RBBP5
RAD23B,SPP1
RAD23B,CDC16
RAD23B,CDK7
RAD23B,MED23
RAD23B,EP400
RAD23B,DDOST
RAD23B,GORASP2
RAD23B,GNB2
RAD23B,ARF4
RAD23B,ARID3A
RAD23B,RAF1
RAD23B,GSN
RAD23B,WDR5
RAD23B,MYMX
RAD23B,MED26
RAD23B,HDLBP
RAD23B,ZFP42
RAD23B,SMARCA4
RAD23B,ETV1
RAD23B,PSEN1
RAD23B,SARAF
RAD23B,TRAM1
RAD23B,NACC1
RAD23B,EZH2
RAD23B,TDH
RAD23B,WDR11
RAD23B,DAP
RAD23B,TMEM214
RAD23B,SALL4
RAD23B,E4F1
RAD23B,LMF2
RAD23B,ANK
RAD23B,RAB11A
RAD23B,TMEM30A
RAD23B,XRCC5
RAD23B,COPG1
RAD23B,DROSHA
RAD23B,DERL1
RAD23B,PITPNC1
RAD23B,SS18
RAD23B,BRD4
RAD23B,PDIA3
RAD23B,SFRP1
RAD23B,SNURF
RAD23B,RAD23B
RAD23B,APEX1
RAD23B,CKAP4
RAD23B,SUZ12
RAD23B,TGFBR3
RAD23B,PDGFRA
RAD23B,GNAS
RAD23B,ZC3H11A
RAD23B,FKBP9
RAD23B,ZBTB2
RAD23B,PTP4A1
RAD23B,BSG
RAD23B,LAMA1
RAD23B,SLC16A1
RAD23B,GNAI3
RAD23B,E2F1
RAD23B,DR1
RAD23B,2200002D01RIK
RAD23B,DPPA2
RAD23B,CPD
RAD23B,GHR
RAD23B,NIPBL
RAD23B,EFEMP2
RAD23B,NPM1
RAD23B,B4GALT1
RAD23B,SMARCAD1
RAD23B,PCOLCE
RAD23B,GLI2
RAD23B,VAMP8
RAD23B,PDCD6IP
RAD23B,GCNT1
RAD23B,TM9SF3
RAD23B,MAX
RAD23B,ANXA4
RAD23B,EIF2S2
RAD23B,SOAT1
RAD23B,RRAS2
RAD23B,LRPAP1
RAD23B,ARPC2
RAD23B,KDM5A
RAD23B,BMPR2
RAD23B,SMC3
RAD23B,CHD1
RAD23B,RARA
RAD23B,POFUT2
RAD23B,TPD52
RAD23B,MED12
RAD23B,P4HB
RAD23B,DICER1
RAD23B,LY75
RAD23B,ARPC5
RAD23B,ZYX
RAD23B,HDAC1
RAD23B,CLN6
RAD23B,EED
RAD23B,N4BP3
RAD23B,SAP18
RAD23B,DCTPP1
RAD23B,COL4A1
RAD23B,ZFP281
RAD23B,RAB2A
RAD23B,GXYLT1
RAD23B,MYH9
RAD23B,KAT8
RAD23B,SIRT6
RAD23B,TRH
RAD23B,NFYA
RAD23B,HS3ST1
RAD23B,ME1
RAD23B,TCL1
RAD23B,LPAR2
RAD23B,RAP1GDS1
RAD23B,JARID2
RAD23B,OSTC
RAD23B,SEPT1
RAD23B,FN1
RAD23B,CBX7
RAD23B,PKNOX1
RAD23B,EPOP
RAD23B,GLDC
RAD23B,TCF3
RAD23B,TAX1BP3
RAD23B,CEMIP
RAD23B,RPN1
RAD23B,APP
RAD23B,ETV5
RAD23B,GOT1
RAD23B,ELL2
RAD23B,PML
RAD23B,CTSZ
RAD23B,APOBEC3
RAD23B,OTX2
RAD23B,TALDO1
RAD23B,KDELR1
RAD23B,SLC39A1
RAD23B,METTL3
RAD23B,NFXL1
RAD23B,FKBP5
RAF1,SS18
RAF1,TMBIM6
RAF1,ETV5
RAF1,UBTF
RAF1,FKBP5
RAF1,SLC16A1
RAF1,LRPAP1
RAF1,DCTPP1
RAF1,SMC3
RAF1,NPM1
RAF1,GNAI3
RARA,ARF4
RARA,RAF1
RARA,SMC3
RARA,MYMX
RARA,EP400
RARA,P4HB
RARA,SAP18
RARA,PDIA3
RARA,MED23
RARA,KDM5A
RARA,NPM1
RARA,BSG
RARA,TGOLN1
RARA,PTP4A1
RARA,GORASP2
RARA,DDOST
RARA,FN1
RARA,HDLBP
RARA,TMBIM6
RARA,SLC16A1
RARA,SS18
RARA,KAT8
RARA,B4GALT1
RARA,E4F1
RARA,HDAC1
RARA,CBX1
RARA,LRPAP1
RARA,RPN1
RARA,BRD4
RARA,DCTPP1
RARA,GNAI3
RARA,MYCN
RARA,TRAM1
RARA,SUZ12
RARA,ZC3H11A
RARA,SMARCA4
RARA,MED26
RARA,RAD23B
RARA,PSEN1
RARA,ARPC5
RARA,EIF2S2
RARA,NFYA
RARA,TMEM30A
RARA,XRCC5
RARA,NR0B1
RARA,DERL1
RARA,DR1
RARA,EED
RARA,SSR4
RARA,GXYLT1
RARA,MED12
RARA,CDK7
RARA,BMPR2
RARA,EZH2
RARA,WDR5
RARA,DKC1
RARA,APEX1
RARA,DROSHA
RARA,LY75
RARA,FKBP9
RARA,ZFP979
RARA,METTL3
RARA,RBBP5
RARA,HAP1
RARA,ZFP42
RARA,GCNT1
RARA,GNAS
RBBP5,HDLBP
RBBP5,RAB11A
RBBP5,CDK7
RBBP5,P4HB
RBBP5,RRAS2
RBBP5,SMARCA4
RBBP5,CHD1
RBBP5,TMEM30A
RBBP5,EP400
RBBP5,DICER1
RBBP5,GORASP2
RBBP5,SLC16A1
RBBP5,ARF4
RBBP5,RAF1
RBBP5,NACC1
RBBP5,BRD4
RBBP5,RAD23B
RBBP5,RBBP5
RBBP5,CBX1
RBBP5,DR1
RBBP5,TMEM214
RBBP5,RAB2A
RBBP5,TRAM1
RBBP5,B4GALT1
RBBP5,CPD
RBBP5,POFUT2
RBBP5,MED26
RBBP5,PDIA3
RBBP5,ARPC2
RBBP5,SMC3
RBBP5,FKBP5
RBBP5,DERL1
RBBP5,SUZ12
RBBP5,GNB2
RBBP5,TAX1BP3
RBBP5,RPN1
RBBP5,BSG
RBBP5,CDC16
RBBP5,APP
RBBP5,SAP18
RBBP5,KAT8
RBBP5,DAP
RBBP5,SS18
RBBP5,DDOST
RBBP5,BMPR2
RBBP5,TPD52
RBBP5,PSEN1
RBBP5,DROSHA
RBBP5,RAP1GDS1
RBBP5,OSTC
RBBP5,PFKP
RBBP5,E2F1
RBBP5,MAX
RBBP5,TGOLN1
RBBP5,GXYLT1
RBBP5,EIF2S2
RBBP5,ETV5
SALL4,TPD52
SALL4,SPP1
SALL4,SFRP1
SALL4,ETV1
SALL4,LY75
SALL4,OTX2
SALL4,LRPAP1
SALL4,ZFP979
SAP18,LMF2
SAP18,SMARCAD1
SIRT6,POFUT2
SIRT6,TTC39B
SIRT6,HAP1
SIRT6,MED26
SIRT6,ARPC5
SIRT6,SLC16A1
SIRT6,RAB11A
SIRT6,RAB2A
SIRT6,HDAC1
SIRT6,DDOST
SIRT6,CDC16
SIRT6,ARF4
SIRT6,ARPC2
SIRT6,RAF1
SIRT6,MYH9
SIRT6,BRD4
SIRT6,RPN1
SIRT6,P4HB
SIRT6,GNAI3
SIRT6,TAX1BP3
SIRT6,SAP18
SIRT6,DERL1
SIRT6,EP400
SIRT6,GXYLT1
SIRT6,COPG1
SIRT6,DR1
SMARCA4,FKBP5
SMARCA4,TTC39B
SMARCA4,ZYX
SMARCA4,HDLBP
SMARCA4,SLC16A1
SMARCA4,CTSD
SMARCA4,RAF1
SMARCA4,E4F1
SMARCA4,CKAP4
SMARCA4,TAX1BP3
SMARCA4,BRD4
SMARCA4,GORASP2
SMARCA4,CHD7
SMARCA4,E2F1
SMARCA4,MED23
SMARCA4,GNAI3
SMARCA4,DCTPP1
SMARCA4,COPG1
SMARCA4,POFUT2
SMARCA4,EFEMP2
SMARCA4,N4BP3
SMARCA4,ME1
SMARCA4,GXYLT1
SMARCA4,SMARCA4
SMARCA4,SARAF
SMARCA4,CDK7
SMARCA4,DAP
SMARCA4,ARPC5
SMARCA4,EP400
SMARCA4,TMEM214
SMARCA4,PFKP
SMARCA4,BSG
SMARCA4,GHR
SMARCA4,PKNOX1
SMARCA4,AGPAT4
SMARCA4,CHD1
SMARCA4,GSN
SMARCA4,RARA
SMARCA4,RAD23B
SMARCA4,SS18
SMARCA4,SEC24D
SMARCA4,ARID3A
SMARCA4,FZD5
SMARCA4,B4GALT1
SMARCA4,SLC39A1
SMARCA4,IGFBP2
SMARCA4,DERL1
SMARCA4,PDGFRA
SMARCA4,HDAC1
SMARCA4,ANO10
SMARCA4,ELL2
SMARCA4,ARF4
SMARCA4,RRAS2
SMARCA4,FKBP9
SMARCA4,RAB2A
SMARCA4,RPN1
SMARCA4,LY75
SMARCA4,NUCB1
SMARCA4,TRAM1
SMARCA4,RAB11A
SMARCA4,NFYA
SMARCA4,DDOST
SMARCA4,KDELR1
SMARCA4,PDIA3
SMARCA4,DR1
SMARCA4,CLN6
SMARCA4,GNB2
SMARCA4,PDCD6IP
SMARCA4,TPD52
SMARCA4,SUZ12
SMARCA4,CTSZ
SMARCA4,SMC3
SMARCA4,P4HB
SMARCA4,MAX
SMARCA4,SAP18
SMARCA4,GCNT1
SMARCA4,ETV5
SMARCA4,SOAT1
SMARCA4,ZC3H11A
SMARCA4,XRCC5
SMARCA4,KDM4A
SMARCA4,CHCHD10
SMARCA4,RAP1GDS1
SMARCA4,ARPC2
SMARCA4,FAM114A1
SMARCA4,LRPAP1
SMARCA4,TALDO1
SMARCA4,TMEM30A
SMARCA4,TGOLN1
SMARCA4,EZH2
SMARCA4,TGFBR3
SMARCA4,2200002D01RIK
SMARCA4,CDC16
SMARCA4,LPAR2
SMARCA4,CBX1
SMARCA4,KAT8
SMARCA4,TCF3
SMARCA4,ZBTB2
SMARCA4,LMF2
SMARCA4,NACC1
SMARCA4,APOBEC3
SMARCA4,MED26
SMARCA4,UBTF
SMARCA4,METTL3
SMARCA4,SPP1
SMARCA4,NFXL1
SMARCA4,PLOD2
SMARCA4,MYC
SMARCA4,NPM1
SMARCA4,DKC1
SMARCA4,EIF2S2
SMARCA4,ZFP281
SMARCA4,BMPR2
SMARCA4,ETV1
SMARCA4,GLDC
SMARCA4,DPF2
SMARCA4,MED12
SMARCA4,CPD
SMARCA4,ALPL
SMARCA4,CBX7
SMARCA4,BNC2
SMARCA4,SSR4
SMARCA4,SFRP1
SMARCA4,SLC9A6
SMARCA4,ZFP42
SMARCA4,SLC39A7
SMARCA4,MYMX
SMARCA4,DPPA2
SMARCA4,LAMA1
SMARCA4,TRH
SMARCAD1,ZFP979
SMC3,COPG1
SMC3,KDELR1
SMC3,MED23
SMC3,CEMIP
SMC3,DCTPP1
SMC3,PDGFRA
SMC3,2200002D01RIK
SMC3,ALPL
SMC3,MYCN
SMC3,HS3ST1
SMC3,SMC3
SMC3,GORASP2
SMC3,EP400
SMC3,APP
SMC3,GLI2
SMC3,TRAM1
SMC3,GNAS
SMC3,GHR
SMC3,TTC39B
SMC3,FKBP5
SMC3,GCNT1
SMC3,MYC
SMC3,APOBEC3
SMC3,LTBP4
SMC3,PDIA3
SMC3,POFUT2
SMC3,NIPBL
SMC3,ZFP281
SMC3,LAMA1
SS18,SPP1
SS18,LRPAP1
SS18,NPM1
SS18,EZH2
SS18,PTP4A1
SS18,2200002D01RIK
SS18,SLC16A1
SS18,SMARCAD1
SS18,LMF2
SS18,KAT8
SUZ12,FGF3
SUZ12,IHH
SUZ12,TGFBR3
SUZ12,PTH1R
SUZ12,GNAS
SUZ12,SFRP1
SUZ12,MSX2
SUZ12,SHTN1
SUZ12,COL4A1
SUZ12,PDGFRA
SUZ12,CPD
SUZ12,CRTC3
SUZ12,APP
SUZ12,FOXA2
SUZ12,ANO10
SUZ12,PARVA
SUZ12,HS3ST1
SUZ12,PDE4DIP
SUZ12,NOTUM
SUZ12,ANK
SUZ12,FAM114A1
SUZ12,GSN
SUZ12,KHDC3
SUZ12,NMNAT2
SUZ12,OTX2
SUZ12,CEMIP
SUZ12,ME1
SUZ12,MCAM
SUZ12,RAP1GDS1
SUZ12,KDELR3
