,PseudoTime1,PseudoTime2
E231_470,,0.9417700000000001
E1263_314,0.62851,
E1924_87,,0.17269
E921_205,,0.40963999999999995
E466_481,0.96386,
E1094_379,0.7590399999999999,
E1360_107,,0.21285
E1392_454,,0.90964
E826_168,,0.33534
E1286_351,,0.70281
E46_384,,0.76908
E72_2,,0.00201
E1414_426,,0.85341
E1858_217,,0.43373
E150_165,,0.32932
E1101_325,0.6506,
E1851_483,,0.9678700000000001
E175_223,,0.44578
E198_202,,0.40360999999999997
E1020_199,,0.39759
E1996_448,,0.89759
E1803_188,,0.3755
E1188_266,,0.53213
E1450_447,0.8955799999999999,
E14_254,,0.50803
E621_291,0.58233,
E1130_412,,0.8253
E1657_281,,0.56225
E309_306,,0.61245
E49_69,,0.13655
E1066_28,,0.054220000000000004
E1874_366,,0.73293
E1665_462,,0.9257
E1889_429,,0.85944
E1988_409,,0.8192799999999999
E616_362,,0.7249
E1673_23,,0.044180000000000004
E983_325,,0.6506
E1643_268,0.53614,
E372_135,0.26908000000000004,
E972_328,,0.65663
E1578_154,,0.30723
E610_322,,0.64458
E786_499,,1.0
E15_314,,0.62851
E758_149,,0.29719
E918_69,,0.13655
E776_427,,0.8554200000000001
E1311_247,0.49398000000000003,
E1749_129,,0.25703000000000004
E78_273,0.54618,
E1472_75,,0.14859
E599_11,,0.02008
E778_367,,0.7349399999999999
E746_149,,0.29719
E1837_80,,0.15863
E492_43,0.08434,
E296_322,0.64458,
E1492_185,,0.36948000000000003
E1616_424,,0.8494
E382_252,,0.50402
E569_193,0.38554,
E905_285,,0.57028
E996_116,,0.23092
E1506_150,0.2992,
E449_213,,0.4257
E1650_310,0.62048,
E559_496,,0.99398
E1635_421,,0.8433700000000001
E1364_476,0.9538200000000001,
E628_1,0.0,
E52_349,0.6988,
E1141_355,,0.7108399999999999
E1468_63,,0.1245
E1400_353,,0.7068300000000001
E720_160,,0.31928
E1459_322,0.64458,
E780_336,,0.67269
E275_178,0.35541999999999996,
E323_304,,0.60843
E1925_313,0.62651,
E1649_210,0.41968,
E1721_448,0.89759,
E937_36,,0.07028
E1156_393,,0.78715
E0_200,,0.3996
E747_16,,0.030119999999999997
E33_91,,0.18072
E1013_332,0.66466,
E1441_436,,0.87349
E940_11,,0.02008
E311_25,,0.04819
E59_304,0.60843,
E939_367,,0.7349399999999999
E1229_11,,0.02008
E20_346,,0.69277
E40_409,,0.8192799999999999
E484_363,,0.7269100000000001
E801_329,,0.65863
E1667_244,,0.48795
E304_405,,0.81124
E608_463,0.92771,
E1835_8,,0.01406
E64_462,,0.9257
E1693_451,,0.90361
E1259_137,,0.27309
E914_443,,0.88755
E1589_391,,0.78313
E831_246,,0.49196999999999996
E294_85,,0.16867000000000001
E971_392,,0.78514
E70_94,,0.18675
E443_347,0.6947800000000001,
E771_44,,0.08635
E1587_50,,0.09838999999999999
E97_266,,0.53213
E55_112,,0.22289
E1591_406,0.81325,
E688_271,,0.5421699999999999
E1466_379,,0.7590399999999999
E734_399,,0.7992
E17_201,,0.40160999999999997
E1577_252,0.50402,
E1399_130,,0.25904
E214_179,,0.35743
E1080_284,0.5682699999999999,
E775_1,,0.0
E388_344,,0.68876
E1787_131,,0.26104
E667_245,,0.48996000000000006
E1108_404,,0.80924
E1845_478,,0.95783
E1451_12,,0.022090000000000002
E553_163,0.3253,
E254_385,,0.77108
E1507_442,,0.88554
E869_250,,0.5
E1941_109,0.21686999999999998,
E1750_169,,0.33735
E183_141,0.28112,
E1318_360,0.72088,
E128_351,,0.70281
E674_169,0.33735,
E708_145,0.28916,
E1190_38,0.0743,
E399_346,,0.69277
E378_111,,0.22088000000000002
E1569_1,,0.0
E864_51,,0.1004
E1151_499,,1.0
E554_171,,0.34137
E644_52,,0.10240999999999999
E412_225,,0.4498
E1244_430,,0.86145
E227_398,,0.79719
E1974_418,,0.83735
E1614_432,0.86546,
E524_388,,0.7771100000000001
E1908_271,,0.5421699999999999
E186_330,,0.66064
E139_263,0.5261,
E663_204,,0.40763
E1186_31,,0.060239999999999995
E1409_256,,0.51205
E1269_173,0.34538,
E1470_111,,0.22088000000000002
E1150_92,0.18273,
E210_6,0.01004,
E1262_44,0.08635,
E463_473,0.9477899999999999,
E1449_335,,0.67068
E1072_228,0.45582,
E345_454,,0.90964
E459_134,0.26707,
E1007_129,,0.25703000000000004
E1833_110,0.21888000000000002,
E604_211,,0.42168999999999995
E1157_153,,0.30522
E879_58,0.11445999999999999,
E23_10,,0.01807
E974_140,,0.27912
E683_152,0.30321,
E1829_423,,0.84739
E738_487,,0.9759
E1834_141,0.28112,
E1728_250,,0.5
E605_243,,0.48594
E1463_12,,0.022090000000000002
E593_411,,0.82329
E1678_434,0.8694799999999999,
E50_324,,0.64859
E1652_223,,0.44578
E350_302,,0.60442
E1993_354,0.7088399999999999,
E1334_430,,0.86145
E373_328,0.65663,
E1788_62,,0.12249000000000002
E1592_436,,0.87349
E158_250,,0.5
E680_386,,0.7730899999999999
E687_492,0.9859399999999999,
E1292_39,,0.07631
E1817_299,0.59839,
E1212_398,,0.79719
E1377_46,,0.09036
E1491_368,,0.73695
E1324_134,,0.26707
E1106_324,,0.64859
E1099_68,,0.13454000000000002
E557_236,0.47189,
E1718_71,0.14056,
E796_86,,0.17068
E491_52,,0.10240999999999999
E1380_470,,0.9417700000000001
E1668_400,0.8012,
E1367_441,,0.8835299999999999
E954_4,0.00602,
E943_33,,0.06426
E1922_324,,0.64859
E354_270,0.5401600000000001,
E31_96,0.19075999999999999,
E1162_314,,0.62851
E684_178,,0.35541999999999996
E317_482,0.96586,
E1102_69,,0.13655
E430_60,,0.11847
E75_173,0.34538,
E1852_336,0.67269,
E790_303,0.60643,
E712_242,0.48394,
E1632_496,,0.99398
E1283_316,0.63253,
E435_246,,0.49196999999999996
E1980_156,,0.31124
E1406_367,,0.7349399999999999
E106_251,,0.5020100000000001
E376_192,0.38353000000000004,
E1782_255,,0.5100399999999999
E13_201,,0.40160999999999997
E88_369,0.7389600000000001,
E1403_410,,0.82129
E1347_259,,0.51807
E661_133,,0.26506
E462_438,0.87751,
E51_71,,0.14056
E1958_375,,0.7509999999999999
E1679_197,0.39357,
E188_471,0.94378,
E316_411,,0.82329
E10_290,,0.58032
E1705_290,0.58032,
E1211_321,0.64257,
E620_445,0.8915700000000001,
E145_474,,0.9498
E1944_147,,0.29317
E1071_122,,0.24297
E1168_383,,0.76707
E1260_22,,0.04217
E405_330,,0.66064
E194_25,,0.04819
E333_112,,0.22289
E356_326,0.65261,
E1331_71,,0.14056
E1279_183,,0.36546
E28_202,,0.40360999999999997
E512_3,,0.00402
E1465_118,0.23494,
E1053_179,0.35743,
E718_164,0.32731,
E1382_139,,0.27710999999999997
E129_64,,0.12650999999999998
E1826_238,,0.4759
E973_426,,0.85341
E753_420,,0.8413700000000001
E1052_280,,0.56024
E541_316,,0.63253
E1812_177,,0.35341
E707_137,,0.27309
E724_240,,0.47991999999999996
E1671_437,,0.8755
E1985_125,,0.249
E763_231,,0.46185
E1642_250,,0.5
E797_492,0.9859399999999999,
E1768_270,0.5401600000000001,
E1827_129,,0.25703000000000004
E1131_428,,0.8574299999999999
E1114_344,,0.68876
E799_203,,0.40562
E992_264,,0.5281100000000001
E1554_316,,0.63253
E235_399,0.7992,
E1438_131,,0.26104
E1027_371,0.74297,
E490_416,0.8333299999999999,
E713_246,,0.49196999999999996
E109_194,,0.38755
E1426_150,,0.2992
E1011_69,,0.13655
E1604_182,,0.36345
E86_155,0.30924,
E224_367,,0.7349399999999999
E822_215,,0.42972
E714_271,,0.5421699999999999
E3_426,0.85341,
E1021_373,,0.7469899999999999
E1219_246,0.49196999999999996,
E1177_200,0.3996,
E1910_248,,0.49598000000000003
E1008_261,,0.5220899999999999
E794_433,,0.8674700000000001
E457_291,0.58233,
E325_155,,0.30924
E1500_317,0.63454,
E966_182,0.36345,
E1595_96,,0.19075999999999999
E1894_273,,0.54618
E346_180,,0.35944
E993_181,,0.36145
E618_434,,0.8694799999999999
E1306_257,,0.5140600000000001
E1804_456,,0.91365
E1166_100,,0.1988
E172_473,0.9477899999999999,
E1303_435,0.87149,
E948_74,,0.14659
E230_159,,0.31727
E47_308,,0.61647
E702_296,,0.59237
E478_341,,0.6827300000000001
E1921_52,,0.10240999999999999
E590_91,,0.18072
E1608_30,,0.05823
E1711_201,0.40160999999999997,
E1857_466,0.93373,
E87_299,,0.59839
E907_405,0.81124,
E849_230,,0.45983999999999997
E472_48,0.09437999999999999,
E1350_225,,0.4498
E1681_255,0.5100399999999999,
E479_124,,0.24699000000000002
E764_59,0.11647,
E152_225,,0.4498
E1220_100,0.1988,
E740_446,,0.8935700000000001
E1983_137,,0.27309
E379_326,,0.65261
E1630_350,0.7008,
E320_198,0.39558000000000004,
E251_148,,0.29518
E286_444,0.88956,
E1154_15,,0.028110000000000003
E441_287,,0.5743
E733_300,,0.6004
E1676_345,,0.69076
E1598_128,,0.25501999999999997
E899_122,,0.24297
E480_294,,0.58835
E69_484,,0.96988
E977_201,,0.40160999999999997
E710_446,0.8935700000000001,
E551_34,,0.06627000000000001
E1786_322,,0.64458
E1342_198,,0.39558000000000004
E57_21,0.04016,
E1629_221,0.44177,
E1521_159,,0.31727
E1412_283,0.5662699999999999,
E540_479,,0.9598399999999999
E1242_467,,0.93574
E1950_211,,0.42168999999999995
E1333_291,,0.58233
E1235_376,,0.7530100000000001
E288_162,,0.32329
E1164_30,,0.05823
E1945_371,,0.74297
E502_158,,0.31526
E1949_460,,0.92169
E1735_58,0.11445999999999999,
E955_194,,0.38755
E1078_453,,0.9076299999999999
E1319_443,,0.88755
E207_4,,0.00602
E1514_495,,0.99197
E1495_271,,0.5421699999999999
E579_466,,0.93373
E232_72,,0.14257
E1289_118,,0.23494
E371_244,,0.48795
E1969_293,,0.58635
E1596_152,,0.30321
E111_436,0.87349,
E1216_26,,0.0502
E783_287,,0.5743
E938_475,,0.95181
E615_137,,0.27309
E319_406,0.81325,
E1802_60,,0.11847
E725_96,,0.19075999999999999
E677_372,,0.74498
E989_336,0.67269,
E762_30,,0.05823
E1305_458,,0.9176700000000001
E1923_132,,0.26305
E1885_444,0.88956,
E117_454,,0.90964
E1121_151,,0.3012
E770_208,0.41566000000000003,
E525_203,,0.40562
E1226_82,0.16265,
E1243_492,,0.9859399999999999
E427_169,,0.33735
E601_222,,0.44378
E1297_456,,0.91365
E138_427,0.8554200000000001,
E1493_109,0.21686999999999998,
E1581_201,0.40160999999999997,
E1486_491,,0.9839399999999999
E1469_75,,0.14859
E1576_331,,0.66265
E1644_71,,0.14056
E716_257,0.5140600000000001,
E749_237,0.4739,
E1765_387,,0.7751
E657_240,,0.47991999999999996
E1028_339,,0.67871
E104_426,0.85341,
E571_359,,0.71888
E1582_255,,0.5100399999999999
E929_205,,0.40963999999999995
E788_127,0.25301,
E761_65,,0.12850999999999999
E767_258,,0.5160600000000001
E690_319,,0.63855
E1518_485,,0.9718899999999999
E847_465,,0.93173
E537_4,,0.00602
E249_83,,0.16466
E1825_86,,0.17068
E1694_408,,0.8172699999999999
E442_356,0.71285,
E1607_350,,0.7008
E68_188,,0.3755
E1792_459,,0.9196799999999999
E1152_213,0.4257,
E1811_19,,0.03614
E1948_437,,0.8755
E248_9,,0.016059999999999998
E279_367,,0.7349399999999999
E1590_475,0.95181,
E967_286,,0.57229
E228_158,,0.31526
E146_42,,0.08233
E744_239,,0.47791000000000006
E164_493,,0.98795
E1633_36,,0.07028
E130_131,0.26104,
E653_217,,0.43373
E140_6,,0.01004
E1018_267,0.53414,
E1685_306,,0.61245
E1536_246,,0.49196999999999996
E1535_294,,0.58835
E1173_3,,0.00402
E1987_181,,0.36145
E1248_201,,0.40160999999999997
E924_348,0.6967899999999999,
E846_429,,0.85944
E1187_135,,0.26908000000000004
E1600_487,,0.9759
E1221_213,0.4257,
E56_287,,0.5743
E1767_499,1.0,
E42_385,0.77108,
E791_154,,0.30723
E1815_242,,0.48394
E1140_343,0.68675,
E80_441,0.8835299999999999,
E1779_373,0.7469899999999999,
E26_317,0.63454,
E975_105,,0.20884
E1541_471,0.94378,
E83_383,,0.76707
E659_384,,0.76908
E1415_492,0.9859399999999999,
E1009_73,0.14458,
E672_236,0.47189,
E1440_335,,0.67068
E1615_406,0.81325,
E494_327,,0.65462
E1184_135,,0.26908000000000004
E549_236,,0.47189
E1684_124,,0.24699000000000002
E704_33,0.06426,
E670_487,,0.9759
E626_200,0.3996,
E48_241,,0.48193
E751_313,,0.62651
E1715_308,0.61647,
E1464_472,0.94578,
E1118_307,0.61446,
E1795_5,,0.008029999999999999
E1314_257,0.5140600000000001,
E1204_54,0.10643,
E1691_464,,0.9297200000000001
E603_441,,0.8835299999999999
E1258_80,0.15863,
E157_214,0.42771000000000003,
E1964_130,0.25904,
E1481_58,,0.11445999999999999
E722_18,,0.03414
E694_424,0.8494,
E1805_488,,0.9779100000000001
E63_413,0.82731,
E1006_132,0.26305,
E1015_60,,0.11847
E1497_58,0.11445999999999999,
E170_95,,0.18875999999999998
E1447_184,0.36746999999999996,
E984_310,0.62048,
E1014_209,,0.41767
E268_143,,0.28514
E1116_180,,0.35944
E375_134,0.26707,
E1132_166,,0.33133
E195_152,,0.30321
E1035_409,,0.8192799999999999
E190_78,0.15462,
E370_245,,0.48996000000000006
E1726_30,,0.05823
E1875_277,,0.5542199999999999
E280_38,0.0743,
E1979_436,,0.87349
E180_274,0.54819,
E513_135,,0.26908000000000004
E99_204,0.40763,
E1044_380,,0.7610399999999999
E1823_206,0.41165,
E1261_109,,0.21686999999999998
E588_195,0.38956,
E1773_322,,0.64458
E1042_53,0.10442,
E1397_433,,0.8674700000000001
E394_495,0.99197,
E1037_312,0.6245,
E754_478,,0.95783
E112_304,0.60843,
E1813_178,0.35541999999999996,
E900_91,,0.18072
E911_228,,0.45582
E1276_367,,0.7349399999999999
E742_303,,0.60643
E913_167,,0.33333
E1738_234,0.46787,
E1252_262,0.5241,
E29_488,0.9779100000000001,
E6_495,,0.99197
E233_469,0.93976,
E12_194,0.38755,
E1623_133,,0.26506
E1819_90,,0.17870999999999998
E468_139,,0.27710999999999997
E706_160,,0.31928
E862_133,,0.26506
E877_83,0.16466,
E1381_95,0.18875999999999998,
E1201_22,0.04217,
E1197_408,,0.8172699999999999
E1119_284,0.5682699999999999,
E1022_213,,0.4257
E990_264,,0.5281100000000001
E1041_95,,0.18875999999999998
E283_381,,0.76305
E840_112,,0.22289
E1901_481,,0.96386
E1777_201,,0.40160999999999997
E597_102,,0.20281
E318_281,0.56225,
E219_169,0.33735,
E1398_426,,0.85341
E1126_8,,0.01406
E1183_305,,0.61044
E381_111,,0.22088000000000002
E1524_405,,0.81124
E132_307,,0.61446
E1185_145,,0.28916
E1879_465,,0.93173
E450_108,,0.21486
E534_136,,0.27108000000000004
E871_168,,0.33534
E1222_486,,0.9739
E413_449,0.8996,
E1123_156,,0.31124
E359_455,0.91165,
E426_262,,0.5241
E528_261,,0.5220899999999999
E1656_6,,0.01004
E1846_285,,0.57028
E1677_218,,0.43573999999999996
E1783_473,,0.9477899999999999
E808_415,,0.8313299999999999
E941_481,0.96386,
E699_7,0.01205,
E271_150,,0.2992
E452_420,,0.8413700000000001
E1088_353,,0.7068300000000001
E1264_121,,0.24095999999999998
E1856_145,0.28916,
E1316_441,,0.8835299999999999
E5_368,,0.73695
E1376_237,,0.4739
E1330_343,0.68675,
E1490_470,,0.9417700000000001
E1049_115,,0.22891999999999998
E297_429,,0.85944
E1357_147,,0.29317
E1839_177,,0.35341
E1942_104,,0.20683
E24_234,0.46787,
E1228_152,,0.30321
E1158_182,0.36345,
E1926_434,,0.8694799999999999
E1585_455,,0.91165
E98_297,,0.59438
E1785_388,0.7771100000000001,
E1872_248,,0.49598000000000003
E719_81,,0.16064
E1345_233,0.46586000000000005,
E1113_41,,0.08032
E1388_286,,0.57229
E1192_486,0.9739,
E909_341,,0.6827300000000001
E1280_478,,0.95783
E882_133,,0.26506
E357_420,,0.8413700000000001
E1873_284,,0.5682699999999999
E1048_426,,0.85341
E255_383,,0.76707
E8_386,,0.7730899999999999
E1796_243,,0.48594
E432_443,,0.88755
E1446_172,,0.34337
E1654_344,0.68876,
E425_408,,0.8172699999999999
E988_45,,0.08835
E622_337,,0.6747
E1036_59,,0.11647
E330_189,,0.37751
E225_79,,0.15663
E1247_190,,0.37951999999999997
E1290_439,,0.8795200000000001
E1389_281,0.56225,
E1733_452,,0.9056200000000001
E213_175,,0.3494
E1323_203,,0.40562
E331_106,,0.21084
E1534_186,0.37149,
E91_87,,0.17269
E220_84,0.16667,
E1946_299,,0.59839
E1628_201,,0.40160999999999997
E252_117,,0.23293000000000003
E1876_259,,0.51807
E1234_222,,0.44378
E602_407,0.81526,
E825_230,,0.45983999999999997
E920_332,,0.66466
E737_328,,0.65663
E642_208,,0.41566000000000003
E857_375,,0.7509999999999999
E474_104,,0.20683
E189_201,,0.40160999999999997
E978_101,,0.2008
E497_134,,0.26707
E212_170,,0.33936
E566_1,,0.0
E200_465,,0.93173
E1112_57,,0.11245
E561_438,0.87751,
E887_326,,0.65261
E487_432,,0.86546
E526_244,0.48795,
E837_405,,0.81124
E550_303,,0.60643
E503_88,0.1747,
E650_279,,0.55823
E1373_163,,0.3253
E611_56,,0.11044000000000001
E823_395,,0.7911600000000001
E1503_40,,0.07831
E148_304,,0.60843
E1606_282,,0.56426
E1519_307,0.61446,
E529_304,,0.60843
E287_133,,0.26506
E1429_53,,0.10442
E570_47,,0.09237000000000001
E951_399,,0.7992
E1560_426,,0.85341
E1574_29,,0.056220000000000006
E199_233,,0.46586000000000005
E141_177,,0.35341
E509_432,0.86546,
E342_92,0.18273,
E284_357,,0.71486
E1973_452,,0.9056200000000001
E496_317,,0.63454
E260_35,0.06827000000000001,
E998_223,,0.44578
E166_141,0.28112,
E636_241,0.48193,
E1756_263,0.5261,
E344_369,,0.7389600000000001
E1962_469,0.93976,
E1209_200,,0.3996
E278_92,0.18273,
E736_365,,0.73092
E1448_228,,0.45582
E1368_172,,0.34337
E1363_306,,0.61245
E852_287,0.5743,
E1205_437,0.8755,
E1001_182,0.36345,
E1739_96,,0.19075999999999999
E1487_163,0.3253,
E750_113,,0.2249
E1502_33,,0.06426
E215_58,,0.11445999999999999
E187_495,0.99197,
E351_466,,0.93373
E1636_252,0.50402,
E819_118,0.23494,
E1509_476,,0.9538200000000001
E2_46,,0.09036
E1473_484,0.96988,
E1906_428,0.8574299999999999,
E700_88,,0.1747
E418_250,0.5,
E1484_453,0.9076299999999999,
E1246_410,0.82129,
E1956_6,0.01004,
E843_70,,0.13855
E982_403,,0.80723
E543_339,,0.67871
E1069_331,,0.66265
E115_351,,0.70281
E932_352,,0.70482
E1758_230,,0.45983999999999997
E1798_301,0.60241,
E1580_284,0.5682699999999999,
E1866_451,0.90361,
E1410_233,,0.46586000000000005
E1877_98,,0.19478
E123_244,,0.48795
E240_129,,0.25703000000000004
E1729_478,,0.95783
E125_214,,0.42771000000000003
E976_142,,0.28313
E343_299,,0.59839
E22_391,,0.78313
E133_178,,0.35541999999999996
E1572_394,0.7891600000000001,
E142_339,,0.67871
E1741_115,,0.22891999999999998
E1313_225,,0.4498
E482_117,,0.23293000000000003
E666_150,0.2992,
E956_187,,0.37349
E1712_182,,0.36345
E861_320,,0.64056
E1565_198,,0.39558000000000004
E1991_437,,0.8755
E1003_367,0.7349399999999999,
E1233_341,0.6827300000000001,
E155_37,,0.07229
E1864_309,,0.61847
E312_493,0.98795,
E34_351,0.70281,
E1793_176,,0.35141
E867_273,0.54618,
E1912_465,,0.93173
E928_280,,0.56024
E535_338,,0.67671
E1060_73,0.14458,
E291_71,0.14056,
E545_405,0.81124,
E149_239,,0.47791000000000006
E347_148,,0.29518
E1408_211,0.42168999999999995,
E1405_140,0.27912,
E760_483,0.9678700000000001,
E61_404,0.80924,
E596_202,0.40360999999999997,
E1223_17,,0.03213
E1396_140,,0.27912
E301_81,,0.16064
E470_147,,0.29317
E7_166,,0.33133
E1843_86,,0.17068
E433_29,,0.056220000000000006
E1960_469,,0.93976
E1899_174,,0.34739000000000003
E1898_9,0.016059999999999998,
E1467_51,,0.1004
E1124_75,,0.14859
E880_148,,0.29518
E1532_380,,0.7610399999999999
E1517_68,0.13454000000000002,
E43_290,,0.58032
E828_58,,0.11445999999999999
E93_443,0.88755,
E1176_461,,0.92369
E1841_450,,0.90161
E693_207,,0.41365
E308_317,,0.63454
E1300_71,0.14056,
E1791_398,0.79719,
E518_71,,0.14056
E1821_10,0.01807,
E1193_460,,0.92169
E1940_377,,0.75502
E1816_274,0.54819,
E94_165,0.32932,
E1647_323,,0.64659
E757_199,,0.39759
E1562_39,0.07631,
E1651_416,,0.8333299999999999
E1352_384,,0.76908
E1196_240,,0.47991999999999996
E1402_305,0.61044,
E800_480,,0.96185
E306_85,,0.16867000000000001
E1337_34,,0.06627000000000001
E1144_499,,1.0
E1522_385,,0.77108
E1772_75,,0.14859
E944_245,0.48996000000000006,
E1062_302,,0.60442
E1273_256,,0.51205
E1215_364,0.72892,
E580_231,,0.46185
E511_488,,0.9779100000000001
E609_199,,0.39759
E893_141,,0.28112
E1148_334,,0.66867
E1997_341,,0.6827300000000001
E1965_209,,0.41767
E897_211,,0.42168999999999995
E411_220,,0.43976000000000004
E177_267,,0.53414
E16_148,,0.29518
E119_164,0.32731,
E785_458,,0.9176700000000001
E635_459,0.9196799999999999,
E269_210,,0.41968
E1702_170,,0.33936
E1806_155,0.30924,
E1461_67,,0.13253
E1664_394,0.7891600000000001,
E216_162,,0.32329
E464_94,0.18675,
E1160_324,,0.64859
E423_80,,0.15863
E1265_384,,0.76908
E1900_221,,0.44177
E1230_346,0.69277,
E1570_63,,0.1245
E792_390,,0.78112
E1972_133,0.26506,
E1849_164,0.32731,
E678_214,,0.42771000000000003
E96_313,0.62651,
E1067_58,0.11445999999999999,
E816_11,,0.02008
E1890_394,,0.7891600000000001
E516_71,0.14056,
E1516_88,0.1747,
E853_143,,0.28514
E1354_44,0.08635,
E555_221,,0.44177
E1054_50,,0.09838999999999999
E682_75,,0.14859
E552_127,,0.25301
E1058_104,0.20683,
E1855_299,,0.59839
E634_475,,0.95181
E440_353,0.7068300000000001,
E1302_302,,0.60442
E1384_459,,0.9196799999999999
E1865_495,,0.99197
E1085_275,,0.5502
E321_150,0.2992,
E542_179,,0.35743
E589_42,0.08233,
E209_460,,0.92169
E1882_195,,0.38956
E1103_31,,0.060239999999999995
E1488_225,,0.4498
E182_134,,0.26707
E1934_492,,0.9859399999999999
E1981_427,,0.8554200000000001
E756_348,0.6967899999999999,
