Gene1,Gene2
ESR1,TMEM97
ESR1,FADS3
ESR1,HARS
ESR1,FOXO1
ESR1,ITGA5
ESR1,USP25
ESR1,TALDO1
ESR1,COX4I1
ESR1,CYTH4
ESR1,CAD
ESR1,USP15
ESR1,CDC6
ESR1,HSDL1
ESR1,PSMD6
ESR1,XRCC2
ESR1,RCOR1
ESR1,SLC25A44
ESR1,KNSTRN
ESR1,CMPK2
ESR1,LIG1
ESR1,ELAC2
ESR1,SUMO3
ESR1,TRMT11
ESR1,PRKAR2B
ESR1,BID
ESR1,FAM126A
ESR1,ALDH1A1
ESR1,LPIN2
ESR1,UBAC1
ESR1,NUSAP1
ESR1,NDUFB9
ESR1,STAT1
ESR1,TEX10
ESR1,SH2D4A
ESR1,INCENP
ESR1,PHF10
ESR1,POLA2
ESR1,S100A6
ESR1,CTLA2A
ESR1,SRM
ESR1,ESCO2
ESR1,UTP4
ESR1,ARHGEF6
ESR1,NUDT4
ESR1,RCSD1
ESR1,TCF19
ESR1,ATP2A3
ESR1,COX6A1
ESR1,MCM3
ESR1,DPY19L1
ESR1,MGST3
ESR1,PPP2R1B
ESR1,YBX3
ESR1,PIK3IP1
ESR1,HCFC1
ESR1,NMD3
ESR1,CERS5
ESR1,EBF1
ESR1,TRIM59
ESR1,GATA2
ESR1,SDF2L1
ESR1,SLC19A1
ESR1,DDX21
ESR1,CYTH3
ESR1,ERCC8
ESR1,MEMO1
ESR1,CPOX
ESR1,EZR
ESR1,MEF2C
ESR1,CTPS
ESR1,TPX2
ESR1,MYO1D
ESR1,FSTL1
ESR1,SLC16A10
ESR1,SLC26A1
ESR1,TMEM173
ESR1,WLS
ESR1,GJA1
ESR1,ESAM
ESR1,PYGM
ESR1,TOP2A
ESR1,PRIM2
ESR1,SCARB1
ESR1,MARCH6
ESR1,SLC39A8
ESR1,CDKN1C
ESR1,HMMR
ESR1,CENPF
ESR1,ZDHHC13
ESR1,MFSD14B
ESR1,CDK6
ESR1,BMI1
ESR1,CASP12
ESR1,TMEM9B
ESR1,HPN
ESR1,EPB41L4B
ESR1,GNG2
ESR1,AQP1
ESR1,PKLR
ESR1,ALDH18A1
ESR1,SPTB
ESR1,SULT1A1
ESR1,MCM2
ESR1,RB1
ESR1,UBL4A
ESR1,CAR2
ESR1,DCAF4
ESR1,WDR55
ESR1,STX11
ESR1,VAMP5
ESR1,TFEC
ESR1,CKAP2
ESR1,SFXN1
ESR1,EPDR1
ESR1,ESR1
ESR1,MYCN
ESR1,GFI1
ESR1,EMILIN2
ESR1,PRPS1
ESR1,SAMD14
ESR1,LIMD2
ESR1,PLPPR3
ESR1,TUBA4A
ESR1,SLC35G1
ESR1,RAMP1
ESR1,PLXDC2
ESR1,CCNF
ESR1,CRIP1
ESR1,NAPSA
ESR1,ADD2
ESR1,CTLA2B
ESR1,ASNS
ESR1,UHRF1
ESR1,GOLM1
ESR1,TES
ESR1,ANGPT1
ESR1,CNN2
ESR1,HELLS
ESR1,CHCHD10
ESR1,IFI203
ESR1,CCNB1
ESR1,ALDH1A7
ESR1,COX7B
ESR1,APEH
ESR1,BUB1
ESR1,UBASH3A
ESR1,LCP1
ESR1,ANXA1
ESR1,ASPM
ESR1,KIF22
ESR1,CELA1
ESR1,GCLC
ESR1,EMCN
ESR1,TTF2
ESR1,CCNB2
ESR1,STARD10
ESR1,SEPT6
ESR1,F11R
ESR1,NRXN1
ESR1,PTGS1
FOS,SRM
FOS,JPT1
FOS,TOP2A
FOS,RPN2
FOS,WDR62
FOS,SUN1
FOS,JPT2
FOS,ABCB8
FOS,IFT140
FOS,CANX
FOS,NUBP2
FOS,NUSAP1
FOS,SDF2L1
FOS,TCF19
FOS,CHCHD2
FOS,RUVBL2
FOS,CLTC
FOS,CELA1
FOS,CBX5
FOS,CDT1
FOS,PACSIN2
FOS,CENPK
FOS,CTLA2B
FOS,NARF
FOS,EZR
FOS,CDCA8
FOS,NARS
FOS,HSPA8
FOS,SHISA5
FOS,MORF4L2
FOS,CD63
FOS,ISG20
FOS,RANGAP1
FOS,OASL1
FOS,DDX39
FOS,IFI203
FOS,FOXO1
FOS,RCOR1
FOS,MCM3
FOS,ZYX
FOS,TES
FOS,FAM126A
FOS,CISH
FOS,TMEM97
FOS,ASPM
FOS,CKS2
FOS,IMMT
FOS,INCENP
FOS,ASF1B
FOS,HMMR
FOS,CENPA
FOS,TTF2
FOS,CCNB2
FOS,PCNA
FOS,STX11
FOS,MARCH8
FOS,CCNB1
FOS,UBA7
FOS,ITGA5
FOS,TNIP3
FOS,LAPTM5
FOS,SCARB1
FOS,CDCA4
FOS,ETF1
FOS,RAD51AP1
FOS,HSPA4L
FOS,RCC1
FOS,ZDHHC13
FOS,UHRF1
FOS,CDC45
FOS,NR4A1
FOS,CCNF
FOS,RETREG2
FOS,SLC25A3
FOS,SGO1
FOS,ELAC2
FOS,AQP9
FOS,NEK2
FOS,MT1
FOS,METAP2
FOS,RTEL1
FOS,CTLA2A
FOS,CENPF
FOS,IFRD2
FOS,KIF22
FOS,DUSP1
FOS,EMILIN2
FOS,KDM6A
FOS,SMIM13
FOS,REXO2
FOS,KPNA3
FOS,TMEM33
FOS,NAA50
FOS,IARS
FOS,PSMD1
FOS,STAT3
FOS,F11R
FOS,NDUFB9
FOS,S100A6
FOS,HSPA4
FOS,TACC3
FOS,ERCC8
FOS,BUB1
FOS,RBPMS
FOS,UMPS
FOS,MAT2A
FOS,HAT1
FOS,HPN
FOS,CREG1
FOS,CCL4
FOS,EIF5A
FOS,SLC31A1
FOS,TPX2
FOS,NT5C2
FOS,JUNB
FOS,MS4A6B
FOS,DUS1L
FOS,WDSUB1
FOS,AMPD3
FOS,FADS3
FOS,FOS
FOS,RGS2
FOS,L2HGDH
FOS,LIG1
FOS,NEIL3
FOS,NOLC1
FOS,TNFAIP8
FOS,GPX1
FOS,LARS2
FOS,HSPH1
FOS,KLF3
FOS,SPI1
FOS,TPP1
FOS,STEAP3
FOS,CTPS
FOS,SEH1L
FOS,SEC23IP
FOS,GATA2
FOS,ALDH9A1
FOS,TOMM70A
FOS,RETREG1
FOS,MTREX
FOS,SUMO3
FOS,AURKB
FOS,NCLN
FOS,SERPINA3G
FOS,ANXA5
FOS,POLR2B
FOS,EIF3A
FOS,MCM4
FOS,BTAF1
FOS,CSE1L
FOS,FAM136A
FOS,SPPL2A
FOS,ELOVL1
FOS,ESCO2
FOS,RFESD
FOS,NPM1
FOS,SOD1
FOS,NPTN
FOS,PHF5A
FOS,GANAB
FOS,CTSE
FOS,CYP20A1
FOS,TFEC
FOS,TBXAS1
FOS,SLBP
FOS,DDIAS
FOS,LGALS9
FOS,CIPC
FOS,CASP12
FOS,EFTUD2
FOS,ZDHHC6
FOS,BTNL10
FOS,ADK
FOS,MGST3
FOS,CS
FOS,NUP107
FOS,NADK
FOS,PRPS1
FOS,H2-Q6
FOS,CLPTM1L
FOS,PSMC4
FOS,ORC5
FOS,XRCC5
FOS,FIGNL1
FOS,SPCS3
FOS,NFAT5
FOS,TEX10
FOS,RGS1
FOS,TALDO1
FOS,RGS18
FOS,GNG2
FOS,MDH2
FOS,C1QBP
FOS,MINPP1
FOS,DHFR
FOS,RAN
FOS,TBCD
FOS,PRPF4
FOS,TNFAIP2
FOS,STAT6
FOS,ME2
FOS,TUBA4A
FOS,CKAP2
FOS,USP10
FOS,DENND1C
FOS,IFNGR1
FOS,SDHAF2
FOS,CMPK2
FOS,VDAC2
FOS,BYSL
FOS,PCLAF
FOS,SDC4
FOS,MAD2L1
FOS,CD93
FOS,RGS19
FOS,STARD10
FOS,ADSL
FOS,APEH
FOS,IL15
FOS,PSMD9
FOS,EIF1AD
FOS,CDC6
FOS,EIF2B1
FOS,ENDOD1
FOS,CCT8
FOS,XPNPEP1
FOS,PIGQ
FOS,PLCG2
FOS,PSMD5
FOS,CACYBP
FOS,UBXN2B
FOS,GJA1
FOS,GIMAP5
FOS,SUPV3L1
FOS,HID1
FOS,LRRC8C
FOS,COX7A2
FOS,STAT1
FOS,FGFR1OP
FOS,WDHD1
FOS,IL1RL1
FOS,POU2AF1
FOS,USP14
FOS,GOLM1
FOS,ALDH1A1
FOS,TOMM22
FOS,TOR1AIP2
FOS,CYTH3
FOS,CYTH4
FOS,PTPN7
FOS,ERP29
FOS,TMEM173
FOS,DNAJC11
FOS,ESR1
FOS,ALDH18A1
FOS,TBC1D10C
FOS,CPOX
FOS,ATL2
FOS,LYRM4
FOS,NDC1
FOS,SSX2IP
FOS,ANGPT1
FOS,MYCN
FOS,AP3S1
FOS,EEF1E1
FOS,NOC4L
FOS,MCM2
FOS,PRKAR2B
FOS,ATP7B
FOS,PNO1
FOS,SNRPB
FOS,ATP1B3
FOS,LPIN2
FOS,PTGS1
FOS,TMEM14C
FOS,ANLN
FOS,LPCAT3
FOS,SLC39A8
FOS,API5
FOS,EGR2
FOS,KLHL12
FOS,ODC1
FOS,VAMP5
FOS,MFGE8
FOS,USP25
FOS,SLC19A1
FOS,PRC1
FOS,PLK1
FOS,AFG3L2
FOS,XRCC2
FOS,RABGGTB
FOS,GARS
FOS,PIK3R2
FOS,CNN3
FOS,CDKN1C
FOXO1,JUNB
FOXO1,NADK
FOXO1,NFAT5
FOXO1,TOR1AIP2
FOXO1,POLA2
FOXO1,LIMD2
FOXO1,EIF3A
FOXO1,CENPA
FOXO1,ERP29
FOXO1,CENPK
FOXO1,OASL1
FOXO1,NAA50
FOXO1,DHFR
FOXO1,STAT1
FOXO1,WDSUB1
FOXO1,TEX10
FOXO1,ATP1B3
FOXO1,FGFR1OP
FOXO1,NSUN2
FOXO1,SGO1
FOXO1,OTUD4
FOXO1,RFESD
FOXO1,RETREG2
FOXO1,REXO2
FOXO1,RGS1
FOXO1,DNAJC11
FOXO1,CYP20A1
FOXO1,IL21R
FOXO1,RGS2
FOXO1,RCC1
FOXO1,PSMC4
FOXO1,NDC1
FOXO1,CTSE
FOXO1,LIG1
FOXO1,IFT140
FOXO1,RAN
FOXO1,CTPS
FOXO1,CAMSAP2
FOXO1,GARS
FOXO1,PIK3IP1
FOXO1,PSEN2
FOXO1,APPL2
FOXO1,ABCB8
FOXO1,USP10
FOXO1,ADK
FOXO1,WDHD1
FOXO1,EIF2B1
FOXO1,NCLN
FOXO1,PPAT
FOXO1,SEH1L
FOXO1,MCM4
FOXO1,HSPA4L
FOXO1,SMIM13
FOXO1,KIF2C
FOXO1,RANGAP1
FOXO1,GMNN
FOXO1,CDC45
FOXO1,HSPH1
FOXO1,FIGNL1
FOXO1,FOXO1
FOXO1,LYRM4
FOXO1,SSR2
FOXO1,IFRD2
FOXO1,EIF5A
FOXO1,ANXA5
FOXO1,MYCT1
FOXO1,ODC1
FOXO1,HDAC2
FOXO1,TACC3
FOXO1,NFE2L2
FOXO1,TMEM33
FOXO1,KPNA3
FOXO1,BUB1B
FOXO1,CLTC
FOXO1,VDAC2
FOXO1,NARF
FOXO1,NUP107
FOXO1,CSE1L
FOXO1,RAD51AP1
FOXO1,PRKAR2B
FOXO1,SLBP
FOXO1,HSDL1
FOXO1,PRPS1
FOXO1,CCNF
FOXO1,SUPV3L1
FOXO1,RCOR1
FOXO1,SPCS3
FOXO1,CPOX
FOXO1,MAT2A
FOXO1,INCENP
FOXO1,CDKN1C
GATA2,HSPA4L
GATA2,PADI4
GATA2,PIK3R2
GATA2,CLTC
GATA2,CPOX
GATA2,KIF2C
GATA2,PACSIN2
GATA2,FECH
GATA2,EFTUD2
GATA2,CTSE
GATA2,TOR1AIP2
GATA2,GCLC
GATA2,MARCH8
GATA2,DDIAS
GATA2,SPI1
GATA2,RAB37
GATA2,GATA1
GATA2,CENPO
GATA2,AMPD3
GATA2,ZDHHC6
GATA2,APPL2
GATA2,SGO1
GATA2,DNAJC11
GATA2,PNO1
GATA2,ASF1B
GATA2,OASL1
GATA2,RETREG2
GATA2,CD63
GATA2,IFRD2
GATA2,SSR1
GATA2,LPIN2
GATA2,TBCD
GATA2,PSMD9
GATA2,ALDH9A1
GATA2,PTPN7
GATA2,SLBP
GATA2,CISH
GATA2,ARHGEF6
GATA2,CS
GATA2,EGR2
GATA2,SLC39A8
GATA2,SPIRE1
GATA2,CAMSAP2
GATA2,NR4A1
GATA2,MORF4L2
GATA2,SPNS2
GATA2,TNFAIP8
GATA2,NARS
GATA2,NMD3
GATA2,LARS2
GATA2,SPTB
GATA2,HEMGN
GATA2,RANGAP1
GATA2,MFGE8
GATA2,PHF5A
GATA2,LAPTM5
GATA2,CREG1
GATA2,CTLA2A
GATA2,RFESD
GATA2,INCENP
GATA2,IL1RL1
GATA2,NAPSA
GATA2,TRIM10
GATA2,SEC23IP
GATA2,USP10
GATA2,GFI1B
GATA2,STARD10
GATA2,ANGPT1
GATA2,CBX5
GATA2,RCOR1
GATA2,UROS
GATA2,CCT8
GATA2,PIGQ
GATA2,KDM6A
GATA2,PRKAA1
GATA2,SLC25A44
GATA2,STEAP3
GATA2,NFE2L2
GATA2,API5
GATA2,TNFAIP2
GATA2,XRCC2
GATA2,RGS18
GATA2,SLC43A1
GATA2,EEF1E1
GATA2,WDR62
GATA2,EZR
GATA2,PDCD4
GATA2,SPPL2A
GATA2,MT1
GATA2,SLC16A10
GATA2,RCC1
GATA2,MAD2L1
GATA2,IMMT
GATA2,EBF1
GATA2,MDH2
GATA2,KLF1
GATA2,GFI1
GATA2,TPP1
GATA2,TES
GATA2,DUS1L
GATA2,MGST3
GATA2,ELOVL1
GATA2,WDR5
GATA2,MTREX
GATA2,COX6A1
GATA2,CAR1
GATA2,TOP2A
GATA2,ANLN
GATA2,ABCG4
GATA2,FARSB
GATA2,NHP2
GATA2,VDAC2
GATA2,RBPMS
GATA2,NFAT5
GATA2,IRF1
GATA2,ORC5
GATA2,ATG4B
GATA2,CHCHD2
GATA2,APEH
GATA2,LPCAT3
GATA2,STAT6
GATA2,TEX10
GATA2,SAMD14
GATA2,HPN
GATA2,LRRC8C
GATA2,SLC16A1
GATA2,ATL2
GATA2,HSPA4
GATA2,SCARB1
GATA2,TRMT11
GATA2,ADD2
GATA2,C1QBP
GATA2,PSMC4
GATA2,SUPV3L1
GATA2,CDT1
GATA2,NPTN
GATA2,DUSP1
GATA2,CENPK
GATA2,FIGNL1
GATA2,NOLC1
GATA2,CIPC
GATA2,TSC22D3
GATA2,CYTH3
GATA2,PPP2R1B
GATA2,TIPIN
GATA2,ABCB8
GATA2,LCP1
GATA2,DUT
GATA2,ADK
GATA2,CDC45
GATA2,CNN3
GATA2,NPM1
GATA2,CKS2
GATA2,CENPA
GATA2,TXNRD2
GATA2,EIF2B1
GATA2,CLPTM1L
GATA2,GPR171
GATA2,PSEN2
GATA2,S100A6
GATA2,WDSUB1
GATA2,BTAF1
GATA2,UBA7
GATA2,GPX1
GATA2,AFG3L2
GATA2,ST3GAL5
GATA2,JPT1
GATA2,CORO1A
GATA2,PPAT
GATA2,COX7A2
GATA2,CACYBP
GATA2,SUMO3
GATA2,SLC25A3
GATA2,ERP29
GATA2,NADK
GATA2,EIF5A
GATA2,IL21R
GATA2,SHISA5
GATA2,BID
GATA2,ENDOD1
GATA2,MAT2A
GATA2,MCM4
GATA2,TMEM97
GATA2,CANX
GATA2,PSMD5
GATA2,METAP2
GATA2,PCNA
GATA2,STAT3
GATA2,TUBA4A
GATA2,CDK1
GATA2,ATP5F1
GATA2,ESR1
GATA2,POLR2B
GATA2,FTSJ3
GATA2,ME2
GATA2,RABGGTB
GATA2,CCT4
GATA2,RAN
GATA2,NDUFA10
GATA2,IL15
GATA2,STAT1
GATA2,ELAC2
GATA2,SEH1L
GATA2,MYCT1
GATA2,LYRM4
GATA2,DLST
GATA2,EIF3A
GATA2,MIOS
GATA2,ISG20
GATA2,NUDT4
GATA2,TOMM70A
GATA2,AURKB
GATA2,SLC25A5
GATA2,DDX21
GATA2,RTEL1
GATA2,SMC2
GATA2,ANXA5
GATA2,GFM1
GATA2,MECOM
GATA2,HSPA8
GATA2,SEPT6
GATA2,CENPE
GATA2,FADS3
GATA2,POLD1
GATA2,HSDL1
GATA2,XRCC5
GATA2,NSUN2
GATA2,FAM126A
GATA2,RNF141
GATA2,BYSL
GATA2,ATP7B
GATA2,GNL3
GATA2,NRXN1
GATA2,LGALS9
GATA2,NUSAP1
GATA2,NAA50
GATA2,IFNGR1
GATA2,VAMP5
GATA2,WDHD1
GATA2,HARS
GATA2,ODC1
GATA2,XPNPEP1
GATA2,GARS
GATA2,PKLR
GATA2,NARF
GATA2,AQP9
GATA2,IFT140
GATA2,IARS
GATA2,PSMD6
GATA2,CKAP2
GATA2,MYO1D
GATA2,JUNB
GATA2,SMIM13
GATA2,AP3S1
GATA2,PTCD3
GATA2,CTPS
GATA2,SGPP1
GATA2,OTUD4
GATA2,SH3TC2
GATA2,DDX39
GATA2,ATP1B3
GATA2,SLC31A1
GATA2,ATP5A1
GATA2,ALDH18A1
GATA2,P2RY1
GATA2,MFSD14B
GATA2,HMMR
GATA2,NUBP2
GATA2,MCM2
GATA2,NUP107
GATA2,SOD1
GATA2,HDAC2
GATA2,JPT2
GATA2,PLXDC2
GATA2,PRKAR2B
GATA2,SSR2
GATA2,HSPH1
GATA2,PCP4L1
GATA2,GPSM2
GATA2,ASPM
GATA2,PPM1G
GATA2,NDUFB9
GATA2,UBXN2B
GATA2,FAM234B
GATA2,SFXN1
GATA2,NUDT19
GATA2,PLCG2
GATA2,CYP20A1
GATA2,EMILIN2
GATA2,TACC3
GATA2,CAD
GATA2,RAD51AP1
GATA2,MINPP1
GATA2,USP14
GATA2,NCLN
GATA2,CYTH4
GATA2,NEK2
GATA2,HBA-A2
GATA2,ESCO2
GATA2,ETF1
GATA2,GOLM1
GATA2,CCL4
GATA2,RPN2
GATA2,MEIS1
GATA2,PLK1
GATA2,CD93
GATA2,EIF1AD
GATA2,GSTM1
GATA2,GM4951
GATA2,CNIH1
GATA2,ELL2
GATA2,KIF22
GATA2,CSE1L
GATA2,RETREG1
GATA2,HSPE1
GATA2,HSPD1
GATA2,GNG2
GATA2,STX11
GATA2,SH2D4A
GATA2,UBA2
GATA2,FGFR1OP
GATA2,SF3B3
GATA2,GMNN
GATA2,MCM3
GATA2,FAM136A
GATA2,PHF10
GATA2,TMEM14C
GATA2,CDC7
GATA2,L2HGDH
GATA2,PSMD1
GATA2,PRPF4
GATA2,CCNB2
GATA2,BUB1
GATA2,KNSTRN
GATA2,ATP2A3
GATA2,CMPK2
GATA2,SNRPB
GATA2,CAR2
GATA2,UTP4
GATA2,CYP2J9
GATA2,HCFC1
GATA2,FSTL1
GATA2,MEMO1
GATA2,LIG1
GATA2,TGTP2
GATA2,LDHB
GATA2,CDC6
GATA2,KLF3
GATA2,RAB38
GATA2,DHFR
GATA2,BUB1B
GATA2,DPY19L1
GATA2,SPCS3
GATA2,TBC1D10C
GATA2,SDF2L1
GATA2,SERPINA3G
GATA2,RGS2
GATA2,CD82
GATA2,ZDHHC13
GATA2,PRIM2
GATA2,TPX2
GATA2,ALDH1A1
GATA2,DENND2D
GATA2,ZBTB20
GATA2,SUN1
GATA2,ZYX
GATA2,RGS19
GATA2,CASP12
GATA2,SERPINF1
GATA2,PIK3IP1
GATA2,FKBP4
GATA2,RUVBL2
GATA2,CDKN1C
GATA2,WDR55
GATA2,PRPS1
GATA2,KPNA3
GATA2,WLS
GATA2,MMRN1
GATA2,TMEM33
GATA2,AQP1
GATA2,ANXA1
GATA2,CITED4
GATA2,FOS
GATA2,TOMM22
GATA2,CDCA8
GATA2,RPRD1B
GATA2,FOXO1
GATA2,ERCC8
GATA2,LIMD2
GATA2,PYGM
GATA2,CTLA2B
GATA2,GANAB
GATA2,EMCN
GATA2,MEF2C
GATA2,RANBP3
GATA2,TALDO1
GATA2,PHACTR2
GATA2,NT5C2
GATA2,TNS2
GATA2,SLC26A1
GATA2,NOC4L
GATA2,NDC1
GATA2,HELLS
GATA2,ZFP467
GATA2,ADSL
GATA2,CCNF
GATA2,SRM
GATA2,GJA1
GATA2,DCAF4
GFI1,ASF1B
GFI1,SPPL2A
GFI1,CAMSAP2
GFI1,SUPV3L1
GFI1,RFESD
GFI1,APPL2
GFI1,EIF2B1
GFI1,RNF141
GFI1,CLTC
GFI1,FIGNL1
GFI1,PCLAF
GFI1,GFI1B
GFI1,LIG1
GFI1,NDUFA10
GFI1,TMEM97
GFI1,IFT140
GFI1,TCF19
GFI1,CLPTM1L
GFI1,EEF1E1
GFI1,NARF
GFI1,TEX10
GFI1,NFAT5
GFI1,UBA2
GFI1,SEC23IP
GFI1,ORC5
GFI1,DDIAS
GFI1,GARS
GFI1,NOLC1
GFI1,STAT1
GFI1,CENPK
GFI1,CYP20A1
GFI1,CCT4
GFI1,TIPIN
GFI1,COX7A2
GFI1,PPAT
GFI1,ADK
GFI1,RANGAP1
GFI1,UBXN2B
GFI1,KLHL12
GFI1,RPN2
GFI1,IMMT
GFI1,DHFR
GFI1,RABGGTB
GFI1,HSPH1
GFI1,WDHD1
GFI1,LAPTM5
GFI1,ME2
GFI1,ATG4B
GFI1,CDC7
GFI1,ASNS
GFI1,SLC25A3
GFI1,PSMD6
GFI1,SLBP
GFI1,HDAC2
GFI1,DNAJC11
GFI1,C1QBP
GFI1,USP14
GFI1,BYSL
GFI1,MIOS
GFI1,VDAC2
GFI1,LYRM4
GFI1,CSE1L
GFI1,WDSUB1
GFI1,IFRD2
GFI1,DDX21
GFI1,MARCH8
GFI1,RPRD1B
GFI1,GNL3
GFI1,CAD
GFI1,SPI1
GFI1,DDX39
GFI1,NUDT19
GFI1,NPM1
GFI1,CIPC
GFI1,NOC4L
GFI1,IRF1
GFI1,DLST
GFI1,XRCC2
GFI1,CCT8
GFI1,TOR1AIP2
GFI1,ZDHHC6
GFI1,DUT
GFI1,PNO1
GFI1,CACYBP
GFI1,LARS2
GFI1,RGS2
GFI1,PRC1
GFI1,CD82
GFI1,MCM4
GFI1,PIGQ
GFI1,JPT2
GFI1,IARS
GFI1,OTUD4
GFI1,PPM1G
GFI1,TACC3
GFI1,CTPS
GFI1,ATL2
GFI1,CDK6
GFI1,HSPA4L
GFI1,ANLN
GFI1,ANXA5
GFI1,L2HGDH
GFI1,CKAP2
GFI1,TMEM9B
GFI1,CENPF
GFI1,FARSB
GFI1,NEIL3
GFI1,SNRPB
GFI1,RAD51AP1
GFI1,EIF5A
GFI1,DUSP1
GFI1,TRMT11
GFI1,SEH1L
GFI1,HSPA4
GFI1,GFM1
GFI1,SLC16A1
GFI1,NADK
GFI1,TMEM33
GFI1,NUP107
GFI1,FTSJ3
GFI1,CKS2
GFI1,RETREG2
GFI1,TALDO1
GFI1,ATP1B3
GFI1,PHF5A
GFI1,HSPE1
GFI1,HSPD1
GFI1,RAN
GFI1,GMNN
GFI1,MINPP1
GFI1,ALAD
GFI1,XRCC5
GFI1,SMIM13
GFI1,WDR5
GFI1,MORF4L2
GFI1,REXO2
GFI1,CDT1
GFI1,HELLS
GFI1,IFNGR1
GFI1,ZDHHC13
GFI1,SGO1
GFI1,FAM136A
GFI1,EFTUD2
GFI1,COX4I1
GFI1,API5
GFI1,STX11
GFI1,CNIH1
GFI1,ATP5A1
GFI1,ELL2
GFI1,RGS19
GFI1,STAT3
GFI1,KIF2C
GFI1,MAT2A
GFI1,ERP29
GFI1,PSEN2
GFI1,NDUFB9
GFI1,CYTH3
GFI1,CERS5
GFI1,KIF22
GFI1,NEK2
GFI1,CENPO
GFI1,USP15
GFI1,POLR2B
GFI1,XPNPEP1
GFI1,TOMM70A
GFI1,PSMD9
GFI1,CMPK2
GFI1,DUS1L
GFI1,SDF2L1
GFI1,MAD2L1
GFI1,EIF3A
GFI1,SDHAF2
GFI1,TRIM59
GFI1,SLC31A1
GFI1,TMEM14C
GFI1,SCARB1
GFI1,FGFR1OP
GFI1,ALDH18A1
GFI1,RTEL1
GFI1,CS
GFI1,HAT1
GFI1,NUSAP1
GFI1,MGST3
GFI1,NDC1
GFI1,MFSD14B
GFI1,PCNA
GFI1,ENDOD1
GFI1,KPNA3
GFI1,WDR62
GFI1,USP10
GFI1,MDH2
GFI1,NFE2L2
GFI1,GPX1
GFI1,ELAC2
GFI1,TBCD
GFI1,EIF1AD
GFI1,SLC39A8
GFI1,TXNRD2
GFI1,CBX5
GFI1,FAM126A
GFI1,CCNB1
GFI1,ALDH9A1
GFI1,SPCS3
GFI1,SUN1
GFI1,PSMD5
GFI1,ATP5F1
GFI1,RANBP3
GFI1,KIF18A
GFI1,ESCO2
GFI1,FOXO1
GFI1,PRPF4
GFI1,SSR2
GFI1,SLC16A10
GFI1,FECH
GFI1,OASL1
GFI1,ETF1
GFI1,JPT1
GFI1,UTP4
GFI1,MCM3
GFI1,PSMC4
GFI1,CDCA4
GFI1,ATP7B
GFI1,HSDL1
GFI1,HMMR
GFI1,ASPM
GFI1,CCNB2
GFI1,SOD1
GFI1,RETREG1
GFI1,TNFAIP8
GFI1,TTF2
GFI1,CANX
GFI1,SMC2
GFI1,POLA2
GFI1,CREG1
GFI1,NSUN2
GFI1,PHF10
GFI1,CENPA
GFI1,UROS
GFI1,PRKAA1
GFI1,CDK1
GFI1,PPP2R1B
GFI1,GPSM2
GFI1,ABCB8
GFI1,UBAC1
GFI1,PRKAR2B
GFI1,MTREX
GFI1,SSR1
GFI1,CCNF
GFI1,MFGE8
GFI1,SFXN1
GFI1,NT5C2
GFI1,KLF3
GFI1,KDM6A
GFI1,COX6A1
GFI1,MYO1D
GFI1,CPOX
GFI1,CENPE
GFI1,PLK1
GFI1,INCENP
GFI1,HARS
GFI1,NAA50
GFI1,ODC1
GFI1,GCLC
GFI1,NARS
GFI1,POLD1
GFI1,FKBP4
GFI1,DMTN
GFI1,PSMD1
GFI1,BUB1
GFI1,ADSL
GFI1,AFG3L2
GFI1,UHRF1
GFI1,SF3B3
GFI1,LPCAT3
GFI1,NCLN
GFI1,EZR
GFI1,SLC19A1
GFI1,PRIM2
GFI1,AP3S1
GFI1,MARCH6
GFI1,UMPS
GFI1,RCC1
GFI1,ERCC8
GFI1,TES
GFI1,NPTN
GFI1,BTAF1
GFI1,STEAP3
GFI1,USP25
GFI1,CITED4
GFI1,STAT6
GFI1,KNSTRN
GFI1,HSPA8
GFI1,BID
GFI1,GFI1
GFI1,P2RY1
GFI1,PLCG2
GFI1,MT1
GFI1,RUVBL2
GFI1,SGPP1
GFI1,LRRC8C
GFI1,CHCHD2
GFI1,ZYX
GFI1,SSX2IP
GFI1,SLC25A5
GFI1,FAM234B
GFI1,ARHGEF6
GFI1,MEIS1
GFI1,PTGS1
GFI1,SRM
GFI1,NUDT4
GFI1,CD63
GFI1,SUMO3
GFI1,WDR55
GFI1,YBX3
GFI1,TOMM22
GFI1,PTCD3
GFI1,HID1
GFI1,DCAF4
GFI1,GOLM1
GFI1,ST3GAL5
GFI1,TPX2
GFI1,PDCD4
GFI1,BUB1B
GFI1,SLC43A1
GFI1,SPTB
GFI1,SHISA5
GFI1,CAR2
GFI1,RCOR1
GFI1,EBF1
GFI1,PLPPR3
GFI1,MEMO1
GFI1,VAMP5
GFI1,CISH
GFI1,RCSD1
GFI1,LPIN2
GFI1,PIK3R2
GFI1,NRXN1
GFI1,CD93
GFI1,PHACTR2
GFI1,ATP2A3
GFI1,SPNS2
GFI1,DPY19L1
GFI1,CDC45
GFI1,ELF4
GFI1,NHP2
GFI1,AMPD3
GFI1,KLF1
GFI1,GANAB
GFI1,NUBP2
GFI1,FSTL1
GFI1,TOP2A
GFI1,CDC6
GFI1,MCM2
GFI1,WLS
GFI1,RB1
GFI1,SDC4
GFI1,LCP1
GFI1,ELOVL1
GFI1,CDCA8
GFI1,AURKB
GFI1,TUBA4A
GFI1,FLT3
GFI1,PACSIN2
GFI1,EPDR1
GFI1,RAB38
GFI1,STARD10
