Gene1,Gene2
KDM1A,PFKP
KDM1A,ALDH2
KDM1A,UBQLN2
KDM1A,HAP1
KDM1A,LMNB2
KDM1A,COTL1
KDM1A,CUL7
KDM1A,CERS2
KDM1A,LAMC1
KDM1A,ACP6
KDM1A,ITGA6
KDM1A,RAB3IL1
KDM1A,BAZ1A
KDM1A,PTPN14
KDM1A,TMEM128
KDM1A,TEX264
KDM1A,WWP2
KDM1A,FLNB
KDM1A,EPOP
KDM1A,WDR46
KDM1A,PTPN21
KDM1A,IRAK3
KDM1A,USP7
KDM1A,VAMP8
KDM1A,SLC25A5
KDM1A,NISCH
KDM1A,ZFP984
KDM1A,UCHL1
KDM1A,N4BP3
KDM1A,ANP32A
KDM1A,GLMP
KDM1A,ADGRA2
KDM1A,GCNT1
KDM1A,NRG2
KDM1A,EFHD2
KDM1A,EPAS1
KDM1A,XBP1
KDM1A,1190005I06RIK
KDM1A,GABARAP
KDM1A,TCN2
KDM1A,P3H4
KDM1A,MICAL2
KDM1A,LAMB2
KDM1A,PLS3
KDM1A,KAT2A
KDM1A,PLOD1
KDM1A,MYCN
KDM1A,BAG2
KDM1A,DOCK5
KDM1A,CHD4
KDM1A,PRDX4
KDM1A,PLA2G16
KDM1A,ELF3
KDM1A,TRPS1
KDM1A,SEPT1
KDM1A,MOB3B
KDM1A,ME1
KDM1A,GLDC
KDM1A,RHOU
KDM1A,ETV1
KDM1A,RCN3
KDM1A,HS3ST1
KDM1A,KANK3
KDM1A,ABCG2
KDM1A,CENPV
KDM1A,MOV10
KDM1A,TPM4
KDM1A,MYC
KDM1A,LRP2
KDM1A,CD9
KDM1A,F3
KDM1A,TCAF1
KDM1A,FOXP1
KDM1A,FABP3
KDM1A,TFCP2L1
KDM1A,UPP1
KDM1A,SLC17A9
KDM1A,ARF5
KDM1A,NFIB
KDM1A,SLC7A7
KDM1A,PATJ
KDM1A,ANXA4
KDM1A,TCF15
KDM1A,ST5
KDM1A,IGFBP2
KDM1A,TPBGL
KDM1A,FUT9
KDM1A,1700019D03RIK
KDM1A,LOXL2
KDM1A,FZD10
KDM1A,ZFHX3
KDM1A,ZFP979
KDM1A,HTRA1
KDM1A,FKBP11
KDM1A,EPS8L2
KDM1A,SOX2
KDM1A,PPP1R9A
KDM1A,PDGFRA
KDM1A,PEG3
KDM1A,PARVB
KDM1A,PLEKHH2
KDM1A,2410141K09RIK
KDM1A,L1TD1
KDM1A,ERAS
KDM1A,SH3TC2
KDM1A,STX3
KDM1A,TMEM51
KDM1A,ILDR1
KDM1A,FGF4
KDM1A,GATA4
KDM1A,FXYD6
KDM1A,ZIC3
KDM1A,PLA2G1B
KDM1A,DUSP27
KDM1A,TNK1
KDM1A,2200002D01RIK
KDM1A,NANOG
KDM1A,PTH1R
KDM1A,RPP25
KDM1A,TCEA3
KDM1A,EPHA1
KDM1A,LRRC2
KDM1A,H2-M5
KDM1A,FOXQ1
KDM4C,RAB11A
KDM4C,ACP6
KDM4C,PHC2
KDM4C,SLC7A6
KDM4C,CPOX
KDM4C,NSL1
KDM4C,H13
KDM4C,RPN2
KDM4C,GORASP2
KDM4C,SDCBP
KDM4C,UBE2H
KDM4C,CDK8
KDM4C,CDC73
KDM4C,MED23
KDM4C,TMEM30A
KDM4C,KMT2D
KDM4C,NELFA
KDM4C,TMEM9B
KDM4C,GNPTAB
KDM4C,DDOST
KDM4C,IRAK3
KDM4C,HDAC2
KDM4C,KDM1A
KDM4C,CDC42SE2
KDM4C,MARC2
KDM4C,SCYL1
KDM4C,HEATR1
KDM4C,SSR1
KDM4C,FRMD4A
KDM4C,F3
KDM4C,WDFY1
KDM4C,POFUT2
KDM4C,GGA2
KDM4C,LAMP1
KDM4C,RRN3
KDM4C,GPAT4
KDM4C,VKORC1
KDM4C,MDN1
KDM4C,ILK
KDM4C,VAMP3
KDM4C,POLK
KDM4C,COPB2
KDM4C,RHOU
KDM4C,PDIA5
KDM4C,SLC35E1
KDM4C,RNF24
KDM4C,GNS
KDM4C,PDXDC1
KDM4C,XPNPEP1
KDM4C,SEC24A
KDM4C,ACO1
KDM4C,CYTH3
KDM4C,SMAD2
KDM4C,SETD1A
KDM4C,WDR11
KDM4C,TMOD3
KDM4C,RER1
KDM4C,KDELR2
KDM4C,SMC3
KDM4C,NAP1L1
KDM4C,GNAI3
KDM4C,STAG1
KDM4C,NISCH
KDM4C,CXXC1
KDM4C,ABHD5
KDM4C,SS18
KDM4C,SEC11A
KDM4C,GXYLT1
KDM4C,TCF3
KDM4C,PTTG1IP
KDM4C,MYDGF
KDM4C,SELENOF
KDM4C,MBD2
KDM4C,IMPAD1
KDM4C,CALM1
KDM4C,P4HA1
KDM4C,GCNT1
KDM4C,RBBP5
KDM4C,ABCC4
KDM4C,TAF3
KDM4C,SIRT6
KDM4C,CHN2
KDM4C,FRS2
KDM4C,FOXP1
KDM4C,PSAP
KDM4C,MSI2
KDM4C,FNDC3B
KDM4C,BC017158
KDM4C,GTF3C1
KDM4C,ZFP984
KDM4C,SERF2
KDM4C,MAPKAPK2
KDM4C,MCFD2
KDM4C,LMAN2
KDM4C,CNNM2
KDM4C,ALG5
KDM4C,CHMP2B
KDM4C,ARPC5
KDM4C,TOR1AIP2
KDM4C,BRD4
KDM4C,LRRC58
KDM4C,MAN1A2
KDM4C,PARP1
KDM4C,TMEM165
KDM4C,MAX
KDM4C,LMNB2
KDM4C,STT3A
KDM4C,KIF1C
KDM4C,BRD9
KDM4C,GLO1
KDM4C,GNG5
KDM4C,GLIPR2
KDM4C,RNF2
KDM4C,SH3GLB1
KDM4C,CTR9
KDM4C,CALU
KDM4C,SELENOS
KDM4C,ARHGAP10
KDM4C,POLR3D
KDM4C,NRF1
KDM4C,HSPA5
KDM4C,DOCK5
KDM4C,KDM4C
KDM4C,ITGA6
KDM4C,EFHD2
KDM4C,PDK1
KDM4C,FKBP5
KDM4C,E4F1
KDM4C,CLTC
KDM4C,AKR1B3
KDM4C,SOD1
KDM4C,MSH2
KDM4C,COPA
KDM4C,COPG1
KDM4C,ARF4
KDM4C,SUPT6
KDM4C,HDLBP
KDM4C,RAP1GDS1
KDM4C,APAF1
KDM4C,BARD1
KDM4C,FNDC3A
KDM4C,SAP30
KDM4C,QDPR
KDM4C,CENPM
KDM4C,IQSEC1
KDM4C,ANXA4
KDM4C,CENPV
KDM4C,PHF5A
KDM4C,TGFBR3
KDM4C,OSTC
KDM4C,ASPH
KDM4C,RBPJ
KDM4C,NOC3L
KDM4C,ETNK1
KDM4C,TMEM128
KDM4C,DAB2
KDM4C,HELB
KDM4C,ZYX
KDM4C,CDK9
KDM4C,MKRN1
KDM4C,EGLN1
KDM4C,RAF1
KDM4C,SUZ12
KDM4C,TNK2
KDM4C,BAG2
KDM4C,LSR
KDM4C,CTNNBIP1
KDM4C,AARS
KDM4C,CASKIN2
KDM4C,TRIM28
KDM4C,SMARCC1
KDM4C,PAFAH1B3
KDM4C,CBFA2T2
KDM4C,GFPT1
KDM4C,ADNP
KDM4C,MICAL2
KDM4C,ZFHX3
KDM4C,TBP
KDM4C,RRP12
KDM4C,DERL1
KDM4C,MOB3B
KDM4C,SELENON
KDM4C,MVB12B
KDM4C,DNAJC21
KDM4C,HIP1
KDM4C,PTP4A1
KDM4C,RPA1
KDM4C,MPHOSPH8
KDM4C,PTPN21
KDM4C,NFYB
KDM4C,CBX1
KDM4C,MED1
KDM4C,MRPS5
KDM4C,DAP
KDM4C,SELENOW
KDM4C,WDR82
KDM4C,GALK1
KDM4C,SELENOM
KDM4C,RAD23B
KDM4C,TMEM59
KDM4C,N4BP3
KDM4C,TM9SF3
KDM4C,PRDX1
KDM4C,ZCCHC24
KDM4C,SNX2
KDM4C,NRG2
KDM4C,SNX1
KDM4C,SNX9
KDM4C,SELENOK
KDM4C,STIP1
KDM4C,NCOR2
KDM4C,TBRG1
KDM4C,PACS1
KDM4C,TGOLN1
KDM4C,CTCF
KDM4C,EML3
KDM4C,MYLPF
KDM4C,ATXN10
KDM4C,ERP29
KDM4C,ELL
KDM4C,DTX3L
KDM4C,EXOSC5
KDM4C,CDYL2
KDM4C,TPBGL
KDM4C,CERS2
KDM4C,SERPINE2
KDM4C,ARHGAP1
KDM4C,ARL8A
KDM4C,WDR46
KDM4C,HS3ST1
KDM4C,LAPTM4A
KDM4C,DROSHA
KDM4C,ADAM19
KDM4C,KDELR3
KDM4C,FLNB
KDM4C,TEX264
KDM4C,MED26
KDM4C,CNOT3
KDM4C,SMARCA4
KDM4C,ME1
KDM4C,ETV4
KDM4C,EPOP
KDM4C,USP28
KDM4C,TLE4
KDM4C,PATJ
KDM4C,SLC25A22
KDM4C,THAP11
KDM4C,AKT1
KDM4C,ARHGEF28
KDM4C,WWP2
KDM4C,ZFP428
KDM4C,NOL6
KDM4C,CALR
KDM4C,STEAP2
KDM4C,SLC25A39
KDM4C,KCNQ5
KDM4C,METTL3
KDM4C,MSL2
KDM4C,GABARAP
KDM4C,LAMC1
KDM4C,B2M
KDM4C,GSE1
KDM4C,KMT2B
KDM4C,TMBIM6
KDM4C,PLEKHH2
KDM4C,MTA2
KDM4C,CST3
KDM4C,TCOF1
KDM4C,YY1
KDM4C,SLC25A4
KDM4C,STX3
KDM4C,PURB
KDM4C,BAZ1A
KDM4C,1190005I06RIK
KDM4C,POLE4
KDM4C,SH3PXD2B
KDM4C,STT3B
KDM4C,KDM5B
KDM4C,PRKCSH
KDM4C,SSR3
KDM4C,MSL1
KDM4C,KAT2A
KDM4C,SETDB1
KDM4C,HTRA1
KDM4C,PIK3AP1
KDM4C,ADIPOR2
KDM4C,CHPF2
KDM4C,KLHDC3
KDM4C,RAD21
KDM4C,HELLS
KDM4C,NFATC1
KDM4C,LMNB1
KDM4C,LRP2
KDM4C,ATP6V0A1
KDM4C,SINHCAF
KDM4C,PXDN
KDM4C,KLF3
KDM4C,RIT1
KDM4C,COTL1
KDM4C,MMGT1
KDM4C,SCUBE2
KDM4C,HSP90AA1
KDM4C,NAA10
KDM4C,HSPA4
KDM4C,XRCC5
KDM4C,TMED3
KDM4C,FERMT2
KDM4C,KDM6A
KDM4C,P3H4
KDM4C,RXRA
KDM4C,SOCS2
KDM4C,BSG
KDM4C,FADS2
KDM4C,ITPK1
KDM4C,RPLP1
KDM4C,EHMT2
KDM4C,MOV10
KDM4C,ADGRA2
KDM4C,ZC3H11A
KDM4C,UBQLN2
KDM4C,ARF5
KDM4C,TPM4
KDM4C,FUT9
KDM4C,MYH9
KDM4C,ARID1A
KDM4C,NUP43
KDM4C,MSC
KDM4C,XBP1
KDM4C,KANK3
KDM4C,PLOD2
KDM4C,SLC9A6
KDM4C,ZFP217
KDM4C,MAML3
KDM4C,RYBP
KDM4C,TCAF1
KDM4C,CARHSP1
KDM4C,ALDH2
KDM4C,HDAC1
KDM4C,TRPS1
KDM4C,BCLAF3
KDM4C,ANKRD33B
KDM4C,CTBP2
KDM4C,TCN2
KDM4C,SIN3A
KDM4C,TFCP2L1
KDM4C,TCF15
KDM4C,PPIA
KDM4C,RUVBL2
KDM4C,PTPN14
KDM4C,MED12
KDM4C,TMEM51
KDM4C,CAR12
KDM4C,CHST12
KDM4C,EPAS1
KDM4C,AMPD2
KDM4C,ADAM23
KDM4C,PLOD1
KDM4C,SHTN1
KDM4C,GLDC
KDM4C,CTSD
KDM4C,PFKP
KDM4C,TXNDC12
KDM4C,GABBR1
KDM4C,ZYG11A
KDM4C,RHOD
KDM4C,RPP25
KDM4C,VAMP8
KDM4C,KLF10
KDM4C,FGF3
KDM4C,FKBP11
KDM4C,RAB3IL1
KDM4C,PPP1R9A
KDM4C,PDGFRA
KDM4C,EPHA1
KDM4C,2410141K09RIK
KDM4C,IGFBP2
KDM4C,PTH1R
KDM4C,FST
KDM4C,KLF4
KDM4C,SERBP1
KDM4C,SPOCK1
KDM4C,ABCG2
KDM4C,TFE3
KDM4C,PLA2G16
KDM4C,ANP32A
KDM4C,CUL7
KDM4C,MBNL2
KDM4C,ADGRE5
KDM4C,TMEM150A
KDM4C,ZFP979
KDM4C,TYRO3
KDM4C,MYC
KDM4C,LOXL2
KDM4C,UCHL1
KDM4C,EMP2
KDM4C,PRDX4
KDM4C,MSX2
KDM4C,CHD4
KDM4C,ILDR1
KDM4C,STAG2
KDM4C,PTMA
KDM4C,GPX3
KDM4C,ZFP819
KDM4C,2200002D01RIK
KDM4C,ARHGEF10L
KDM4C,CBX5
KDM4C,FLRT3
KDM4C,SLC7A7
KDM4C,LGMN
KDM4C,SLC25A5
KDM4C,PLS3
KDM4C,SOX2
KDM4C,PEG3
KDM4C,INHBB
KDM4C,NFIB
KDM4C,1700019D03RIK
KDM4C,KIRREL2
KDM4C,H2-M5
KDM4C,IGF2
KDM4C,GATA4
KDM4C,FOXA2
KDM4C,HAP1
KDM4C,CERS4
KDM4C,TCEA3
KDM4C,ETV1
KDM4C,AGPAT4
KDM4C,FOXQ1
KDM4C,FABP3
KDM4C,FN1
KDM4C,CEMIP
KDM4C,LAMB2
KDM4C,EPS8L2
KDM4C,SOX7
KDM4C,PLXDC1
KDM4C,PARVB
KDM4C,KHDC3
KDM4C,ELF3
KDM4C,L1TD1
KDM6A,DDOST
KDM6A,MED23
KDM6A,NSL1
KDM6A,ARHGAP1
KDM6A,RBBP5
KDM6A,PTPN21
KDM6A,WDR11
KDM6A,TOR1AIP2
KDM6A,TBP
KDM6A,ATP6V0A1
KDM6A,XRCC5
KDM6A,MAX
KDM6A,TMEM30A
KDM6A,ZC3H11A
KDM6A,WDR46
KDM6A,NELFA
KDM6A,LMAN2
KDM6A,THAP11
KDM6A,FDPS
KDM6A,HSPA5
KDM6A,NOL6
KDM6A,TCF3
KDM6A,HIRIP3
KDM6A,SEC24A
KDM6A,KMT2B
KDM6A,YY1
KDM6A,MYLPF
KDM6A,PRKCSH
KDM6A,SERBP1
KDM6A,HSPA4
KDM6A,SELENOK
KDM6A,STT3A
KDM6A,TCOF1
KDM6A,COPA
KDM6A,CXXC1
KDM6A,CBX5
KDM6A,CALU
KDM6A,PDIA5
KDM6A,1700019D03RIK
KDM6A,DERL1
KDM6A,STMN1
KDM6A,LMNB2
KDM6A,SSR3
KDM6A,RBPJ
KDM6A,HDAC2
KDM6A,ZYG11A
KDM6A,RPLP1
KDM6A,CDK8
KDM6A,UPP1
KDM6A,CPOX
KDM6A,FNDC3A
KDM6A,ZFP819
KDM6A,ITPK1
KDM6A,TFE3
KLF4,KLF3
KLF4,HSP90AA1
KLF4,PSAP
KLF4,MBD2
KLF4,BRD9
KLF4,STMN1
KLF4,SH3GLB1
KLF4,GNG5
KLF4,VKORC1
KLF4,RUVBL2
KLF4,CLTC
KLF4,LMNB1
KLF4,CDC42SE2
KLF4,LAMP1
KLF4,LAMC1
KLF4,PDXDC1
KLF4,LAMB2
KLF4,RAB11A
KLF4,RYBP
KLF4,HDLBP
KLF4,CTR9
KLF4,TBRG1
KLF4,CTNNBIP1
KLF4,USP28
KLF4,TEX264
KLF4,ILK
KLF4,BSG
KLF4,POLE4
KLF4,CHST12
KLF4,RER1
KLF4,DAP
KLF4,PDK1
KLF4,VAMP3
KLF4,TMEM150A
KLF4,POFUT2
KLF4,CALR
KLF4,MAPKAPK2
KLF4,1700019D03RIK
KLF4,GABARAP
KLF4,SLC35E1
KLF4,TCOF1
KLF4,IRAK3
KLF4,MAX
KLF4,PTPN14
KLF4,CBFA2T2
KLF4,FLNB
KLF4,TMEM30A
KLF4,MRPS5
KLF4,TGOLN1
KLF4,CALM1
KLF4,CBX5
KLF4,GXYLT1
KLF4,MED23
KLF4,TDGF1
KLF4,ARPC5
KLF4,PACS1
KLF4,FERMT2
KLF4,SDCBP
KLF4,SMAD2
KLF4,MED26
KLF4,CST3
KLF4,GNAI3
KLF4,KLF10
KLF4,ARHGAP10
KLF4,NFYB
KLF4,MYH9
KLF4,PRDX1
KLF4,ARHGAP1
KLF4,POLR3D
KLF4,DNAJC21
KLF4,ETV1
KLF4,AMPD2
KLF4,CARHSP1
KLF4,ZCCHC24
KLF4,EXOSC5
KLF4,ARL8A
KLF4,APAF1
KLF4,CTCF
KLF4,TLE4
KLF4,RNF24
KLF4,2200002D01RIK
KLF4,THAP11
KLF4,SLC25A39
KLF4,RAB3IL1
KLF4,GLIPR2
KLF4,TBP
KLF4,SEC11A
KLF4,YY1
KLF4,MSL2
KLF4,SERF2
KLF4,E4F1
KLF4,NSL1
KLF4,TCF3
KLF4,SCYL1
KLF4,RAF1
KLF4,ADNP
KLF4,GALK1
KLF4,CALU
KLF4,BARD1
KLF4,IER2
KLF4,ACO1
KLF4,SOCS2
KLF4,GABBR1
KLF4,ZFP819
KLF4,CERS2
KLF4,ERP29
KLF4,ARF4
KLF4,TMOD3
KLF4,ASPH
KLF4,CERS4
KLF4,MDN1
KLF4,PRDX4
KLF4,PATJ
KLF4,FKBP5
KLF4,POLK
KLF4,L1TD1
KLF4,TRIM28
KLF4,DDOST
KLF4,CDK9
KLF4,FDPS
KLF4,SELENOF
KLF4,SEC24A
KLF4,RNF2
KLF4,GPAT4
KLF4,HELB
KLF4,PARP1
KLF4,FRMD4A
KLF4,MPHOSPH8
KLF4,RAD23B
KLF4,PPIA
KLF4,ME1
KLF4,IRF2BPL
KLF4,XPNPEP1
KLF4,NFIB
KLF4,SMARCC1
KLF4,MYLPF
KLF4,ZFHX3
KLF4,EML3
KLF4,ARHGEF28
KLF4,SAP30
KLF4,ELL
KLF4,PHF5A
KLF4,TFCP2L1
KLF4,FZD10
KLF4,CUL7
KLF4,TPM4
KLF4,ITGA6
KLF4,GSE1
KLF4,UCHL1
KLF4,ZFP217
KLF4,SNX1
KLF4,CXXC1
KLF4,STIP1
KLF4,RBPJ
KLF4,CTSD
KLF4,SELENOK
KLF4,QDPR
KLF4,AGPAT4
KLF4,OGT
KLF4,RPA1
KLF4,SIRT6
KLF4,SMARCA4
KLF4,MBD3
KLF4,PTMA
KLF4,CDC73
KLF4,SOD1
KLF4,TMED3
KLF4,RBBP5
KLF4,LAPTM4A
KLF4,TNK1
KLF4,PFKP
KLF4,KDM4C
KLF4,TOR1AIP2
KLF4,RARA
KLF4,SH3PXD2B
KLF4,TAF3
KLF4,RIT1
KLF4,SSR1
KLF4,ALG5
KLF4,UPP1
KLF4,HMGA1
KLF4,PHC2
KLF4,PTP4A1
KLF4,WDR82
KLF4,PTTG1IP
KLF4,SLC25A4
KLF4,HSPA4
KLF4,ADIPOR2
KLF4,KDM5B
KLF4,ZFP984
KLF4,ABHD5
KLF4,NELFA
KLF4,IQSEC1
KLF4,SIN3A
KLF4,HEXIM1
KLF4,SELENOS
KLF4,NUP43
KLF4,STAG1
KLF4,TMEM9B
KLF4,PLOD2
KLF4,KLF4
KLF4,GCNT1
KLF4,XBP1
KLF4,TMEM165
KLF4,FOXP1
KLF4,SERPINH1
KLF4,MCFD2
KLF4,METTL3
KLF4,RAD21
KLF4,SINHCAF
KLF4,GNPTAB
KLF4,MTA2
KLF4,NISCH
KLF4,KLHDC3
KLF4,TMEM51
KLF4,GFPT1
KLF4,ABCG2
KLF4,RAP1GDS1
KLF4,MARC2
KLF4,P4HA1
KLF4,CNNM2
KLF4,PAFAH1B3
KLF4,COPB2
KLF4,HELLS
KLF4,PURB
KLF4,ITPK1
KLF4,XRCC5
KLF4,STT3B
KLF4,SCUBE2
KLF4,TCEA3
KLF4,MSC
KLF4,NANOG
KLF4,STT3A
KLF4,LOXL2
KLF4,TMEM59
KLF4,SLC25A22
KLF4,SERPINE2
KLF4,EGLN1
KLF4,LRRC58
KLF4,LSR
KLF4,ANXA4
KLF4,ALDH2
KLF4,KDM6A
KLF4,TNK2
KLF4,MED1
KLF4,KMT2B
KLF4,FRS2
KLF4,PDIA5
KLF4,MSI2
KLF4,TCAF1
KLF4,SETD1A
KLF4,HDAC2
KLF4,ABCC4
KLF4,N4BP3
KLF4,NRG2
KLF4,RPN2
KLF4,MAN1A2
KLF4,FABP3
KLF4,ATXN10
KLF4,B2M
KLF4,SLC7A6
KLF4,RCC2
KLF4,ETV4
KLF4,SUPT6
KLF4,MSL1
KLF4,F3
KLF4,FNDC3A
KLF4,PLOD1
KLF4,BAG2
KLF4,MICAL2
KLF4,SUZ12
KLF4,LMAN2
KLF4,CYTH3
KLF4,FOXQ1
KLF4,SELENOW
KLF4,RXRA
KLF4,ADGRE5
KLF4,ADAM23
KLF4,1190005I06RIK
KLF4,POU5F1
KLF4,MKRN1
KLF4,CBX1
KLF4,GLO1
KLF4,TRPS1
KLF4,TCN2
KLF4,NRF1
KLF4,ILDR1
KLF4,RPP25
KLF4,WWP2
KLF4,LRP2
KLF4,RHOU
KLF4,ADGRA2
KLF4,FKBP11
KLF4,IFITM1
KLF4,CENPV
KLF4,PTH1R
KLF4,KCNQ5
KLF4,ITGB7
KLF4,TYRO3
KLF4,PARVB
KLF4,SLC25A5
KLF4,LMNB2
KLF4,SEPT1
KLF4,PTK6
KMT2B,CLTC
KMT2B,RNF2
KMT2B,OGT
KMT2B,ZFHX3
KMT2B,LAMC1
KMT2B,FRS2
KMT2B,TBRG1
KMT2B,RAB11A
KMT2B,KDM1A
KMT2B,SH3GLB1
KMT2B,CDYL2
KMT2B,PRKCSH
KMT2B,PTPN21
KMT2B,CENPV
KMT2B,DAP
KMT2B,GORASP2
KMT2B,RPN2
KMT2B,H13
KMT2B,CDC73
KMT2B,SLC35E1
KMT2B,MARC2
KMT2B,SETD1A
KMT2B,MAPKAPK2
KMT2B,LAMP1
KMT2B,SS18
KMT2B,UBE2H
KMT2B,TMEM165
KMT2B,TAF3
KMT2B,CPOX
KMT2B,CHN2
KMT2B,PDIA5
KMT2B,RAP1GDS1
KMT2B,HDAC2
KMT2B,ADIPOR2
KMT2B,KIF1C
KMT2B,DROSHA
KMT2B,HDLBP
KMT2B,LRRC58
KMT2B,TNK2
KMT2B,FOXP1
KMT2B,MAN1A2
KMT2B,PURB
KMT2B,TM9SF3
KMT2B,RAF1
KMT2B,FERMT2
KMT2B,MBD2
KMT2B,SDCBP
KMT2B,POFUT2
KMT2B,CXXC1
KMT2B,SELENOF
KMT2B,KDELR2
KMT2B,TBP
KMT2B,KMT2D
KMT2B,YY1
KMT2B,ETNK1
KMT2B,FKBP5
KMT2B,VAMP3
KMT2B,BRD9
KMT2B,RRN3
KMT2B,PHC2
KMT2B,ADAM23
KMT2B,SETDB1
KMT2B,TMEM30A
KMT2B,DERL1
KMT2B,RHOU
KMT2B,CTR9
KMT2B,FNDC3A
KMT2B,SMAD2
KMT2B,NELFA
KMT2B,CDK8
KMT2B,ME1
KMT2B,PLEKHH2
KMT2B,POLE4
KMT2B,MED23
KMT2B,ZFP217
KMT2B,PPP1R9A
KMT2B,BAG2
KMT2B,WWP2
KMT2B,CERS2
KMT2B,BRD4
KMT2B,NCOR2
KMT2B,DOCK5
KMT2B,STEAP2
KMT2B,TMEM9B
KMT2B,SMARCA4
KMT2B,OSTC
KMT2B,ALG5
KMT2B,CTCF
KMT2B,TMOD3
KMT2B,POLK
KMT2B,GNPTAB
KMT2B,SMC3
KMT2B,WDR11
KMT2B,BC017158
KMT2B,GNAI3
KMT2B,EGLN1
KMT2B,GXYLT1
KMT2B,HSPA4
KMT2B,STIP1
KMT2B,RER1
KMT2B,RNF24
KMT2B,TOR1AIP2
KMT2B,GNS
KMT2B,GNG5
KMT2B,MRPS5
KMT2B,XBP1
KMT2B,PDK1
KMT2B,SLC25A4
KMT2B,ZCCHC24
KMT2B,ADGRA2
KMT2B,PDXDC1
KMT2B,CTNNBIP1
KMT2B,RAD23B
KMT2B,NSL1
KMT2B,DDOST
KMT2B,CHMP2B
KMT2B,SLC7A6
KMT2B,SCYL1
KMT2B,NRF1
KMT2B,SMARCC1
KMT2B,RPA1
KMT2B,ETV4
KMT2B,NAP1L1
KMT2B,ARL8A
KMT2B,PARP1
KMT2B,GFPT1
KMT2B,FNDC3B
KMT2B,SEC24A
KMT2B,PACS1
KMT2B,ITPK1
KMT2B,SSR1
KMT2B,KLF3
KMT2B,STAG1
KMT2B,PTPN14
KMT2B,TYRO3
KMT2B,MCFD2
KMT2B,CDC42SE2
KMT2B,EFHD2
KMT2B,SH3PXD2B
KMT2B,CALM1
KMT2B,RYBP
KMT2B,ASPH
KMT2B,NRG2
KMT2B,CNNM2
KMT2B,PATJ
KMT2B,TCF15
KMT2B,GLDC
KMT2B,MED26
KMT2B,ARHGAP10
KMT2B,BAZ1A
KMT2B,ARF4
KMT2B,GLIPR2
KMT2B,SUZ12
KMT2B,IQSEC1
KMT2B,MSI2
KMT2B,ITGA6
KMT2B,ILK
KMT2B,SIRT6
KMT2B,KLHDC3
KMT2B,METTL3
KMT2B,XPNPEP1
KMT2B,SCUBE2
KMT2B,AKR1B3
KMT2B,P4HA1
KMT2B,TLE4
KMT2B,NUP43
KMT2B,GLO1
KMT2B,SAP30
KMT2B,CBX1
KMT2B,LRP2
KMT2B,MDN1
KMT2B,KAT2A
KMT2B,HELLS
KMT2B,GPAT4
KMT2B,NFYB
KMT2B,MOB3B
KMT2B,IRAK3
KMT2B,PLOD2
KMT2B,MPHOSPH8
KMT2B,DNAJC21
KMT2B,ADNP
KMT2B,HEATR1
KMT2B,ARF5
KMT2B,USP28
KMT2B,COPB2
KMT2B,COPA
KMT2B,FRMD4A
KMT2B,TCF3
KMT2B,ZFP428
KMT2B,EHMT2
KMT2B,RBBP5
KMT2B,RAD21
KMT2B,GTF3C1
KMT2B,CBFA2T2
KMT2B,ARHGAP1
KMT2B,IMPAD1
KMT2B,ABHD5
KMT2B,RRP12
KMT2B,MVB12B
KMT2B,PHF5A
KMT2B,RXRA
KMT2B,SNX9
KMT2B,TMBIM6
KMT2B,MSL2
KMT2B,SEC11A
KMT2B,POLR3D
KMT2B,UBQLN2
KMT2B,TGFBR3
KMT2B,AP1M2
KMT2B,FST
KMT2B,LMNB1
KMT2B,ACO1
KMT2B,GGA2
KMT2B,MKRN1
KMT2B,SELENOS
KMT2B,THAP11
KMT2B,APAF1
KMT2B,COPG1
KMT2B,ZYG11A
KMT2B,P3H4
KMT2B,RARA
KMT2B,STT3B
KMT2B,COTL1
KMT2B,KMT2B
KMT2B,IGFBP2
KMT2B,LGMN
KMT2B,NISCH
KMT2B,CALU
KMT2B,KDM4C
KMT2B,NFIB
KMT2B,MSH2
KMT2B,EML3
KMT2B,KLF4
KMT2B,MBD3
KMT2B,ATP6V0A1
KMT2B,RBPJ
KMT2B,ARPC5
KMT2B,HTRA1
KMT2B,STT3A
KMT2B,CYTH3
KMT2B,LAPTM4A
KMT2B,SERPINE2
KMT2B,STAG2
KMT2B,MSL1
KMT2B,TPBGL
KMT2B,NOC3L
KMT2B,CNOT3
KMT2B,CDK9
KMT2B,MAX
KMT2B,FGF3
KMT2B,F3
KMT2B,SOD1
KMT2B,DTX3L
KMT2B,ADGRE5
KMT2B,PLXDC1
KMT2B,ERP29
KMT2B,HELB
KMT2B,MMGT1
KMT2B,PRDX1
KMT2B,TRPS1
KMT2B,ABCC4
KMT2B,FZD10
KMT2B,TPM4
KMT2B,E4F1
KMT2B,FUT9
KMT2B,KHDC3
KMT2B,ARID1A
KMT2B,CASKIN2
KMT2B,GSE1
KMT2B,TGOLN1
KMT2B,GCNT1
KMT2B,QDPR
KMT2B,SELENON
KMT2B,KCNQ5
KMT2B,DAB2
KMT2B,PSAP
KMT2B,LMNB2
KMT2B,HAP1
KMT2B,KDM5B
KMT2B,PAFAH1B3
KMT2B,XRCC5
KMT2B,SLC25A22
KMT2B,HIP1
KMT2B,SNX1
KMT2B,TMEM128
KMT2B,SERF2
KMT2B,ANP32A
KMT2B,NFATC1
KMT2B,PTTG1IP
KMT2B,SELENOW
KMT2B,SINHCAF
KMT2B,MYDGF
KMT2B,MTA2
