Gene1,Gene2
IRF8,NUF2
IRF8,HACD4
IRF8,GIMAP5
IRF8,ALDH18A1
IRF8,TUBB4B
IRF8,CCNE2
IRF8,CENPK
IRF8,PIK3IP1
IRF8,SMC2
IRF8,KIF20B
IRF8,CKAP2L
IRF8,D1ERTD622E
IRF8,NUP155
IRF8,KNSTRN
IRF8,METTL8
IRF8,EIF2S1
IRF8,STT3B
IRF8,CDCA3
IRF8,LGALS9
IRF8,BIRC5
IRF8,NUP107
IRF8,HDGF
IRF8,PIGQ
IRF8,ESR1
IRF8,STAT6
IRF8,ORC5
JUNB,CDT1
JUNB,LSP1
JUNB,PLPP1
JUNB,MNDAL
JUNB,LY6A
JUNB,ADGRG1
JUNB,POU2AF1
JUNB,ARHGDIB
JUNB,SERPINA3G
JUNB,PRSS50
JUNB,RCC1
JUNB,ANXA5
JUNB,CTLA2A
JUNB,LGALS9
JUNB,ELMO1
JUNB,HSP90AA1
JUNB,EIF5A
JUNB,IFITM3
JUNB,IKZF1
JUNB,D1ERTD622E
JUNB,HACD4
JUNB,CS
JUNB,SLC39A8
JUNB,RANBP1
JUNB,LYZ2
JUNB,JUNB
JUNB,ATP5G1
JUNB,MDH2
JUNB,NUF2
JUNB,ME2
JUNB,GSTM1
JUNB,INCENP
JUNB,CBX5
JUNB,TOMM40
JUNB,NECAP2
JUNB,SPIRE1
JUNB,MGST3
JUNB,TNFAIP8
JUNB,ARHGAP19
JUNB,DHFR
JUNB,ESR1
JUNB,GTF2F1
JUNB,HSPA8
JUNB,CD63
JUNB,LIMD2
JUNB,ALDH18A1
JUNB,SLC29A1
JUNB,TXNL1
JUNB,NUP155
JUNB,SLC25A38
JUNB,NUP93
JUNB,DDIAS
JUNB,HDGF
JUNB,NOLC1
JUNB,EIF2S1
JUNB,GIMAP5
JUNB,BIN2
JUNB,RRM1
JUNB,PPM1L
JUNB,CDCA3
JUNB,TACC3
JUNB,VKORC1L1
JUNB,CDC45
JUNB,PSMD9
JUNB,RRM2
JUNB,ECT2
JUNB,PBK
JUNB,CCNA2
JUNB,GFI1
JUNB,PIGQ
JUNB,ESCO2
JUNB,RPS27L
JUNB,CKAP2L
JUNB,IRF8
JUNB,CYTH3
JUNB,GFI1B
JUNB,TMEM173
JUNB,BIRC5
JUNB,SOD1
JUNB,PSME3
JUNB,ADK
JUNB,LARS2
JUNB,H2AFX
JUNB,STAT6
JUNB,HSPE1
JUNB,XPNPEP1
JUNB,CENPK
JUNB,FAM126A
JUNB,C1QBP
JUNB,ORC5
JUNB,ATP5F1
JUNB,GDF3
POU2AF1,NUP107
POU2AF1,RANBP1
POU2AF1,NUF2
POU2AF1,BIRC5
POU2AF1,HSP90AA1
POU2AF1,CENPK
POU2AF1,MTHFD1
POU2AF1,NPM1
POU2AF1,H2AFX
POU2AF1,DTL
POU2AF1,TOMM40
POU2AF1,HDGF
POU2AF1,NOLC1
POU2AF1,RRM1
POU2AF1,CDT1
POU2AF1,TUBA1B
POU2AF1,EIF5A
POU2AF1,CAD
POU2AF1,CBX5
POU2AF1,POLA2
POU2AF1,CCNA2
POU2AF1,PRC1
POU2AF1,PNO1
POU2AF1,GTF2F1
POU2AF1,VKORC1L1
POU2AF1,SLC25A3
POU2AF1,TOMM22
POU2AF1,NUP93
POU2AF1,NUP155
POU2AF1,SLBP
POU2AF1,MGST3
POU2AF1,HSPE1
POU2AF1,DDIAS
POU2AF1,GMNN
POU2AF1,RFESD
POU2AF1,SMC4
POU2AF1,ATP5G1
POU2AF1,ANXA5
POU2AF1,POLD1
POU2AF1,DHFR
POU2AF1,HNRNPAB
POU2AF1,PPAT
POU2AF1,ADK
POU2AF1,EIF2S1
POU2AF1,FPGS
POU2AF1,NUP85
POU2AF1,NCL
POU2AF1,CDC7
POU2AF1,RPS27L
POU2AF1,TXNL1
POU2AF1,CDC6
POU2AF1,LIG1
POU2AF1,NECAP2
POU2AF1,SLC25A38
POU2AF1,ATP5F1
POU2AF1,DDX39
POU2AF1,IRF8
POU2AF1,TUBB4B
POU2AF1,HSPA8
POU2AF1,ECT2
POU2AF1,COX6B1
POU2AF1,SLC25A5
POU2AF1,STT3B
POU2AF1,ORC5
POU2AF1,ARHGAP19
POU2AF1,HMMR
POU2AF1,DDX21
POU2AF1,CKS1B
POU2AF1,ORC2
POU2AF1,EIF3G
POU2AF1,ASF1B
POU2AF1,TACC3
POU2AF1,LARS2
POU2AF1,PSMD9
POU2AF1,METTL8
POU2AF1,POU2AF1
POU2AF1,SPC24
POU2AF1,CIP2A
POU2AF1,ALDH18A1
POU2AF1,SOD1
POU2AF1,GFI1
POU2AF1,DCK
POU2AF1,CCNE2
POU2AF1,ME2
POU2AF1,ATP5B
POU2AF1,PIGQ
POU2AF1,STAT6
POU2AF1,LGALS9
POU2AF1,HAGH
POU2AF1,VAMP5
POU2AF1,C1QBP
RAG2,SLBP
RAG2,CDCA3
RAG2,HDAC2
RAG2,AP3S1
RAG2,PPM1L
RAG2,CKS1B
RAG2,UROS
RAG2,PSMD9
RAG2,ARHGAP19
RAG2,IDH3A
RAG2,DHFR
RAG2,CDC7
RAG2,SMC2
RAG2,PNO1
RAG2,RRM1
RAG2,SLC25A3
RAG2,RFESD
RAG2,PSME3
RAG2,DDX39
RAG2,TUBA1B
RAG2,ADK
RAG2,NUP107
RAG2,TOMM40
RAG2,RCC1
RAG2,ATP5B
RAG2,GMNN
RAG2,NCL
RAG2,METTL8
RAG2,HSP90AA1
RAG2,EIF2S1
RAG2,HMMR
RAG2,HNRNPAB
RAG2,SLC20A1
RAG2,DTL
RAG2,SLC25A38
RAG2,FTH1
RAG2,CDC45
RAG2,C1QBP
RAG2,CIP2A
RAG2,ACSS1
RAG2,NUP155
RAG2,ATP5F1
RAG2,ECT2
RAG2,GIMAP1
RAG2,MGST3
RAG2,D1ERTD622E
RAG2,NECAP2
RAG2,COX6B1
RAG2,XPNPEP1
RAG2,H2AFX
RAG2,EIF5A
RAG2,DCK
RAG2,TXNL1
RAG2,HSPA8
RAG2,PPAT
RAG2,ME2
RAG2,CCNE2
RAG2,DDIAS
RAG2,RPS27L
RAG2,SOD1
RAG2,LARS2
RAG2,PHF10
RAG2,RANBP1
RAG2,HAGH
RAG2,TACC3
RAG2,KIF20B
RAG2,CBX5
RAG2,JUNB
RAG2,HDGF
RAG2,SLC25A5
RAG2,NOLC1
RAG2,CS
RAG2,BIRC5
RAG2,HSPE1
RAG2,ATP5G1
RAG2,ANXA5
RAG2,MDH2
RAG2,PIGQ
RAG2,CENPK
RAG2,RRM2
RAG2,ORC5
RAG2,FAM234B
RAG2,TOMM22
RAG2,PRKAR2B
RAG2,STAT6
RAG2,AURKB
RAG2,EIF3G
RAG2,LIMD2
RAG2,TUBB4B
RAG2,TUBB5
RAG2,FOXO1
RAG2,DDX21
RAG2,CKAP2
RAG2,PRC1
RAG2,GTF2F1
RAG2,TYMS
RAG2,CDT1
RAG2,FECH
RAG2,PIK3IP1
RAG2,RAG2
RAG2,INCENP
RAG2,ORC2
RAG2,LSP1
RAG2,LTB
RAG2,NUP93
RAG2,NUP85
RAG2,STT3B
RAG2,LIG1
RAG2,NUF2
RAG2,CRIP2
RAG2,TNFAIP8
RAG2,ALDH18A1
RAG2,BIN2
RAG2,CDC20
RAG2,ARHGDIB
RAG2,KNSTRN
RAG2,ASF1B
RAG2,ELMO1
RAG2,POLA2
RAG2,NPM1
RAG2,MNDAL
RAG2,FAM126A
RAG2,SMC4
RAG2,CORO1A
RAG2,GSTM1
RAG2,PLCB2
RAG2,PRIM1
RAG2,IKZF1
RAG2,COX7B
RAG2,CKAP2L
RAG2,CYTH3
RAG2,LGALS9
RAG2,VAMP5
RAG2,NHP2
RAG2,CYC1
RAG2,TXNRD2
RAG2,SPC24
RAG2,FPGS
RAG2,PBK
RAG2,POLD1
RAG2,PLPP1
RAG2,GFI1
RAG2,HCFC1
RAG2,VKORC1L1
RAG2,SLC43A1
RAG2,CCNA2
RAG2,SLC29A1
RAG2,CD27
RAG2,ESR1
RAG2,ARHGEF6
RAG2,SLC39A8
RAG2,CARHSP1
RAG2,MTHFD1
RAG2,MYH10
RAG2,TBC1D10C
RAG2,BCL11B
RAG2,CAD
RAG2,POU2AF1
RAG2,CDC6
RAG2,ADGRG1
RAG2,TSPAN33
RAG2,GIMAP5
RAG2,SERPINA3G
RAG2,IRF8
RAG2,TMEM173
RAG2,HBA-A2
RAG2,PCLAF
RAG2,NFIA
RAG2,GFI1B
RAG2,MFSD2B
RAG2,ESCO2
RAG2,CD63
RAG2,CLDN13
RAG2,ADD2
RAG2,HLF
RAG2,SPTA1
RAG2,SH3TC2
RAG2,IFITM3
RAG2,PRSS50
RAG2,ESAM
RAG2,SLC40A1
RAG2,MYLK3
RAG2,LYZ2
STAT6,IKZF1
STAT6,SERPINA3G
STAT6,HAGH
STAT6,EIF5A
STAT6,GTF2F1
STAT6,SLC20A1
STAT6,TNFAIP8
STAT6,JUNB
STAT6,MNDAL
STAT6,ARHGDIB
STAT6,TMEM173
STAT6,RFESD
STAT6,CDCA3
STAT6,EIF2S1
STAT6,CYTH3
STAT6,NUF2
STAT6,ATP5F1
STAT6,CTLA2A
STAT6,COX6B1
STAT6,NCL
STAT6,DDX39
STAT6,CCNE2
STAT6,TUBB5
STAT6,SLC39A8
STAT6,NPM1
STAT6,ATP5G1
STAT6,GFI1
STAT6,TUBB4B
STAT6,ORC5
STAT6,PNO1
STAT6,POU2AF1
STAT6,PSMD9
STAT6,NOLC1
STAT6,SOD1
STAT6,ANXA5
STAT6,STT3B
STAT6,ALDH18A1
STAT6,C1QBP
STAT6,D1ERTD622E
STAT6,CDT1
STAT6,RANBP1
STAT6,UROS
STAT6,FTH1
STAT6,RRM1
STAT6,CENPK
STAT6,PRC1
STAT6,RPS27L
STAT6,HSPA8
STAT6,HNRNPAB
STAT6,TOMM22
STAT6,GIMAP5
STAT6,H2AFX
STAT6,ADK
STAT6,NECAP2
STAT6,HSPE1
STAT6,MTHFD1
STAT6,LY6A
STAT6,PRKAR2B
STAT6,PPM1L
STAT6,LARS2
STAT6,XPNPEP1
STAT6,NUP107
STAT6,IRF8
STAT6,LIG1
STAT6,VKORC1L1
STAT6,DDX21
STAT6,GNG11
STAT6,PSME3
STAT6,PPAT
STAT6,CDC45
STAT6,MDH2
STAT6,CAD
STAT6,AP3S1
STAT6,SLBP
STAT6,INCENP
STAT6,ECT2
STAT6,TXNL1
STAT6,DDIAS
STAT6,ASF1B
STAT6,CKS1B
STAT6,PIGQ
STAT6,HACD4
STAT6,CBX5
STAT6,GSTM1
STAT6,EIF3G
STAT6,NUP155
STAT6,HDGF
STAT6,ARHGAP19
STAT6,SLC25A38
STAT6,KNSTRN
STAT6,CCNA2
STAT6,NUP93
STAT6,HDAC2
STAT6,CDC6
STAT6,ORC2
STAT6,BIRC5
STAT6,SMC4
STAT6,DTL
STAT6,TYMS
STAT6,HSP90AA1
STAT6,METTL8
STAT6,DHFR
STAT6,ME2
STAT6,KIF20B
STAT6,LGALS9
STAT6,POLD1
STAT6,PBK
STAT6,HMMR
STAT6,PLPP1
STAT6,NUP85
STAT6,SLC29A1
STAT6,STAT6
STAT6,TUBA1B
STAT6,ESR1
STAT6,TACC3
STAT6,PRIM1
