Gene1,Gene2
KDM4C,RNF138
KDM4C,PNP
KDM4C,PAFAH1B3
KDM4C,SEC23A
KDM4C,GFPT1
KDM4C,ZFHX3
KDM4C,TBP
KDM4C,MOB3B
KDM4C,MPHOSPH8
KDM4C,FUT8
KDM4C,SELENOM
KDM4C,DRAM1
KDM4C,KLF5
KDM4C,CDC5L
KDM4C,CHMP4B
KDM4C,TBRG1
KDM4C,MYLPF
KDM4C,ERP29
KDM4C,ELL
KDM4C,FAM129B
KDM4C,MORC3
KDM4C,ARFGAP1
KDM4C,CREB3L2
KDM4C,REEP5
KDM4C,LDLRAP1
KDM4C,ADAM19
KDM4C,NCAPH2
KDM4C,TET2
KDM4C,MSH6
KDM4C,TEX264
KDM4C,CNOT3
KDM4C,CBX3
KDM4C,ETV4
KDM4C,USP28
KDM4C,TLE4
KDM4C,AKT1
KDM4C,GDPD5
KDM4C,MSL2
KDM4C,SUMO2
KDM4C,GABARAP
KDM4C,LAMC1
KDM4C,B2M
KDM4C,TIMP2
KDM4C,KMT2B
KDM4C,SLC25A4
KDM4C,POLE4
KDM4C,SH3PXD2B
KDM4C,PTOV1
KDM4C,KDM5B
KDM4C,RAD21
KDM4C,ATP6V0A1
KDM4C,PXDN
KDM4C,COTL1
KDM4C,HDAC3
KDM4C,REST
KDM4C,HSP90AB1
KDM4C,HSP90AA1
KDM4C,NAA10
KDM4C,AFF3
KDM4C,HSPA4
KDM4C,CREB3
KDM4C,RXRA
KDM4C,P3H2
KDM4C,ITPK1
KDM4C,SMARCA2
KDM4C,BRD2
KDM4C,UBQLN2
KDM4C,ARID1A
KDM4C,TMEM144
KDM4C,ZFP217
KDM4C,RYBP
KDM4C,ALDH2
KDM4C,TGIF2
KDM4C,RASGRP2
KDM4C,OBSL1
KDM4C,MAFK
KDM4C,PTPN14
KDM4C,BEND5
KDM4C,EPAS1
KDM4C,ADAM23
KDM4C,PCGF2
KDM4C,TXNDC12
KDM4C,RBMXL2
KDM4C,ATF7IP
KDM4C,JUN
KDM4C,RPP25
KDM4C,GLI1
KDM4C,CTDSPL
KDM4C,SPNS2
KDM4C,EPHA1
KDM4C,GPC6
KDM4C,FST
KDM4C,MBNL2
KDM4C,GGTA1
KDM4C,TYRO3
KDM4C,UTP14A
KDM4C,ZFP143
KDM4C,PRDX4
KDM4C,ZFP57
KDM4C,CDH6
KDM4C,UTF1
KDM4C,ESRRB
KDM4C,TET1
KDM4C,B4GALNT4
KDM4C,FLRT3
KDM4C,FGD1
KDM4C,SERPING1
KDM4C,DUSP9
KDM4C,PCBD1
KDM4C,HNF1B
KDM4C,RARG
KLF5,NELFA
KLF5,SLC35F5
KLF5,CHMP4B
KLF5,TBP
KLF5,HSP90AB1
KLF5,NCAPH2
KLF5,POU5F1
KLF5,BRD2
KLF5,KMT2B
KLF5,TEX264
KLF5,UPP1
KLF5,TBRG1
KLF5,GCNT2
KLF5,HSPB1
KLF5,CDK9
KLF5,CBX3
KLF5,MAPKAPK2
KLF5,KMT2C
KLF5,SEC11A
KLF5,HMGA1
KLF5,ZFP143
KLF5,USP16
KLF5,GABARAP
KLF5,TET3
KLF5,RARG
KLF5,CALU
KLF5,PPIB
KLF5,NR5A2
KLF5,KLF5
KLF5,DNAJC10
KLF5,IFITM1
KLF5,KMT2D
KLF5,DPY30
KLF5,SUPT5
KLF5,KDM5B
KLF5,RYBP
KLF5,CREB3
KLF5,TGIF2
KLF5,ZFP57
KLF5,REEP5
KLF5,HSP90AA1
KLF5,SLC25A4
KLF5,INO80
KLF5,MYLPF
KLF5,ZFP384
KLF5,LRRC59
KLF5,STARD10
KLF5,MAFK
KLF5,KDELR2
KLF5,HSPA4
KLF5,TLE4
KLF5,MSL2
KLF5,APPBP2
KLF5,POLE4
KLF5,GLI1
KLF5,TYRO3
KLF5,LDLRAP1
KLF5,TMEM9B
KLF5,ACBD3
KLF5,DRAM1
KLF5,MSH6
KLF5,SERPING1
KLF5,ZFP217
KLF5,ITGA6
KLF5,ERP29
KLF5,PCBD1
KLF5,ETV4
KLF5,SPNS2
KLF5,KCTD10
KLF5,PDIA5
KLF5,MPRIP
KLF5,PAFAH1B3
KLF5,TAF3
KLF5,CDC42SE2
KLF5,SMARCA2
KLF5,NR4A1
KLF5,ZFHX3
KLF5,RNF138
KLF5,CDC5L
KLF5,GGTA1
KLF5,LAMC1
KLF5,FBLIM1
KLF5,PTOV1
KLF5,RASGRP2
KLF5,SSR1
KLF5,BEND5
KLF5,CTDSPL
KLF5,PRDX4
KLF5,B2M
KLF5,AU018091
KLF5,USP28
KLF5,OAT
KLF5,RBMXL2
KLF5,TXNDC12
KLF5,GSTA4
KLF5,CAR2
KLF5,GNG10
KLF5,SLC7A3
KLF5,RBBP7
KLF5,DPPA4
KLF5,RPP25
KLF5,ELL
KLF5,ARFIP1
KLF5,DUSP27
KLF5,SETD1A
KLF5,QSOX1
KLF5,KDM4C
KLF5,PNP
KLF5,BTAF1
KLF5,GPC6
KLF5,TBX3
KLF5,SUMO2
KLF5,ATP6V0A1
KLF5,CDH6
KLF5,B4GALNT4
KMT2B,RNF2
KMT2B,ZFHX3
KMT2B,LAMC1
KMT2B,TBRG1
KMT2B,BTAF1
KMT2B,COPB1
KMT2B,RPN2
KMT2B,TET2
KMT2B,FUT8
KMT2B,SETD1A
KMT2B,ACBD3
KMT2B,MAPKAPK2
KMT2B,SUPT5
KMT2B,TAF3
KMT2B,DNAJC10
KMT2B,MPRIP
KMT2B,PDIA5
KMT2B,USP16
KMT2B,LRRC59
KMT2B,ZFP384
KMT2B,INO80
KMT2B,KDELR2
KMT2B,TBP
KMT2B,KMT2D
KMT2B,TGIF2
KMT2B,ADAM23
KMT2B,TDG
KMT2B,NELFA
KMT2B,POLE4
KMT2B,ZFP217
KMT2B,AFF3
KMT2B,TMEM9B
KMT2B,EXT2
KMT2B,CAR2
KMT2B,SPNS2
KMT2B,HSPA4
KMT2B,TAF2
KMT2B,SLC25A4
KMT2B,KMT2C
KMT2B,ARFIP1
KMT2B,LEO1
KMT2B,DPY30
KMT2B,SLC7A6
KMT2B,RRBP1
KMT2B,APPBP2
KMT2B,ETV4
KMT2B,ZFP322A
KMT2B,PPIB
KMT2B,GFPT1
KMT2B,FNDC3B
KMT2B,STARD10
KMT2B,RNF138
KMT2B,ITPK1
KMT2B,SSR1
KMT2B,PTPN14
KMT2B,PTOV1
KMT2B,TYRO3
KMT2B,CDC5L
KMT2B,CDC42SE2
KMT2B,DDX21
KMT2B,SH3PXD2B
KMT2B,CHMP4B
KMT2B,RYBP
KMT2B,LDLRAP1
KMT2B,KLF5
KMT2B,DMAP1
KMT2B,PARD6B
KMT2B,ITGA6
KMT2B,P3H2
KMT2B,OAT
KMT2B,TET3
KMT2B,TLE4
KMT2B,GLO1
KMT2B,BEND5
KMT2B,MOB3B
KMT2B,MPHOSPH8
KMT2B,USP28
KMT2B,COPA
KMT2B,ACTL6A
KMT2B,RAD21
KMT2B,CTDSPL
KMT2B,RXRA
KMT2B,KCTD10
KMT2B,ARFGAP1
KMT2B,MSL2
KMT2B,SEC11A
KMT2B,UBQLN2
KMT2B,SUMO2
KMT2B,REEP5
KMT2B,FST
KMT2B,REST
KMT2B,QSOX1
KMT2B,TIMP2
KMT2B,MORC3
KMT2B,COTL1
KMT2B,KMT2B
KMT2B,CALU
KMT2B,KDM4C
KMT2B,MBD3
KMT2B,ATP6V0A1
KMT2B,FAM129B
KMT2B,CREB3
KMT2B,B4GALNT4
KMT2B,CNOT3
KMT2B,CDK9
KMT2B,ERP29
KMT2B,HELB
KMT2B,CBX3
KMT2B,ARID1A
KMT2B,CREB3L2
KMT2B,SEC23A
KMT2B,MAFK
KMT2B,PNP
KMT2B,KDM5B
KMT2B,PAFAH1B3
KMT2B,RBMXL2
KMT2B,MSH6
KMT2B,SLC35F5
KMT2B,GNG10
KMT2B,HMGA1B
KMT2B,HMGA1
KMT2B,TEX264
KMT2B,JUN
KMT2B,TXNDC12
KMT2B,PXDN
KMT2B,EPAS1
KMT2B,ZFP57
KMT2B,RPP25
KMT2B,ATF7IP
KMT2B,ALG13
KMT2B,GPC6
KMT2B,ZFP143
KMT2B,PRDX4
KMT2B,FGD1
KMT2B,CDH6
KMT2B,DRAM1
KMT2B,EPHA1
KMT2B,MYLPF
KMT2B,UTF1
KMT2B,RASGRP2
KMT2B,SMARCA2
KMT2B,OBSL1
KMT2B,TET1
KMT2B,HEXIM1
KMT2B,RARG
KMT2B,ALDH2
KMT2B,ELL
KMT2B,NCAPH2
KMT2B,AKT1
KMT2B,FLRT3
KMT2B,HSP90AA1
KMT2B,ADAM19
KMT2B,B2M
KMT2B,HDAC3
KMT2B,ESRRB
KMT2B,PCGF2
KMT2B,HSP90AB1
KMT2B,TBX3
KMT2B,FBLIM1
KMT2B,KLF2
KMT2B,HIRIP3
KMT2B,RBBP7
KMT2B,UTP14A
KMT2B,GGTA1
KMT2B,HSPB1
KMT2B,NAA10
KMT2B,SELENOM
KMT2B,GDPD5
KMT2B,BRD2
KMT2B,GABARAP
KMT2B,NR4A1
KMT2B,PCBD1
KMT2B,MBNL2
KMT2B,TMEM144
KMT2B,GCNT2
KMT2B,SERPING1
KMT2B,HNF1B
KMT2B,GSTA4
KMT2B,UPP1
KMT2B,NR5A2
KMT2B,DPPA4
KMT2B,ZIC3
KMT2B,GLI1
KMT2B,IFI30
KMT2C,MSH6
KMT2C,CALU
KMT2C,UPP1
KMT2C,GCNT2
KMT2C,TBRG1
KMT2C,POU5F1
KMT2C,SLC7A3
KMT2C,NR5A2
KMT2C,AU018091
KMT2C,KMT2C
KMT2C,HMGA1
KMT2C,GSTA4
KMT2C,HMGA1B
KMT2C,HSPB1
KMT2C,SLC25A4
KMT2C,IFITM1
KMT2C,POLE4
KMT2C,MBD3
KMT2C,SERPING1
KMT2C,TGIF2
KMT2C,MYLPF
KMT2C,PNP
KMT2C,CBX3
KMT2C,LAMC1
KMT2C,FBLIM1
KMT2C,REST
KMT2C,BRD2
KMT2C,HSP90AB1
KMT2C,RASGRP2
KMT2C,CREB3
KMT2C,ZFP143
KMT2C,DUSP9
KMT2C,B2M
KMT2C,TEX264
KMT2C,PTPN14
KMT2C,HELB
KMT2C,ZFP57
KMT2C,NR4A1
KMT2C,RNF2
KMT2C,REEP5
KMT2C,MAPKAPK2
KMT2C,HSP90AA1
KMT2C,RBBP7
KMT2C,CDC42SE2
KMT2C,TET3
KMT2C,ZFHX3
KMT2C,NCAPH2
KMT2C,ELL
KMT2C,PAFAH1B3
KMT2C,PPIB
KMT2C,DPY30
KMT2C,QSOX1
KMT2C,GDPD5
KMT2C,UBQLN2
KMT2C,MPHOSPH8
KMT2C,ADAM19
KMT2C,GFPT1
KMT2C,DNAJC10
KMT2C,TAF3
KMT2C,KLF2
KMT2C,LRRC59
KMT2C,MSL2
KMT2C,KDM5B
KMT2C,SH3PXD2B
KMT2C,ACBD3
KMT2C,INO80
KMT2C,BTAF1
KMT2C,DRAM1
KMT2C,LEO1
KMT2C,KMT2B
KMT2C,CDC5L
KMT2C,GNG10
KMT2C,OAT
KMT2C,NELFA
KMT2C,SUMO2
KMT2C,TBX3
KMT2C,GGTA1
KMT2C,RNF138
KMT2C,TIMP2
KMT2C,RYBP
KMT2C,COPB1
KMT2C,LDLRAP1
KMT2C,CHMP4B
KMT2C,RARG
KMT2C,ALDH2
KMT2C,SEC11A
KMT2C,ACTL6A
KMT2C,KLF5
KMT2C,DPPA4
KMT2C,MORC3
KMT2C,ETV4
KMT2C,ZFP217
KMT2C,USP16
KMT2C,CDH6
KMT2C,KDM4C
KMT2C,DUSP27
KMT2C,ITGA6
KMT2C,STARD10
KMT2C,CAR2
KMT2C,BEND5
KMT2C,TMEM9B
KMT2C,MAFK
KMT2C,DMAP1
KMT2C,TAF2
KMT2C,KCTD10
KMT2C,KDELR2
KMT2C,ATP6V0A1
KMT2C,FUT8
KMT2C,ERP29
KMT2C,RXRA
KMT2C,TXNDC12
KMT2C,SLC7A6
KMT2C,TET2
KMT2C,DDX21
KMT2C,KMT2D
KMT2C,ARFIP1
KMT2C,ARID1A
KMT2C,TLE4
KMT2C,MOB3B
KMT2C,USP28
KMT2C,SPNS2
KMT2C,HSPA4
KMT2C,SUPT5
KMT2C,FAM129B
KMT2C,APPBP2
KMT2C,RBMXL2
KMT2C,MBNL2
KMT2C,SSR1
KMT2C,ARFGAP1
KMT2C,CDK9
KMT2C,FNDC3B
KMT2C,TMEM144
KMT2C,PCGF2
KMT2C,IFI30
KMT2C,SELENOM
KMT2C,ZFP322A
KMT2C,PARD6B
KMT2C,TDG
KMT2C,PTOV1
KMT2C,SEC23A
KMT2C,PRDX4
KMT2C,ZFP384
KMT2C,CTDSPL
KMT2C,SMARCA2
KMT2C,SETD1A
KMT2C,RRBP1
KMT2C,TBP
KMT2C,GABARAP
KMT2C,RPN2
KMT2C,AFF3
KMT2C,FLRT3
KMT2C,MPRIP
KMT2C,OBSL1
KMT2C,AKT1
KMT2C,HIRIP3
KMT2C,ZIC3
KMT2C,EXT2
KMT2C,PCBD1
KMT2C,ATF7IP
KMT2C,ITPK1
KMT2C,KRT42
KMT2C,ESRRB
KMT2D,SUPT5
KMT2D,NELFA
KMT2D,ZFP143
KMT2D,KMT2D
KMT2D,KMT2C
KMT2D,TAF3
KMT2D,HSP90AB1
KMT2D,RPN2
KMT2D,ARID1A
KMT2D,MORC3
KMT2D,BRD2
KMT2D,PTOV1
KMT2D,KCTD10
KMT2D,ELL
KMT2D,INO80
KMT2D,SLC25A4
KMT2D,NCAPH2
KMT2D,ATP6V0A1
KMT2D,POLE4
KMT2D,COPA
KMT2D,KMT2B
KMT2D,PAFAH1B3
KMT2D,SLC35F5
KMT2D,TXNDC12
KMT2D,CDC42SE2
KMT2D,RAD21
KMT2D,MSH6
KMT2D,USP16
KMT2D,NR4A1
KMT2D,PTPN14
KMT2D,REEP5
KMT2D,KLF2
KMT2D,FNDC3B
KMT2D,COTL1
KMT2D,KDM5B
KMT2D,ACBD3
KMT2D,CNOT3
KMT2D,LRRC59
KMT2D,PPIB
KMT2D,HSP90AA1
KMT2D,KDELR2
KMT2D,TAF2
KMT2D,GCNT2
KMT2D,HSPA4
KMT2D,TGIF2
KMT2D,PNP
KMT2D,MPHOSPH8
KMT2D,SEC23A
KMT2D,CHMP4B
KMT2D,TET3
KMT2D,FUT8
KMT2D,CBX3
KMT2D,ERP29
KMT2D,APPBP2
KMT2D,ZFP384
KMT2D,PDIA5
KMT2D,BTAF1
KMT2D,JUN
KMT2D,FBLIM1
KMT2D,TBRG1
KMT2D,TBP
KMT2D,CALU
KMT2D,HEXIM1
KMT2D,DMAP1
KMT2D,MBD3
KMT2D,HELB
KMT2D,ARFGAP1
KMT2D,CREB3
KMT2D,CDC5L
KMT2D,SLC7A6
KMT2D,SUMO2
KMT2D,RNF138
KMT2D,TDG
KMT2D,GFPT1
KMT2D,LEO1
KMT2D,MSL2
KMT2D,USP28
KMT2D,DNAJC10
KMT2D,MAPKAPK2
KMT2D,HIRIP3
KMT2D,GABARAP
KMT2D,CDK9
KMT2D,B2M
KMT2D,SMARCA2
KMT2D,TBX3
KMT2D,RASGRP2
KMT2D,MAFK
KMT2D,TLE4
KMT2D,LDLRAP1
KMT2D,TET2
KMT2D,SSR1
KMT2D,RNF2
KMT2D,REST
KMT2D,ARFIP1
KMT2D,RRBP1
KMT2D,KDM4C
KMT2D,SERPING1
KMT2D,SEC11A
KMT2D,PARD6B
KMT2D,HMGA1
KMT2D,RBBP7
KMT2D,LAMC1
KMT2D,DDX21
KMT2D,OAT
KMT2D,COPB1
KMT2D,TIMP2
KMT2D,MPRIP
KMT2D,GDPD5
KMT2D,ITGA6
KMT2D,HSPB1
KMT2D,KLF5
KMT2D,AU018091
KMT2D,FAM129B
KMT2D,EXT2
KMT2D,IFITM1
KMT2D,RYBP
KMT2D,ZFP322A
KMT2D,UPP1
KMT2D,MYLPF
KMT2D,SETD1A
KMT2D,ADAM19
KMT2D,ZFHX3
KMT2D,QSOX1
KMT2D,RARG
KMT2D,HMGA1B
KMT2D,GSTA4
KMT2D,CTDSPL
KMT2D,GGTA1
KMT2D,UBQLN2
KMT2D,TEX264
KMT2D,IFI30
KMT2D,ALDH2
KMT2D,EPAS1
KMT2D,FGD1
KMT2D,DPY30
KMT2D,ACTL6A
KMT2D,GLO1
KMT2D,SELENOM
KMT2D,CREB3L2
KMT2D,ATF7IP
KMT2D,SPNS2
KMT2D,HDAC3
KMT2D,PRDX4
KMT2D,MBNL2
KMT2D,SLC7A3
KMT2D,GNG10
KMT2D,FLRT3
KMT2D,TMEM9B
KMT2D,ZFP217
KMT2D,CAR2
KMT2D,DUSP9
KMT2D,TMEM144
KMT2D,ZFP57
KMT2D,NR5A2
KMT2D,PCBD1
KMT2D,CDH6
KMT2D,EPHA1
KMT2D,DRAM1
KMT2D,RBMXL2
KMT2D,MOB3B
KMT2D,TYRO3
KMT2D,UTF1
KMT2D,ETV4
KMT2D,SH3PXD2B
KMT2D,ADAM23
KMT2D,AFF3
KMT2D,RPP25
KMT2D,POU5F1
LEO1,KRT42
MAFK,BRD2
MAFK,ZFP143
MAFK,PTOV1
MAFK,GSTA4
MAFK,LAMC1
MAFK,INO80
MAFK,KMT2D
MAFK,RBBP7
MAFK,GCNT2
MAFK,UPP1
MAFK,ZFP217
MAFK,MBD3
MAFK,GLO1
MAFK,HSPA4
MAFK,TDG
MAFK,HSP90AB1
MAFK,UBQLN2
MAFK,NCAPH2
MAFK,DMAP1
MAFK,POU5F1
MAFK,USP28
MBD3,ITPK1
MBD3,CALU
MBD3,GNG10
MBD3,ZFP143
MBD3,POU5F1
MBD3,TEX264
MBD3,MSL2
MBD3,CNOT3
MBD3,BRD2
MBD3,TET2
MBD3,SLC7A6
MBD3,ZFP217
MBD3,KMT2C
MBD3,MYLPF
MBD3,HMGA1
MBD3,DMAP1
MBD3,FBLIM1
MBD3,INO80
MBD3,PPIB
MBD3,DRAM1
MBD3,KLF5
MBD3,CBX3
MBD3,TBRG1
MBD3,CHMP4B
MBD3,LRRC59
MBD3,PTOV1
MBD3,KMT2D
MBD3,RPP25
MBD3,TET3
MBD3,CDK9
MBD3,KDELR2
MBD3,ERP29
MBD3,RASGRP2
MBD3,CAR2
MBD3,NAA10
MBD3,MBD3
MBD3,SPNS2
MBD3,SEC11A
MBD3,GGTA1
MBD3,RYBP
MBD3,HSPA4
MBD3,PXDN
MBD3,ZFP384
MBD3,RPN2
MBD3,HMGA1B
MBD3,BTAF1
MBD3,RRBP1
MBD3,CTDSPL
MBD3,RXRA
MORC3,ELL
MORC3,HEXIM1
MORC3,SETD1A
MORC3,KMT2D
MPHOSPH8,RYBP
MPHOSPH8,RBMXL2
MPHOSPH8,DPY30
MPHOSPH8,PDIA5
MPHOSPH8,RPP25
MSL2,NELFA
MSL2,ZFP143
MSL2,JUN
MSL2,HIRIP3
MSL2,SUMO2
MSL2,SUPT5
NCAPH2,HSPA4
NCAPH2,INO80
NCAPH2,ZFP384
NCAPH2,MBD3
NCAPH2,PTOV1
NCAPH2,TXNDC12
NCAPH2,MSH6
NCAPH2,SETD1A
NCAPH2,BRD2
NCAPH2,RAD21
NCAPH2,MORC3
NCAPH2,HSP90AA1
NCAPH2,RNF2
NCAPH2,KLF5
NCAPH2,HSP90AB1
NCAPH2,ZFHX3
NCAPH2,CDC42SE2
NCAPH2,TDG
NCAPH2,ZFP217
NCAPH2,ITPK1
NCAPH2,KMT2D
NCAPH2,CBX3
NCAPH2,BTAF1
NCAPH2,CDC5L
NCAPH2,MAPKAPK2
NCAPH2,SLC25A4
NCAPH2,NELFA
NCAPH2,RYBP
NCAPH2,KLF2
NCAPH2,RPN2
NCAPH2,SSR1
NCAPH2,CDK9
NCAPH2,ZFP143
NCAPH2,POLE4
NCAPH2,CNOT3
NCAPH2,REST
NCAPH2,APPBP2
NCAPH2,KMT2B
NCAPH2,COPB1
NCAPH2,CAR2
NCAPH2,LAMC1
NCAPH2,TET2
NCAPH2,SUPT5
NCAPH2,PDIA5
NCAPH2,HMGA1B
NCAPH2,HMGA1
NCAPH2,LRRC59
NCAPH2,SLC7A6
NCAPH2,KMT2C
NCAPH2,B4GALNT4
NCAPH2,TET3
NCAPH2,ERP29
NCAPH2,RRBP1
NCAPH2,RNF138
NCAPH2,PARD6B
NCAPH2,KDELR2
NCAPH2,TEX264
NCAPH2,TYRO3
NCAPH2,USP16
NCAPH2,ACBD3
NCAPH2,PTPN14
NCAPH2,CREB3
NCAPH2,RBMXL2
NCAPH2,STARD10
NCAPH2,SUMO2
NCAPH2,GNG10
NCAPH2,RPP25
NCAPH2,REEP5
NCAPH2,HSPB1
NCAPH2,CHMP4B
NCAPH2,TGIF2
NCAPH2,KDM5B
NCAPH2,MPHOSPH8
NCAPH2,EXT2
NCAPH2,SH3PXD2B
NCAPH2,ARID1A
NCAPH2,LEO1
NCAPH2,RBBP7
NCAPH2,ELL
NCAPH2,ADAM23
NCAPH2,MSL2
NCAPH2,FUT8
NCAPH2,DDX21
NCAPH2,FNDC3B
NCAPH2,RASGRP2
NCAPH2,MYLPF
NCAPH2,TLE4
NCAPH2,TBP
NCAPH2,LDLRAP1
NCAPH2,DMAP1
NCAPH2,FBLIM1
NCAPH2,ALDH2
NCAPH2,FST
NCAPH2,ALG13
NCAPH2,FGD1
NCAPH2,TAF3
NCAPH2,ZFP57
NCAPH2,USP28
NCAPH2,TBRG1
NCAPH2,KCTD10
NCAPH2,ATF7IP
NCAPH2,DPY30
NCAPH2,PNP
NCAPH2,ACTL6A
NCAPH2,TIMP2
NCAPH2,SLC35F5
NCAPH2,ITGA6
NCAPH2,SEC11A
NCAPH2,RXRA
NCAPH2,ARFIP1
NCAPH2,OBSL1
NCAPH2,AFF3
NCAPH2,KDM4C
NCAPH2,HEXIM1
NCAPH2,SPNS2
NCAPH2,NAA10
NCAPH2,GLO1
NCAPH2,CTDSPL
NCAPH2,NCAPH2
NCAPH2,GDPD5
NCAPH2,UPP1
NCAPH2,AKT1
NCAPH2,COPA
NCAPH2,CALU
NCAPH2,OAT
NCAPH2,ETV4
NCAPH2,ATP6V0A1
NCAPH2,FLRT3
NCAPH2,FAM129B
NCAPH2,PAFAH1B3
NCAPH2,DNAJC10
NCAPH2,UTF1
NCAPH2,MOB3B
NCAPH2,TAF2
NCAPH2,UBQLN2
NCAPH2,BEND5
NCAPH2,PRDX4
NCAPH2,ARFGAP1
NCAPH2,TET1
NCAPH2,GFPT1
NCAPH2,COTL1
NCAPH2,NR4A1
NCAPH2,PPIB
NCAPH2,ZFP322A
NCAPH2,ADAM19
NCAPH2,NR5A2
NCAPH2,RARG
NCAPH2,QSOX1
NCAPH2,GGTA1
NCAPH2,IFITM1
NCAPH2,PCGF2
NCAPH2,MAFK
NCAPH2,HDAC3
NCAPH2,TMEM9B
NCAPH2,CREB3L2
NCAPH2,ZIC3
NCAPH2,TBX3
NCAPH2,P3H2
NCAPH2,HELB
NCAPH2,POU5F1
NCAPH2,JUN
NCAPH2,HIRIP3
NCAPH2,SEC23A
NCAPH2,GPC6
NCAPH2,CDH6
NELFA,B2M
NELFA,HSP90AB1
NELFA,HEXIM1
NELFA,HSP90AA1
NELFA,CBX3
NELFA,MAPKAPK2
NELFA,JUN
NELFA,KLF2
NELFA,PNP
NELFA,CALU
NELFA,RRBP1
NELFA,KDM4C
NELFA,KDELR2
NELFA,COTL1
NELFA,MAFK
NELFA,APPBP2
NELFA,POLE4
NELFA,CDC5L
NELFA,HMGA1B
NELFA,HMGA1
NELFA,OAT
NELFA,DDX21
NELFA,BTAF1
NELFA,SLC25A4
NELFA,TAF2
NELFA,ALDH2
NELFA,UBQLN2
NELFA,ERP29
NELFA,PPIB
NELFA,SUPT5
NELFA,MBD3
NELFA,GFPT1
NELFA,ACBD3
NELFA,MORC3
NELFA,DNAJC10
NELFA,HSPA4
NELFA,TLE4
NELFA,DPY30
NELFA,SPARC
NELFA,HSPB1
NELFA,QSOX1
NELFA,ARFGAP1
NELFA,GLO1
NELFA,HDAC3
NELFA,CDC42SE2
NELFA,MSL2
NELFA,RBBP7
NELFA,SSR1
NELFA,KCTD10
NELFA,USP16
NELFA,ZFP143
NELFA,EPAS1
NELFA,SEC11A
NELFA,CREB3L2
NELFA,IFI30
NELFA,PDIA5
NELFA,MPHOSPH8
NELFA,ATP6V0A1
NELFA,KDM5B
NELFA,ZFP322A
NELFA,HIRIP3
NELFA,TIMP2
NELFA,TMEM9B
NELFA,MSH6
NELFA,NR4A1
NELFA,CNOT3
NELFA,FNDC3B
NELFA,COPA
NELFA,MBNL2
NELFA,SEC23A
NELFA,LDLRAP1
NELFA,LRRC59
NELFA,KLF5
NELFA,LAMC1
NELFA,SELENOM
NELFA,TBX3
NELFA,SUMO2
NELFA,TAF3
NELFA,COPB1
NELFA,USP28
NELFA,SLC35F5
NELFA,PRDX4
NELFA,INO80
NELFA,TXNDC12
NELFA,KMT2C
NELFA,TET3
NELFA,FLRT3
NELFA,ARID1A
NELFA,RPN2
NELFA,FUT8
NELFA,SLC7A6
NELFA,UTP14A
NELFA,RAD21
NELFA,NELFA
NELFA,RNF2
NELFA,TDG
NELFA,NCAPH2
NELFA,ELL
NELFA,ADAM19
NELFA,ITGA6
NELFA,FAM129B
NELFA,REEP5
NELFA,TBRG1
NELFA,KMT2B
NELFA,RNF138
NELFA,LEO1
NELFA,ZFP217
NELFA,PARD6B
NELFA,EXT2
NELFA,ARFIP1
NELFA,ACTL6A
NELFA,CREB3
NELFA,TBP
NELFA,HELB
NELFA,SETD1A
NELFA,ZFP384
NELFA,KMT2D
NELFA,OBSL1
NELFA,GDPD5
NELFA,CDK9
NELFA,DMAP1
NELFA,MPRIP
NELFA,SERPING1
NELFA,RCN3
NELFA,EPHA1
NELFA,REST
NELFA,ZFP57
NELFA,PCGF2
NELFA,ALG13
NELFA,PTOV1
NELFA,FGD1
NELFA,TET2
NELFA,NAA10
NELFA,ETV4
NELFA,TEX264
NELFA,PAFAH1B3
NELFA,ITPK1
NELFA,GCNT2
NELFA,RARG
NELFA,TGIF2
NELFA,UTF1
NELFA,TMEM144
NELFA,RBMXL2
NELFA,RPP25
NELFA,B4GALNT4
NELFA,GGTA1
NELFA,GSTA4
NELFA,ADAM23
NELFA,DUSP9
NELFA,POU5F1
NELFA,RASGRP2
NELFA,GDF3
NELFA,UPP1
NELFA,DPPA4
NELFA,IFITM1
NELFA,ZIC3
NELFA,AU018091
NR4A1,STARD10
NR4A1,TET3
NR4A1,ZFP57
NR4A1,SEC11A
NR4A1,FUT8
NR4A1,CDH6
NR4A1,ETV4
NR4A1,MBD3
NR4A1,ADAM19
NR4A1,SLC7A6
NR4A1,PCBD1
NR4A1,ERP29
NR4A1,SPARC
NR4A1,NPHS1
NR4A1,SLC7A3
NR4A1,BRD2
PCGF2,ESRRB
PCGF2,HNF1B
PCGF2,FST
PCGF2,ZFHX3
PCGF2,GPC6
PCGF2,SMARCA2
PCGF2,AFF3
PCGF2,JUN
PCGF2,PTPN14
PCGF2,OAT
PCGF2,SH3PXD2B
PCGF2,CDH6
PCGF2,MAPKAPK2
POU5F1,UPP1
POU5F1,ELL
POU5F1,GCNT2
POU5F1,SLC7A3
POU5F1,ZFP384
POU5F1,ATF7IP
POU5F1,CDH6
POU5F1,TLE4
POU5F1,TET2
POU5F1,MSH6
POU5F1,ZFHX3
POU5F1,KMT2D
POU5F1,RARG
POU5F1,NR5A2
POU5F1,DMAP1
POU5F1,KMT2C
POU5F1,CREB3
POU5F1,TBRG1
POU5F1,GSTA4
POU5F1,POU5F1
POU5F1,HSP90AB1
POU5F1,LRRC59
POU5F1,TXNDC12
POU5F1,MBD3
POU5F1,CDC42SE2
