Gene1,Gene2
CBFB,MCM10
CBFB,UQCRC1
CBFB,TMEM176B
CBFB,TMEM176A
CBFB,GIMAP6
CBFB,TYMS
CBFB,CCNE1
CBFB,SMPD4
CBFB,SLC46A3
CBFB,SAPCD2
CBFB,ISYNA1
CBFB,MYH10
CBFB,STOM
CBFB,SOCS2
CBFB,HLF
CBFB,IKZF1
CBFB,JUN
CBFB,MNS1
CBFB,SQOR
CBFB,SELENOP
CBFB,MFSD2B
CBFB,MTFR1
CBFB,GIMAP8
CBFB,LMNA
CBFB,CENPI
CBFB,LAPTM4B
CBFB,PUS7
CBFB,GIMAP1
CBFB,UNC93B1
CBFB,UGCG
CBFB,MGLL
CBFB,SPRYD4
CBFB,FTSJ1
CBFB,PLPP1
CBFB,CARHSP1
CBFB,SLC29A1
CBFB,ACSL5
CBFB,ABLIM1
CBFB,RUNX2
CBFB,NOTCH1
CBFB,TAPT1
CBFB,BAG2
CBFB,SLFN2
CBFB,TAF12
CBFB,FAM107B
CBFB,CHRNB1
CBFB,IDH3A
CBFB,ELMO1
CBFB,GSTM5
CBFB,LPCAT1
CBFB,SLC11A2
CBFB,ANKLE1
CBFB,HACD4
CBFB,HMGB3
CBFB,GCNT2
CBFB,IGFBP4
CBFB,BCL11B
CBFB,TMSB4X
CBFB,PLCB2
CBFB,ETS1
CBFB,SLC40A1
CBFB,SLC25A21
CBFB,TMEM56
CBFB,UQCR11
CBFB,FAM111A
CBFB,SNCA
CBFB,EPB42
CBFB,POLE
CBFB,KEL
CBFB,SLC43A3
CBFB,TCF7
CBFB,PLIN2
CBFB,SLC41A3
CBFB,EMB
CBFB,PEAR1
CBFB,CALCRL
CBFB,PLA2G12A
CBFB,GBP2
CBFB,CLCA3A1
CBFB,IKZF2
CBFB,ST3GAL6
CBFB,MYC
CBFB,KLHL23
CBFB,PRIM1
CBFB,1300017J02RIK
CBFB,TSPO2
CBFB,MNDAL
CBFB,ABCB10
CBFB,TENT5A
CBFB,SMIM1
CBFB,ERMAP
CBFB,SPTA1
CBFB,PPIC
CBFB,CD53
CBFB,HBA-A1
CBFB,NEURL3
CBFB,LHFPL2
CBFB,PAQR9
CBFB,CNRIP1
CBFB,ZFP36
CBFB,GNG11
CBFB,IFI30
CBFB,HEBP1
CBFB,MAGED2
CBFB,MYADM
CBFB,MCTP1
CBFB,CD9
CBFB,IRF8
CBFB,SHISA8
CBFB,TSPAN8
CBX7,PPM1L
CBX7,TMEM56
CBX7,SLC25A21
CBX7,SHISA8
CBX7,SATB1
CBX7,EYA2
CBX7,TOX
CBX7,PAQR9
CBX7,NFIA
CBX7,TENT5A
CBX7,TRIB2
CBX7,ATP1B2
CBX7,COL5A1
CBX7,MCTP1
CBX7,VIM
CBX7,LHFPL2
CBX7,IGFBP4
CBX7,ST3GAL6
CBX7,CAMK2D
CBX7,IKZF1
CBX7,TRIM47
CBX7,RGCC
CBX7,RASSF2
CBX7,SPHK1
CBX7,PIP4K2A
CBX7,HLF
CBX7,RIN3
CBX7,JUN
CBX7,OBSL1
CBX7,GP5
CBX7,MGLL
CBX7,AP1B1
CBX7,HDAC7
CBX7,RAB31
CBX7,ABCB4
CBX7,NDN
CBX7,PEAR1
CBX7,DUSP2
CBX7,RUNX2
CBX7,SMARCA2
CBX7,PTPN13
CBX7,BCL11B
CBX7,CTSH
CBX7,ETS1
CBX7,IRF8
CBX7,GATM
CBX7,NOTCH1
CBX7,OAT
CBX7,ACSS1
CBX7,TXNIP
CBX7,BHLHE40
CBX7,GUCY1A1
CBX7,CDCA7
CBX7,D1ERTD622E
CBX7,ABLIM1
CBX7,HASPIN
CBX7,CD34
CBX7,SQOR
CBX7,AFAP1L1
CBX7,PBX1
CBX7,MYC
CBX7,SNCA
CBX7,PPIC
CBX7,OPTN
CBX7,FAM107B
CBX7,HJURP
CBX7,KLHL23
CBX7,SLC43A3
CBX7,TMX1
CBX7,MT2
CBX7,E2F8
CBX7,ATP8A1
CBX7,UNC93B1
CBX7,ANKLE1
CBX7,ABCE1
CBX7,SEPT8
CBX7,BSG
CBX7,SLC40A1
CBX7,SLC11A2
CBX7,UQCRC1
CBX7,ACSL5
CBX7,HMGB3
CBX7,NCAPG2
CBX7,MBOAT2
CBX7,HIST1H4D
CBX7,SLC46A3
CBX7,RRM1
CBX7,LRRC59
CBX7,SPPL2B
CBX7,GMFB
CBX7,PPP1CB
CBX7,NUDT9
CBX7,SLC20A1
CBX7,XRCC6
CBX7,CHRNB1
CBX7,TMSB4X
CBX7,ESYT2
CBX7,NUF2
CBX7,TMEM147
CBX7,PRELID3B
CBX7,YPEL3
CBX7,COA5
CBX7,STOM
CBX7,EPRS
CBX7,TXNL1
CBX7,FTH1
CBX7,PON2
CBX7,ATP5B
CBX7,EPOR
CBX7,EPS15
CBX7,GNPDA1
CBX7,NDC80
CBX7,ABHD16A
CBX7,RPA1
CBX7,THUMPD3
CBX7,STRAP
CBX7,ELF1
CBX7,ATAD2
CBX7,PREP
CBX7,MAPK9
CBX7,HEBP1
CBX7,HAGH
CBX7,AK3
CBX7,TFRC
CBX7,FKBP1A
CBX7,LMNA
CBX7,TIMM50
CBX7,LDHA
CBX7,CCT3
CBX7,PROCR
CBX7,RNF139
CBX7,NIF3L1
CBX7,CDCA3
CBX7,PITRM1
CBX7,H2AFX
CBX7,PRMT5
CBX7,BZW1
CBX7,SCRN3
CBX7,PRMT7
CBX7,MARS
CBX7,WDR43
CBX7,CCNE1
ELF1,EIF2S1
ELF1,TAF12
ELF1,GTF2F1
ELF1,NUF2
ELF1,TRMT6
ELF1,GTF2H1
ELF1,CDCA5
ELF1,RABIF
ELF1,TFG
ELF1,AURKA
ELF1,NECAP2
ELF1,RANBP1
ELF1,DCAF13
ELF1,RPS27L
ELF1,CDCA3
ELF1,HJURP
ELF1,COA5
ELF1,MOGS
ELF1,EAF1
ELF1,WDR36
ELF1,PSMC2
ELF1,CYB5R3
ELF1,PRELID3B
ELF1,TANGO2
ELF1,THUMPD3
ELF1,2210016F16RIK
ELF1,TCP1
ELF1,GOLT1B
ELF1,PSMF1
ELF1,PHB2
ELF1,PRKAB1
ELF1,RAD21
ELF1,PPP6C
ELF1,TUBGCP3
ELF1,UBR7
ELF1,MCM7
ELF1,SCRN3
ELF1,IDH3A
ELF1,WDR43
ELF1,GCDH
ELF1,PSMD3
ELF1,TMX1
ELF1,METTL8
ELF1,ACSL5
ELF1,G6PDX
ELF1,MARS
ELF1,TXNIP
ELF1,RFC5
ELF1,PIP4K2A
ELF1,TOMM40
ELF1,SNRNP200
ELF1,CCDC137
ELF1,CDC20
ELF1,RAD51
ELF1,PLAA
ELF1,INTS13
ELF1,NDUFV1
ELF1,LRRC59
ELF1,WDR75
ELF1,NASP
ELF1,NIF3L1
ELF1,NUDCD1
ELF1,UQCR11
ELF1,WDR4
ELF1,DAPP1
ELF1,RRM1
ELF1,CIP2A
ELF1,NUP155
ELF1,ZFP36
ELF1,LEPROT
ELF1,COX6B1
ELF1,GLRX5
ELF1,GMFB
ELF1,MIS18BP1
ELF1,NDC80
ELF1,NOL9
ELF1,1700017B05RIK
ELF1,RPA2
ELF1,SDHD
ELF1,CCT2
ELF1,TXN2
ELF1,STRAP
ELF1,QARS
ELF1,ARMT1
ELF1,MSH6
ELF1,SLFN2
ELF1,MTCH2
ELF1,PSMD7
ELF1,PLCB2
ELF1,DDX20
ELF1,NCAPG
ELF1,NOP2
ELF1,CKAP2L
ELF1,GIMAP6
ELF1,OASL2
ELF1,PDE12
ELF1,ATAD2
ELF1,ATP5G1
ELF1,CKS1B
ELF1,TENT5A
ELF1,PRMT7
ELF1,DOCK2
ELF1,MRPL20
ELF1,RIN3
ELF1,JUN
ELF1,GMPS
ELF1,PWP2
ELF1,MTHFD1
ELF1,FKBP1A
ELF1,STT3B
ELF1,RARS
ELF1,PPP1CB
ELF1,HNRNPAB
ELF1,AHCTF1
ELF1,DDOST
ELF1,PFKM
ELF1,SLC25A38
ELF1,BZW1
ELF1,GOLPH3
ELF1,PPID
ELF1,LPP
ELF1,OTUD6B
ELF1,CCT7
ELF1,MCM6
ELF1,SMARCA2
ELF1,GIMAP8
ELF1,HSP90AA1
ELF1,ARL6IP6
ELF1,VKORC1L1
ELF1,NUP93
ELF1,NDUFS1
ELF1,IKZF1
ELF1,E2F8
ELF1,UROD
ELF1,HNRNPLL
ELF1,KIF20B
ELF1,ABCE1
ELF1,YPEL3
ELF1,HASPIN
ELF1,CBFB
ELF1,NUDT9
ELF1,STIL
ELF1,PIDD1
ELF1,FTH1
ELF1,ECT2
ELF1,FASTKD2
ELF1,FBXO5
ELF1,MCM10
ELF1,ISYNA1
ELF1,UAP1
ELF1,TXNL1
ELF1,PCYT1A
ELF1,PSME3
ELF1,NCAPD2
ELF1,RPL41
ELF1,TARS
ELF1,SRSF1
ELF1,CCT6A
ELF1,XRCC6
ELF1,GALNS
ELF1,SELENBP1
ELF1,PICALM
ELF1,STAT2
ELF1,MKI67
ELF1,EIF3G
ELF1,YBX1
ELF1,CNRIP1
ELF1,PREP
ELF1,TUBB4B
ELF1,ESYT2
ELF1,AK3
ELF1,CCT5
ELF1,PON2
ELF1,KNL1
ELF1,SPRYD4
ELF1,HACD3
ELF1,DDX1
ELF1,ATP5G3
ELF1,ARCN1
ELF1,ACAP1
ELF1,STIP1
ELF1,TREML2
ELF1,INTS11
ELF1,USF3
ELF1,UQCRC1
ELF1,RNF139
ELF1,GIMAP1
ELF1,SPTBN1
ELF1,CCNE1
ELF1,EIF3B
ELF1,EBI3
ELF1,LYZ2
ELF1,DUSP2
ELF1,4833439L19RIK
ELF1,IFI30
ELF1,OAT
ELF1,EIF4EBP1
ELF1,LSP1
ELF1,MYADM
ELF1,CALCRL
ELF1,CBX7
ELF1,LDHA
ELF1,LAP3
ELF1,BIRC5
ELF1,VPS35
ELF1,ORC6
ELF1,TYMS
ELF1,ZFP639
ELF1,TMSB4X
ELF1,SPC25
ELF1,SEPT8
ELF1,ABCB10
ELF1,FCHSD2
ELF1,CUL4A
ELF1,CNP
ELF1,NCAPH
ELF1,UNC93B1
ELF1,NCL
ELF1,COMT
ELF1,PRDX6
ELF1,ARHGDIB
ELF1,FPGS
ELF1,PTPRC
ELF1,PPOX
ELF1,NEURL3
ELF1,PA2G4
ELF1,UCP2
ELF1,PSTPIP1
ELF1,ACSS1
ELF1,POLE3
ELF1,AP1B1
ELF1,EYA2
ELF1,TIMM50
ELF1,PRSS50
ELF1,PRDX3
ELF1,TRIM47
ELF1,ORC2
ELF1,GUCD1
ELF1,TMEM147
ELF1,SPPL2B
ELF1,UQCRFS1
ELF1,TUBGCP2
ELF1,TBL3
ELF1,KLF6
ELF1,MCM5
ELF1,MAPK9
ELF1,IARS2
ELF1,ZFP367
ELF1,RACGAP1
ELF1,SLC41A3
ELF1,PDE4B
ELF1,LMNA
ELF1,BCAP29
ELF1,RFC4
ELF1,PKM
ELF1,LCP2
ELF1,PITRM1
ELF1,HACD4
ELF1,VIM
ELF1,SAPCD2
ELF1,PPM1L
ELF1,ARHGAP19
ELF1,LTB
ELF1,VDAC1
ELF1,SLA2
ELF1,RRM2
ELF1,TSPAN14
ELF1,HDGF
ELF1,PEAR1
ELF1,KLHL23
ELF1,PGLYRP2
ELF1,HIST1H4D
ELF1,CTSH
ELF1,ASPH
ELF1,ABCB4
ELF1,ATPIF1
ELF1,MNS1
ELF1,POLR1B
ELF1,EPRS
ELF1,CALR
ELF1,RPA1
ELF1,SLC46A3
ELF1,CD53
ELF1,NCAPG2
ELF1,DTL
ELF1,PFAS
ELF1,LRRC14
ELF1,NUP88
ELF1,SLC20A1
ELF1,RUNX2
ETS1,HJURP
ETS1,NUF2
ETS1,DDX20
ETS1,SNRNP200
ETS1,ARMT1
ETS1,NDUFV1
ETS1,PSMD3
ETS1,DCAF13
ETS1,RANBP1
ETS1,PHB2
ETS1,PPP6C
ETS1,MRPL20
ETS1,NECAP2
ETS1,EIF2S1
ETS1,MSH6
ETS1,ACAP1
ETS1,MIS18BP1
ETS1,CDCA5
ETS1,FKBP1A
ETS1,PFKM
ETS1,RAD21
ETS1,NIF3L1
ETS1,COA5
ETS1,WDR43
ETS1,WDR36
ETS1,DDOST
ETS1,DOCK2
ETS1,PSMF1
ETS1,THUMPD3
ETS1,NUDCD1
ETS1,PRKAB1
ETS1,WDR75
ETS1,GMFB
ETS1,CDCA3
ETS1,NDUFS1
ETS1,NUDT9
ETS1,MCM7
ETS1,EAF1
ETS1,ATAD2
ETS1,MARS
ETS1,EPRS
ETS1,PICALM
ETS1,LRRC59
ETS1,GUCD1
ETS1,PLAA
ETS1,BIRC5
ETS1,RRM1
ETS1,ESYT2
ETS1,TRMT6
ETS1,PSMD7
ETS1,PSMC2
ETS1,TXNL1
ETS1,AURKA
ETS1,EIF3G
ETS1,OTUD6B
ETS1,TXNIP
ETS1,METTL8
ETS1,CCT7
ETS1,SRSF1
ETS1,PA2G4
ETS1,CYB5R3
ETS1,CCT6A
ETS1,GTF2H1
ETS1,CUL4A
ETS1,ARHGDIB
ETS1,ATP5G3
ETS1,PSME3
ETS1,WDR4
ETS1,YPEL3
ETS1,TXN2
ETS1,RARS
ETS1,GTF2F1
ETS1,SLC25A38
ETS1,NCAPG2
ETS1,FCHSD2
ETS1,NUP155
ETS1,RFC4
ETS1,TMX1
ETS1,RPS27L
ETS1,TOMM40
ETS1,AHCTF1
ETS1,HASPIN
ETS1,NOL9
ETS1,POLR1B
ETS1,FTH1
ETS1,FEM1B
ETS1,DAPP1
ETS1,AP1B1
ETS1,4833439L19RIK
ETS1,NDC80
ETS1,TMEM147
ETS1,PRMT5
ETS1,TCP1
ETS1,TFRC
ETS1,GCLM
ETS1,KIF20B
ETS1,ELF1
ETS1,RABIF
ETS1,TUBGCP2
ETS1,KNL1
ETS1,HDGF
ETS1,TARS
ETS1,RAD51
ETS1,NOP2
ETS1,HUS1
ETS1,HIST1H4D
ETS1,PPID
ETS1,LRRC14
ETS1,WDR7
ETS1,LAP3
ETS1,HSP90AA1
ETS1,PDE12
ETS1,PCYT1A
ETS1,SCRN3
ETS1,TAF12
ETS1,UBR7
ETS1,GOLPH3
ETS1,ABCE1
ETS1,GLRX5
ETS1,PRMT7
ETS1,LONP1
ETS1,SPTBN1
ETS1,MOGS
ETS1,CCT5
ETS1,PGLYRP2
ETS1,RPL41
ETS1,PSTPIP1
ETS1,ACSS1
ETS1,TFG
ETS1,UQCRFS1
ETS1,ZFP639
ETS1,CCDC137
ETS1,EPS15
ETS1,COX6B1
ETS1,RNF139
ETS1,ALKBH8
ETS1,PPP1CB
ETS1,HMBS
ETS1,INTS13
ETS1,PKM
ETS1,DDX1
ETS1,CASP3
ETS1,UQCRC1
ETS1,FASTKD2
ETS1,POLE3
ETS1,SDHD
ETS1,BZW1
ETS1,PTDSS2
ETS1,LDHA
ETS1,RPA2
ETS1,UAP1
ETS1,PPOX
ETS1,UROD
ETS1,TBL3
ETS1,ECT2
ETS1,NCAPG
ETS1,TIMM50
ETS1,GOLT1B
ETS1,TUBB4B
ETS1,MTCH2
ETS1,DUSP2
ETS1,ARCN1
ETS1,PREP
ETS1,H2AFX
ETS1,TYMS
ETS1,PFAS
ETS1,CCNA2
ETS1,PON2
ETS1,CAMK2D
ETS1,QARS
ETS1,SHCBP1
ETS1,MAPK9
ETS1,CCT2
ETS1,CALR
ETS1,NUP93
ETS1,PWP2
ETS1,GM2A
ETS1,SMARCA2
ETS1,KIF11
ETS1,TM7SF3
ETS1,ZFP367
ETS1,ATP5G1
ETS1,BCAP29
ETS1,ARL6IP6
ETS1,RFC5
ETS1,HSPA9
ETS1,CLIC4
ETS1,SPPL2B
ETS1,PSMG2
ETS1,BHLHE40
ETS1,NCAPH
ETS1,SMC4
ETS1,CKS1B
ETS1,GNPDA1
ETS1,INTS11
ETS1,TREML2
ETS1,GMPS
ETS1,PBK
ETS1,EIF3B
ETS1,ORC2
ETS1,DYNLL1
ETS1,USF3
ETS1,MCM6
ETS1,CALCRL
ETS1,COMT
ETS1,NUP85
ETS1,FPGS
ETS1,PIP4K2A
ETS1,TUBA1B
ETS1,TUBGCP3
ETS1,TMEM64
ETS1,MTHFD1
ETS1,HACD3
ETS1,XRCC6
ETS1,SMPD4
ETS1,CBFB
ETS1,UNC93B1
ETS1,FAM111A
ETS1,BSG
ETS1,STRAP
ETS1,DTL
ETS1,EYA2
ETS1,SPC25
ETS1,CCT3
ETS1,CYC1
ETS1,CBX7
ETS1,VDAC1
ETS1,RPN1
ETS1,MCM5
ETS1,FBXO5
ETS1,METAP1
ETS1,CCNE2
ETS1,ABHD16A
ETS1,TAPT1
ETS1,RACGAP1
ETS1,HNRNPAB
ETS1,PTPRC
ETS1,UCP2
ETS1,PRIM1
ETS1,MARCH5
ETS1,EIF4EBP1
ETS1,SLC20A1
ETS1,NASP
ETS1,NCAPD2
ETS1,CDCA7
ETS1,HNRNPDL
ETS1,PRELID3B
ETS1,ADGRG1
ETS1,PRDX6
ETS1,GALNS
ETS1,OAT
ETS1,NUP88
ETS1,CKAP2L
ETS1,HAGH
ETS1,RRM2
ETS1,ISYNA1
ETS1,MTFR1
ETS1,HACD4
ETS1,ABCB10
ETS1,ABLIM1
ETS1,TOX
ETS1,DNAJC9
ETS1,ACSL5
ETS1,VKORC1L1
ETS1,HNRNPLL
ETS1,DEK
ETS1,YBX1
ETS1,UQCR11
ETS1,TTLL12
ETS1,AK3
ETS1,SLA2
ETS1,RAG1
ETS1,EPSTI1
ETS1,IARS2
ETS1,ATPIF1
ETS1,KPNA1
ETS1,IDH3A
ETS1,CDC20
ETS1,MTR
ETS1,STIL
ETS1,INTS8
ETS1,HDAC7
ETS1,EIF4ENIF1
ETS1,PLPP1
ETS1,CCNE1
ETS1,HMGB2
ETS1,ATP8A1
ETS1,PITRM1
ETS1,PRDX3
ETS1,TRIB2
ETS1,E2F8
ETS1,CIP2A
ETS1,ETS1
ETS1,UGCG
ETS1,NAE1
ETS1,CNP
ETS1,ACAA2
ETS1,NCL
ETS1,RPA1
ETS1,STAT2
ETS1,PLA2G12A
ETS1,CARHSP1
ETS1,FTSJ1
ETS1,RASSF2
ETS1,RGCC
ETS1,SAPCD2
ETS1,1700017B05RIK
ETS1,STT3B
ETS1,TSPAN14
ETS1,CLCA3A1
ETS1,BLVRB
ETS1,GCDH
ETS1,PUS7
ETS1,GEMIN5
ETS1,EPOR
ETS1,SLC46A3
ETS1,STOM
ETS1,PIDD1
ETS1,CENPI
ETS1,JUN
ETS1,SEPT8
ETS1,CNR2
ETS1,SLC29A1
ETS1,ARHGAP19
ETS1,DCK
ETS1,GYPA
ETS1,TANGO2
ETS1,ATP5B
ETS1,ANKLE1
ETS1,XK
ETS1,RIN3
ETS1,POLE
ETS1,TMSB4X
ETS1,PPA1
ETS1,MKI67
ETS1,G6PDX
ETS1,ASPH
ETS1,EPB42
ETS1,SATB1
ETS1,GIMAP6
ETS1,OASL2
ETS1,CD53
ETS1,UBE2C
ETS1,IKZF1
ETS1,PDE4B
ETS1,GBP2
ETS1,D1ERTD622E
ETS1,LCP2
ETS1,SPC24
ETS1,NOTCH1
ETS1,MRPL37
ETS1,ABCB4
ETS1,CD74
ETS1,MNS1
ETS1,LEPROT
ETS1,KLF6
ETS1,MCM10
ETS1,STIP1
ETS1,SLC14A1
ETS1,PPM1L
ETS1,APLP2
ETS1,USP46
ETS1,MYC
ETS1,LPP
ETS1,SLFN2
ETS1,TFR2
ETS1,TCF7
ETS1,SPTA1
ETS1,LSP1
ETS1,LMNA
ETS1,SLC11A2
ETS1,MYLK3
ETS1,EBI3
ETS1,FAM107B
ETS1,ATP1B2
ETS1,CES2G
ETS1,VPS35
ETS1,ORC6
ETS1,MFSD2B
ETS1,ABCG3
ETS1,DKC1
ETS1,SPRYD4
ETS1,TLK1
ETS1,ZFP36
ETS1,GSTM5
ETS1,PEAR1
ETS1,SLC40A1
ETS1,LTB
ETS1,IFI30
ETS1,GP5
ETS1,CD55
ETS1,TUBB5
ETS1,ELMO1
ETS1,GIMAP1
ETS1,PLCB2
ETS1,BAG2
ETS1,BCL11B
ETS1,SELENBP1
ETS1,ITIH5
ETS1,TSPAN33
ETS1,CHRNB1
ETS1,KEL
ETS1,SNCA
ETS1,TENT5A
ETS1,MYADM
ETS1,SLC41A3
ETS1,VIM
ETS1,SOCS2
ETS1,NEURL3
ETS1,LPCAT1
ETS1,SPHK1
ETS1,OPTN
ETS1,SLC38A5
ETS1,HMGB3
ETS1,TSPAN8
ETS1,TNFRSF13B
ETS1,2210016F16RIK
ETS1,SLC25A21
ETS1,RHD
ETS1,ERMAP
ETS1,PLIN2
ETS1,PKHD1L1
ETS1,IRF8
ETS1,MT2
ETS1,PRDX2
ETS1,GCNT2
ETS1,TGTP1
ETS1,TSPO2
ETS1,MAGED2
ETS1,IGFBP4
ETS1,GIMAP8
ETS1,LY6A
ETS1,MYH10
ETS1,SMIM5
ETS1,SPON2
ETS1,SELENOP
ETS1,CNRIP1
ETS1,HBA-A1
ETS1,RHAG
ETS1,CRIP2
ETS1,LAPTM4B
ETS1,GDF3
ETS1,KLHL23
ETS1,HLF
ETS1,CTSH
ETS1,ST3GAL6
ETS1,NR1H3
ETS1,MNDAL
ETS1,TMEM176B
ETS1,TMEM176A
ETS1,IIGP1
IKZF1,DDX20
IKZF1,HJURP
IKZF1,PA2G4
IKZF1,ATAD2
IKZF1,MIS18BP1
IKZF1,FKBP1A
IKZF1,TFG
IKZF1,ELF1
IKZF1,UBR7
IKZF1,AHCTF1
IKZF1,PPP1CB
IKZF1,DUSP2
IKZF1,PCYT1A
IKZF1,BZW1
IKZF1,TYMS
IKZF1,PRMT5
IKZF1,TOMM40
IKZF1,FCHSD2
IKZF1,HASPIN
IKZF1,NUP93
IKZF1,NCAPG
IKZF1,NUP155
IKZF1,TMX1
IKZF1,PFKM
IKZF1,HNRNPLL
IKZF1,ARHGDIB
IKZF1,OASL2
IKZF1,PICALM
IKZF1,NUDCD1
IKZF1,SLC25A38
IKZF1,EIF2S1
IKZF1,UCP2
IKZF1,UNC93B1
IKZF1,PLA2G12A
IKZF1,TXN2
IKZF1,NUF2
IKZF1,XRCC6
IKZF1,TREML2
IKZF1,ACAP1
IKZF1,ASPH
IKZF1,NIF3L1
IKZF1,CDC20
IKZF1,EAF1
IKZF1,MSH6
IKZF1,GUCD1
IKZF1,DAPP1
IKZF1,ESYT2
IKZF1,DTL
IKZF1,IKZF1
IKZF1,NDC80
IKZF1,RPA2
IKZF1,PRMT7
IKZF1,TBL3
IKZF1,KNL1
IKZF1,CKAP2L
IKZF1,OTUD6B
IKZF1,ACAA2
IKZF1,BIRC5
IKZF1,GMFB
IKZF1,ARL6IP6
IKZF1,CCNA2
IKZF1,BHLHE40
IKZF1,PRKAB1
IKZF1,PSTPIP1
IKZF1,PBK
IKZF1,CCT6A
IKZF1,PIDD1
IKZF1,ARMT1
IKZF1,ACSS1
IKZF1,PSMG2
IKZF1,CCT7
IKZF1,NDUFV1
IKZF1,INTS13
IKZF1,JUN
IKZF1,TIMM50
IKZF1,CIP2A
IKZF1,NOL9
IKZF1,POLE3
IKZF1,PSMD3
IKZF1,PGLYRP2
IKZF1,METTL8
IKZF1,TXNL1
IKZF1,RANBP1
IKZF1,SLA2
IKZF1,KIF20B
IKZF1,1700017B05RIK
IKZF1,VDAC1
IKZF1,TUBA1B
IKZF1,PFAS
IKZF1,LPP
IKZF1,4833439L19RIK
IKZF1,WDR36
IKZF1,TTLL12
IKZF1,ECT2
IKZF1,TSPAN14
IKZF1,CCT5
IKZF1,GIMAP6
IKZF1,ABLIM1
IKZF1,NCAPG2
IKZF1,MRPL20
IKZF1,METAP1
IKZF1,PPOX
IKZF1,DCAF13
IKZF1,TXNIP
IKZF1,GTF2F1
IKZF1,SOCS2
IKZF1,TARS
IKZF1,STIL
IKZF1,RAD51
IKZF1,PPP6C
IKZF1,RASSF2
IKZF1,CAMK2D
IKZF1,ATP8A1
IKZF1,TUBGCP3
IKZF1,PDE12
IKZF1,NUDT9
IKZF1,EIF4EBP1
IKZF1,SPHK1
IKZF1,LAPTM4B
IKZF1,OPTN
IKZF1,RFC4
IKZF1,EYA2
IKZF1,PON2
IKZF1,DEK
IKZF1,RRM1
IKZF1,ELMO1
IKZF1,USP46
IKZF1,WDR7
IKZF1,ADGRG1
IKZF1,PLCB2
IKZF1,DDOST
IKZF1,COA5
IKZF1,VIM
IKZF1,RAG1
IKZF1,PSMF1
IKZF1,DCK
IKZF1,PTDSS2
IKZF1,TFRC
IKZF1,LONP1
IKZF1,SPTBN1
IKZF1,BSG
IKZF1,GEMIN5
IKZF1,FPGS
IKZF1,HUS1
IKZF1,TCP1
IKZF1,HIST1H4D
IKZF1,FEM1B
IKZF1,PREP
IKZF1,MCM6
IKZF1,SHCBP1
IKZF1,CDCA5
IKZF1,SLC14A1
IKZF1,USF3
IKZF1,PIP4K2A
IKZF1,FAM111A
IKZF1,LEPROT
IKZF1,STAT2
IKZF1,RIN3
IKZF1,EPS15
IKZF1,SLC46A3
IKZF1,ARCN1
IKZF1,PHB2
IKZF1,DYNLL1
IKZF1,SLFN2
IKZF1,DDX1
IKZF1,ANKLE1
IKZF1,ALKBH8
IKZF1,OAT
IKZF1,MKI67
IKZF1,NOP2
IKZF1,EIF3G
IKZF1,ABCE1
IKZF1,UQCRFS1
IKZF1,WDR43
IKZF1,AURKA
IKZF1,RAG2
IKZF1,TOX
IKZF1,RARS
IKZF1,E2F8
IKZF1,MARS
IKZF1,KLF6
IKZF1,IFI30
IKZF1,SELENOP
IKZF1,EPRS
IKZF1,ABCG3
IKZF1,TRMT6
IKZF1,TMEM64
IKZF1,MYC
IKZF1,LRRC59
IKZF1,PPA1
IKZF1,MARCH5
IKZF1,SRSF1
IKZF1,CKS1B
IKZF1,HSP90AA1
IKZF1,LCP2
IKZF1,SMARCA2
IKZF1,LSP1
IKZF1,ZFP367
IKZF1,VKORC1L1
IKZF1,SCRN3
IKZF1,RABIF
IKZF1,GIMAP1
IKZF1,SNRNP200
IKZF1,DOCK2
IKZF1,ATP5G3
IKZF1,HMGB2
IKZF1,CD53
IKZF1,VPS35
IKZF1,ORC6
IKZF1,PLAA
IKZF1,MYADM
IKZF1,CBFB
IKZF1,EPSTI1
IKZF1,FBXO5
IKZF1,MNS1
IKZF1,MCM7
IKZF1,THUMPD3
IKZF1,PRDX6
IKZF1,SMC4
IKZF1,PSMD7
IKZF1,REEP6
IKZF1,ETS1
IKZF1,UAP1
IKZF1,PDE4B
IKZF1,PPM1L
IKZF1,HDAC7
IKZF1,EIF3B
IKZF1,APLP2
IKZF1,GLRX5
IKZF1,TUBB4B
IKZF1,SMPD4
IKZF1,WDR4
IKZF1,D1ERTD622E
IKZF1,PSMC2
IKZF1,NUP85
IKZF1,GTF2H1
IKZF1,ITIH5
IKZF1,SPC25
IKZF1,QARS
IKZF1,NCAPH
IKZF1,ST3GAL6
IKZF1,STIP1
IKZF1,MCM5
IKZF1,MTCH2
IKZF1,DNAJC9
IKZF1,NCAPD2
IKZF1,GCLM
IKZF1,CALCRL
IKZF1,TMEM147
IKZF1,RGCC
IKZF1,CNP
IKZF1,ABHD16A
IKZF1,PWP2
IKZF1,CD55
IKZF1,UROD
IKZF1,AK3
IKZF1,KIF11
IKZF1,H2AFX
IKZF1,AP1B1
IKZF1,TUBGCP2
IKZF1,MOGS
IKZF1,ATP5G1
IKZF1,NASP
IKZF1,CUL4A
IKZF1,LDHA
IKZF1,GIMAP8
IKZF1,CCDC137
IKZF1,CASP3
IKZF1,INTS8
IKZF1,NAE1
IKZF1,RRM2
IKZF1,ORC2
IKZF1,RPS27L
IKZF1,TCF7
IKZF1,SDHD
IKZF1,LMNA
IKZF1,WDR75
